"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"EA","ELECTRONIC ARTS INC","COM","285512109","7,196","0.0%","60,956","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","7,054","0.0%","89,536","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","6,862","0.0%","37,083","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","6,441","0.0%","42,662","",""
"NUE","NUCOR CORP","COM","670346105","6,415","0.0%","114,463","",""
"FE","FIRSTENERGY CORP","COM","337932107","6,359","0.0%","206,267","",""
"LB","L BRANDS INC","COM","501797104","6,228","0.0%","149,677","",""
"CM.TO","CDN IMPERIAL BK COMM TORONTO","COM","136069101","6,217","0.0%","71,219","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","6,216","0.0%","85,695","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","6,146","0.0%","60,315","",""
"VIAC","CBS CORP NEW","CL B","124857202","6,115","0.0%","105,428","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","6,017","0.0%","48,251","",""
"TOL","TOLL BROTHERS INC","COM","889478103","5,797","0.0%","139,790","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","5,750","0.0%","42,067","",""
"EFX","EQUIFAX INC","COM","294429105","5,750","0.0%","54,250","",""
"SLF.TO","SUN LIFE FINL INC","COM","866796105","5,296","0.0%","133,290","",""
"MCK","MCKESSON CORP","COM","58155Q103","5,276","0.0%","34,346","",""
"VFC","V F CORP","COM","918204108","5,171","0.0%","81,336","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","5,112","0.0%","30,503","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","4,938","0.0%","63,886","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","4,921","0.0%","105,111","",""
"NVDA","NVIDIA CORP","COM","67066G104","4,775","0.0%","26,708","",""
"T.TO","TELUS CORP","COM","87971M103","4,601","0.0%","128,209","",""
"SCG","SCANA CORP NEW","COM","80589M102","4,533","0.0%","93,475","",""
"CMI","CUMMINS INC","COM","231021106","4,524","0.0%","26,924","",""
"URBN","URBAN OUTFITTERS INC","COM","917047102","4,516","0.0%","188,953","",""
"GG","GOLDCORP INC NEW","COM","380956409","4,370","0.0%","337,276","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","4,268","0.0%","94,551","",""
"MG.TO","MAGNA INTL INC","COM","559222401","4,243","0.0%","79,682","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","4,152","0.0%","258,611","",""
"CCL","CARNIVAL CORP","UNIT 99/99/9999","143658300","4,144","0.0%","64,186","",""
"DE","DEERE & CO","COM","244199105","4,024","0.0%","32,041","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","3,948","0.0%","61,541","",""
"JBL","JABIL INC","COM","466313103","3,932","0.0%","137,728","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","3,932","0.0%","99,983","",""
"GWW","GRAINGER W W INC","COM","384802104","3,903","0.0%","21,711","",""
"PHM","PULTE GROUP INC","COM","745867101","3,867","0.0%","141,495","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","3,764","0.0%","19,207","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","3,735","0.0%","72,593","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","3,714","0.0%","47,450","",""
"BP","BP PLC","SPONSORED ADR","055622104","3,712","0.0%","96,589","",""
"CVX","CHEVRON CORP NEW","COM","166764100","3,678","0.0%","31,298","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","3,512","0.0%","42,845","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","3,510","0.0%","74,380","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","3,501","0.0%","183,724","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","3,480","0.0%","346,594","",""
"LBTYA","LIBERTY GLOBAL PLC","SHS CL A","G5480U104","3,405","0.0%","100,400","",""
"BHP","BHP BILLITON LTD","SPONSORED ADR","088606108","3,396","0.0%","83,793","",""
"CCEP.AS","COCA COLA EUROPEAN PARTNERS","SHS","G25839104","3,322","0.0%","79,807","",""
"PEAK","HCP INC","COM","40414L109","3,266","0.0%","117,340","",""
"HON","HONEYWELL INTL INC","COM","438516106","3,245","0.0%","22,896","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","3,224","0.0%","101,162","",""
"COP","CONOCOPHILLIPS","COM","20825C104","3,198","0.0%","63,895","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","3,193","0.0%","152,023","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","3,135","0.0%","49,181","",""
"AAPL","APPLE INC","COM","037833100","3,108","0.0%","20,165","",""
"POT","POTASH CORP SASK INC","COM","73755L107","3,063","0.0%","159,481","",""
"FTS.TO","FORTIS INC","COM","349553107","2,974","0.0%","83,086","",""
"AGU","AGRIUM INC","COM","008916108","2,964","0.0%","27,718","",""
"EOG","EOG RES INC","COM","26875P101","2,961","0.0%","30,610","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","2,946","0.0%","84,157","",""
"VALE","VALE S A","ADR","91912E105","2,873","0.0%","285,321","",""
"DISH","DISH NETWORK CORP","CL A","25470M109","2,862","0.0%","52,784","",""
"GIB","GROUPE CGI INC","CL A SUB VTG","39945C109","2,793","0.0%","53,989","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","2,783","0.0%","16,937","",""
"MHK","MOHAWK INDS INC","COM","608190104","2,739","0.0%","11,068","",""
"SPLK","SPLUNK INC","COM","848637104","2,721","0.0%","40,963","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","2,707","0.0%","7,561","",""
"OXY","OCCIDENTAL PETE CORP DEL","COM","674599105","2,608","0.0%","40,623","",""
"XLNX","XILINX INC","COM","983919101","2,508","0.0%","35,403","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","2,500","0.0%","16,895","",""
"BKNG","PRICELINE GRP INC","COM NEW","741503403","2,484","0.0%","1,357","",""
"OVV","ENCANA CORP","COM","292505104","2,422","0.0%","206,215","",""
"TOC","THOMSON REUTERS CORP","COM","884903105","2,411","0.0%","52,663","",""
"UNP","UNION PAC CORP","COM","907818108","2,357","0.0%","20,321","",""
"NKE","NIKE INC","CL B","654106103","2,321","0.0%","44,766","",""
"","XL GROUP LTD","COM","G98294104","2,276","0.0%","57,682","",""
"RE","EVEREST RE GROUP LTD","COM","G3223R108","2,253","0.0%","9,864","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","2,168","0.0%","216,776","",""
"NEM","NEWMONT MINING CORP","COM","651639106","2,157","0.0%","57,509","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","2,149","0.0%","508,027","",""
"RTX","UNITED TECHNOLOGIES CORP","COM","913017109","2,093","0.0%","18,028","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","2,046","0.0%","11,465","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","1,979","0.0%","30,211","",""
"LUMN","CENTURYLINK INC","COM","156700106","1,958","0.0%","103,619","",""
"AET","AETNA INC NEW","COM","00817Y108","1,893","0.0%","11,904","",""
"XEL","XCEL ENERGY INC","COM","98389B100","1,849","0.0%","39,084","",""
"VTR","VENTAS INC","COM","92276F100","1,785","0.0%","27,400","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","1,767","0.0%","76,957","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","1,751","0.0%","10,872","",""
"","RANDGOLD RES LTD","ADR","752344309","1,733","0.0%","17,744","",""
"WELL","WELLTOWER INC","COM","95040Q104","1,733","0.0%","24,657","",""
"WAT","WATERS CORP","COM","941848103","1,669","0.0%","9,297","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","1,654","0.0%","14,901","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","1,645","0.0%","41,375","",""
"DHR","DANAHER CORP DEL","COM","235851102","1,608","0.0%","18,745","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","1,606","0.0%","25,048","",""
"GIS","GENERAL MLS INC","COM","370334104","1,605","0.0%","31,017","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","1,570","0.0%","50,345","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","1,559","0.0%","18,767","",""
"PNW","PINNACLE WEST CAP CORP","COM","723484101","1,537","0.0%","18,171","",""
"ESS","ESSEX PPTY TR INC","COM","297178105","1,435","0.0%","5,647","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","1,389","0.0%","21,536","",""
"PPG","PPG INDS INC","COM","693506107","1,376","0.0%","12,663","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","1,362","0.0%","28,131","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","1,338","0.0%","19,481","",""
"TAP","MOLSON COORS BREWING CO","CL B","60871R209","1,328","0.0%","16,261","",""
"APC","ANADARKO PETE CORP","COM","032511107","1,324","0.0%","27,112","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","1,323","0.0%","118,625","",""
"PXD","PIONEER NAT RES CO","COM","723787107","1,310","0.0%","8,876","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","1,288","0.0%","44,094","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","1,279","0.0%","12,779","",""
"RGLD","ROYAL GOLD INC","COM","780287108","1,271","0.0%","14,770","",""
"SITC","DDR CORP","COM","23317H102","1,241","0.0%","135,520","",""
"ALL","ALLSTATE CORP","COM","020002101","1,209","0.0%","13,154","",""
"CME","CME GROUP INC","COM CL A","12572Q105","1,183","0.0%","8,716","",""
"CMS","CMS ENERGY CORP","COM","125896100","1,183","0.0%","25,542","",""
"ELV","ANTHEM INC","COM","036752103","1,177","0.0%","6,199","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","1,176","0.0%","21,211","",""
"DTE","DTE ENERGY CO","COM","233331107","1,158","0.0%","10,788","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","1,106","0.0%","11,163","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","1,068","0.0%","12,617","",""
"MCO","MOODYS CORP","COM","615369105","1,065","0.0%","7,649","",""
"EMR","EMERSON ELEC CO","COM","291011104","1,016","0.0%","16,170","",""
"CXO","CONCHO RES INC","COM","20605P101","1,015","0.0%","7,705","",""
"BHC","VALEANT PHARMACEUTICALS INTL","COM","91911K102","1,005","0.0%","70,269","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","930","0.0%","116,095","",""
"PX","PRAXAIR INC","COM","74005P104","927","0.0%","6,637","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","924","0.0%","349,291","",""
"CB","CHUBB LIMITED","COM","H1467J104","923","0.0%","6,472","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","921","0.0%","11,419","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","893","0.0%","14,772","",""
"APTV","DELPHI AUTOMOTIVE PLC","SHS","G27823106","886","0.0%","9,001","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","880","0.0%","4,492","",""
"APA","APACHE CORP","COM","037411105","879","0.0%","19,198","",""
"SCHW","SCHWAB CHARLES CORP NEW","COM","808513105","854","0.0%","19,522","",""
"FFIV","F5 NETWORKS INC","COM","315616102","841","0.0%","6,974","",""
"HES","HESS CORP","COM","42809H107","767","0.0%","16,357","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","758","0.0%","18,232","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","749","0.0%","19,395","",""
"AEE","AMEREN CORP","COM","023608102","740","0.0%","12,791","",""
"NBL","NOBLE ENERGY INC","COM","655044105","728","0.0%","25,663","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","715","0.0%","77,014","",""
"FRT","FEDERAL REALTY INVT TR","SH BEN INT NEW","313747206","676","0.0%","5,445","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","670","0.0%","25,052","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","666","0.0%","154,549","",""
"BPYU","GGP INC","COM","36174X101","657","0.0%","31,656","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","654","0.0%","298,328","",""
"","APARTMENT INVT & MGMT CO","CL A","03748R101","618","0.0%","14,095","",""
"EQT","EQT CORP","COM","26884L109","603","0.0%","9,241","",""
"HBI","HANESBRANDS INC","COM","410345102","603","0.0%","24,463","",""
"WRK","WESTROCK CO","COM","96145D105","590","0.0%","10,396","",""
"INGR","INGREDION INC","COM","457187102","583","0.0%","4,830","",""
"MRO","MARATHON OIL CORP","COM","565849106","577","0.0%","42,572","",""
"XEC","CIMAREX ENERGY CO","COM","171798101","564","0.0%","4,960","",""
"COO","COOPER COS INC","COM NEW","216648402","544","0.0%","2,293","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","515","0.0%","187,188","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","515","0.0%","40,035","",""
"TSLA","TESLA INC","COM","88160R101","514","0.0%","1,507","",""
"GPS","GAP INC DEL","COM","364760108","497","0.0%","16,827","",""
"TIF","TIFFANY & CO NEW","COM","886547108","492","0.0%","5,358","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","SPONSORED ADR","881624209","488","0.0%","27,700","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","465","0.0%","7,578","",""
"SBSW","SIBANYE STILLWATER","SPONSORED ADR","825724206","453","0.0%","101,575","",""
"CLB","CORE LABORATORIES N V","COM","N22717107","436","0.0%","4,417","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","428","0.0%","4,029","",""
"HD","HOME DEPOT INC","COM","437076102","425","0.0%","2,597","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","423","0.0%","6,799","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","409","0.0%","8,480","",""
"ABT","ABBOTT LABS","COM","002824100","407","0.0%","7,623","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","393","0.0%","106,168","",""
"CMA","COMERICA INC","COM","200340107","362","0.0%","4,746","",""
"TAHO","TAHOE RES INC","COM","873868103","354","0.0%","67,542","",""
"AES","AES CORP","COM","00130H105","343","0.0%","31,128","",""
"NTRS","NORTHERN TR CORP","COM","665859104","337","0.0%","3,662","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","337","0.0%","109,032","",""
"KIM","KIMCO RLTY CORP","COM","49446R109","330","0.0%","16,874","",""
"AMTD","TD AMERITRADE HLDG CORP","COM","87236Y108","321","0.0%","6,583","",""
"PVG","PRETIUM RES INC","COM","74139C102","318","0.0%","34,307","",""
"ANSS","ANSYS INC","COM","03662Q105","315","0.0%","2,569","",""
"GXP","GREAT PLAINS ENERGY INC","COM","391164100","283","0.0%","9,342","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","278","0.0%","2,574","",""
"IDXX","IDEXX LABS INC","COM","45168D104","271","0.0%","1,743","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","238","0.0%","2,315","",""
"TECH","BIO TECHNE CORP","COM","09073M104","236","0.0%","1,955","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","229","0.0%","1,860","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","222","0.0%","2,114","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","218","0.0%","2,963","",""
"ATR","APTARGROUP INC","COM","038336103","215","0.0%","2,490","",""
"OI","OWENS ILL INC","COM NEW","690768403","208","0.0%","8,266","",""
"CCO.TO","CAMECO CORP","COM","13321L108","206","0.0%","21,432","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","204","0.0%","3,093","",""
"NUAN","NUANCE COMMUNICATIONS INC","COM","67020Y100","185","0.0%","11,782","",""
