"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","9,799","0.1%","63,913","",""
"TIF","TIFFANY & CO NEW","COM","886547108","9,610","0.1%","124,113","",""
"MCK","MCKESSON CORP","COM","58155Q103","9,517","0.1%","67,759","",""
"WPM","SILVER WHEATON CORP","COM","828336107","9,387","0.1%","485,894","",""
"SPLS","STAPLES INC","COM","855030102","9,252","0.1%","1,022,302","",""
"PFE","PFIZER INC","COM","717081103","9,166","0.1%","282,200","",""
"TFCFA","TWENTY FIRST CENTY FOX INC","CL A","90130A101","9,046","0.1%","322,600","",""
"CRM","SALESFORCE COM INC","COM","79466L302","8,940","0.1%","130,584","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","8,924","0.1%","124,000","",""
"LLY","LILLY ELI & CO","COM","532457108","8,782","0.1%","119,400","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","8,781","0.1%","71,706","",""
"GPS","GAP INC DEL","COM","364760108","8,729","0.1%","389,000","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","8,659","0.1%","143,192","",""
"FL","FOOT LOCKER INC","COM","344849104","8,656","0.1%","122,100","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","8,635","0.1%","114,738","",""
"SGEN","SEATTLE GENETICS INC","COM","812578102","8,607","0.1%","163,107","",""
"CVS","CVS HEALTH CORP","COM","126650100","8,602","0.1%","109,013","",""
"TPR","COACH INC","COM","189754104","8,429","0.1%","240,695","",""
"EXC","EXELON CORP","COM","30161N101","8,117","0.1%","228,700","",""
"HYG","ISHARES TR","IBOXX HI YD ETF","464288513","8,040","0.1%","92,900","",""
"","RANDGOLD RES LTD","ADR","752344309","8,014","0.1%","104,981","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","7,900","0.1%","92,098","",""
"AON","AON PLC","SHS CL A","G0408V102","7,863","0.1%","70,501","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","7,861","0.1%","519,297","",""
"PXD","PIONEER NAT RES CO","COM","723787107","7,707","0.1%","42,800","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","7,624","0.1%","325,673","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","7,616","0.1%","142,600","",""
"AMAT","APPLIED MATLS INC","COM","038222105","7,606","0.1%","235,696","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","7,488","0.1%","116,721","",""
"BAC","BANK AMER CORP","COM","060505104","7,410","0.1%","335,300","",""
"IVZ","INVESCO LTD","SHS","G491BT108","7,360","0.1%","242,600","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","7,352","0.1%","113,132","",""
"VRSN","VERISIGN INC","COM","92343E102","7,211","0.1%","94,796","",""
"NTAP","NETAPP INC","COM","64110D104","7,086","0.1%","200,920","",""
"KSU","KANSAS CITY SOUTHERN","COM NEW","485170302","6,911","0.1%","81,445","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","6,762","0.1%","88,400","",""
"TJX","TJX COS INC NEW","COM","872540109","6,750","0.1%","89,841","",""
"AZO","AUTOZONE INC","COM","053332102","6,697","0.1%","8,480","",""
"MS","MORGAN STANLEY","COM NEW","617446448","6,397","0.1%","151,400","",""
"PVH","PVH CORP","COM","693656100","6,335","0.1%","70,200","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","6,297","0.1%","43,905","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","6,225","0.1%","194,897","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","6,197","0.1%","130,800","",""
"ADI","ANALOG DEVICES INC","COM","032654105","6,180","0.1%","85,100","",""
"APA","APACHE CORP","COM","037411105","6,163","0.1%","97,100","",""
"MAS","MASCO CORP","COM","574599106","6,098","0.1%","192,841","",""
"","CITRIX SYS INC","COM","177376100","6,064","0.1%","67,895","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","6,048","0.1%","81,010","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","5,994","0.1%","207,900","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","5,926","0.1%","49,604","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","5,923","0.1%","129,700","",""
"SCHW","SCHWAB CHARLES CORP NEW","COM","808513105","5,759","0.1%","145,900","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","5,748","0.1%","80,272","",""
"DVA","DAVITA INC","COM","23918K108","5,665","0.1%","88,244","",""
"CHK","CHESAPEAKE ENERGY CORP","COM","165167107","5,417","0.1%","771,600","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","5,293","0.1%","67,200","",""
"KMB","KIMBERLY CLARK CORP","COM","494368103","5,272","0.1%","46,200","",""
"CCL","CARNIVAL CORP","UNIT 99/99/9999","143658300","5,053","0.0%","97,062","",""
"VIAC","CBS CORP NEW","CL B","124857202","4,943","0.0%","77,700","",""
"RGLD","ROYAL GOLD INC","COM","780287108","4,935","0.0%","77,900","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","4,930","0.0%","95,660","",""
"LB","L BRANDS INC","COM","501797104","4,925","0.0%","74,800","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","4,886","0.0%","29,515","",""
"CXO","CONCHO RES INC","COM","20605P101","4,885","0.0%","36,838","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","4,843","0.0%","460,778","",""
"HES","HESS CORP","COM","42809H107","4,765","0.0%","76,501","",""
"GOOGL","ALPHABET INC","CAP STK CL A","02079K305","4,755","0.0%","6,000","",""
"C","CITIGROUP INC","COM NEW","172967424","4,636","0.0%","78,000","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","4,438","0.0%","62,300","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","4,433","0.0%","1,418,950","",""
"OVV","ENCANA CORP","COM","292505104","4,300","0.0%","365,900","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","4,273","0.0%","15,900","",""
"","GENERAL GROWTH PPTYS INC NEW","COM","370023103","4,172","0.0%","167,000","",""
"XLNX","XILINX INC","COM","983919101","4,100","0.0%","67,918","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","4,050","0.0%","28,700","",""
"NBL","NOBLE ENERGY INC","COM","655044105","4,025","0.0%","105,762","",""
"QRTEA","LIBERTY INTERACTIVE CORP","QVC GP COM SER A","53071M104","3,720","0.0%","186,200","",""
"BMS","BEMIS INC","COM","081437105","3,712","0.0%","77,616","",""
"INTU","INTUIT","COM","461202103","3,702","0.0%","32,300","",""
"MRO","MARATHON OIL CORP","COM","565849106","3,557","0.0%","205,500","",""
"STT","STATE STR CORP","COM","857477103","3,528","0.0%","45,400","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","3,397","0.0%","49,038","",""
"IP","INTL PAPER CO","COM","460146103","3,333","0.0%","62,819","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","3,274","0.0%","13,100","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","3,204","0.0%","43,470","",""
"KSS","KOHLS CORP","COM","500255104","3,190","0.0%","64,610","",""
"XEC","CIMAREX ENERGY CO","COM","171798101","3,174","0.0%","23,359","",""
"AFL","AFLAC INC","COM","001055102","3,171","0.0%","45,563","",""
"RJF","RAYMOND JAMES FINANCIAL INC","COM","754730109","3,145","0.0%","45,400","",""
"USB","US BANCORP DEL","COM NEW","902973304","3,128","0.0%","60,900","",""
"ABT","ABBOTT LABS","COM","002824100","3,080","0.0%","80,200","",""
"TAHO","TAHOE RES INC","COM","873868103","3,048","0.0%","323,100","",""
"AMG","AFFILIATED MANAGERS GROUP","COM","008252108","3,008","0.0%","20,700","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","2,991","0.0%","41,133","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","2,951","0.0%","147,300","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","2,939","0.0%","1,046,068","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP","COM","744573106","2,890","0.0%","65,854","",""
"EQT","EQT CORP","COM","26884L109","2,864","0.0%","43,786","",""
"CA","CA INC","COM","12673P105","2,862","0.0%","90,100","",""
"CLX","CLOROX CO DEL","COM","189054109","2,804","0.0%","23,360","",""
"MCD","MCDONALDS CORP","COM","580135101","2,803","0.0%","23,030","",""
"CTAS","CINTAS CORP","COM","172908105","2,774","0.0%","24,005","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","2,751","0.0%","117,780","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","2,744","0.0%","911,600","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","2,656","0.0%","824,500","",""
"BEN","FRANKLIN RES INC","COM","354613101","2,624","0.0%","66,300","",""
"GWW","GRAINGER W W INC","COM","384802104","2,601","0.0%","11,200","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","2,586","0.0%","35,100","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","2,576","0.0%","45,970","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","2,484","0.0%","21,080","",""
"WU","WESTERN UN CO","COM","959802109","2,388","0.0%","109,947","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","2,376","0.0%","22,485","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","2,348","0.0%","990,305","",""
"ZBH","ZIMMER BIOMET HLDGS INC","COM","98956P102","2,250","0.0%","21,800","",""
"NTRS","NORTHERN TR CORP","COM","665859104","2,244","0.0%","25,200","",""
"KRC","KILROY RLTY CORP","COM","49427F108","2,189","0.0%","29,900","",""
"VFC","V F CORP","COM","918204108","2,155","0.0%","40,400","",""
"RRC","RANGE RES CORP","COM","75281A109","2,144","0.0%","62,404","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","2,108","0.0%","19,000","",""
"SWK","STANLEY BLACK & DECKER INC","COM","854502101","2,053","0.0%","17,900","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","2,047","0.0%","42,300","",""
"SITC","DDR CORP","COM","23317H102","2,046","0.0%","133,969","",""
"KIM","KIMCO RLTY CORP","COM","49446R109","2,043","0.0%","81,200","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","1,986","0.0%","565,600","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","1,968","0.0%","91,000","",""
"RL","RALPH LAUREN CORP","CL A","751212101","1,933","0.0%","21,400","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","1,918","0.0%","34,000","",""
"DHI","D R HORTON INC","COM","23331A109","1,853","0.0%","67,818","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","1,822","0.0%","133,900","",""
"TGT","TARGET CORP","COM","87612E106","1,667","0.0%","23,075","",""
"SBSW","SIBANYE GOLD LTD","SPONSORED ADR","825724206","1,654","0.0%","234,226","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","1,648","0.0%","22,500","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","1,630","0.0%","507,100","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","1,567","0.0%","13,400","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","1,565","0.0%","35,300","",""
"LKQ","LKQ CORP","COM","501889208","1,507","0.0%","49,157","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","1,477","0.0%","18,000","",""
"AMTD","TD AMERITRADE HLDG CORP","COM","87236Y108","1,461","0.0%","33,500","",""
"NLOK","SYMANTEC CORP","COM","871503108","1,375","0.0%","57,564","",""
"LOW","LOWES COS INC","COM","548661107","1,366","0.0%","19,200","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","1,335","0.0%","10,400","",""
"PSA","PUBLIC STORAGE","COM","74460D109","1,314","0.0%","5,879","",""
"PPL","PPL CORP","COM","69351T106","1,308","0.0%","38,400","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","1,232","0.0%","14,246","",""
"V","VISA INC","COM CL A","92826C839","1,186","0.0%","15,200","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","1,171","0.0%","95,524","",""
"LW","LAMB WESTON HLDGS INC","COM","513272104","1,151","0.0%","30,417","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","1,140","0.0%","4,900","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","1,078","0.0%","1,700","",""
"CCEP.AS","COCA COLA EUROPEAN PARTNERS","SHS","G25839104","1,038","0.0%","33,049","",""
"FTV","FORTIVE CORP","COM","34959J108","1,024","0.0%","19,092","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,011","0.0%","96,600","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","1,002","0.0%","3,600","",""
"CMA","COMERICA INC","COM","200340107","1,001","0.0%","14,700","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","973","0.0%","39,500","",""
"TFC","BB&T CORP","COM","054937107","907","0.0%","19,300","",""
"SBH","SALLY BEAUTY HLDGS INC","COM","79546E104","907","0.0%","34,319","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","ADR","881624209","895","0.0%","24,700","",""
"BWA","BORGWARNER INC","COM","099724106","878","0.0%","22,258","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","857","0.0%","23,744","",""
"SPLK","SPLUNK INC","COM","848637104","670","0.0%","13,100","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","669","0.0%","9,437","",""
"GLW","CORNING INC","COM","219350105","611","0.0%","25,193","",""
"STI","SUNTRUST BKS INC","COM","867914103","603","0.0%","11,000","",""
"EIX","EDISON INTL","COM","281020107","590","0.0%","8,200","",""
"FRT","FEDERAL REALTY INVT TR","SH BEN INT NEW","313747206","583","0.0%","4,100","",""
"PEAK","HCP INC","COM","40414L109","574","0.0%","19,300","",""
"MTB","M & T BK CORP","COM","55261F104","563","0.0%","3,600","",""
"CME","CME GROUP INC","COM","12572Q105","519","0.0%","4,500","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","508","0.0%","7,768","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","485","0.0%","18,000","",""
"","XL GROUP LTD","COM","G98294104","469","0.0%","12,600","",""
"WHR","WHIRLPOOL CORP","COM","963320106","454","0.0%","2,500","",""
"KEY","KEYCORP NEW","COM","493267108","422","0.0%","23,100","",""
"OII","OCEANEERING INTL INC","COM","675232102","397","0.0%","14,063","",""
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","393","0.0%","29,700","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","342","0.0%","23,800","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","331","0.0%","6,200","",""
"ANSS","ANSYS INC","COM","03662Q105","305","0.0%","3,300","",""
"SNPS","SYNOPSYS INC","COM","871607107","301","0.0%","5,106","",""
"LAMR","LAMAR ADVERTISING CO NEW","CL A","512816109","296","0.0%","4,400","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","262","0.0%","5,500","",""
"ATR","APTARGROUP INC","COM","038336103","256","0.0%","3,480","",""
"CCK","CROWN HOLDINGS INC","COM","228368106","252","0.0%","4,800","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","250","0.0%","3,700","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","229","0.0%","1,400","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","224","0.0%","6,300","",""
"DLX","DELUXE CORP","COM","248019101","222","0.0%","3,099","",""
"CVLT","COMMVAULT SYSTEMS INC","COM","204166102","221","0.0%","4,300","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","218","0.0%","2,454","",""
"OI","OWENS ILL INC","COM NEW","690768403","192","0.0%","11,000","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","159","0.0%","13,900","",""
