"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"IPAR","INTER PARFUMS INC","COM","458334109","4,001","0.0%","53,516","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","3,952","0.0%","14,889","",""
"WFG.TO","WEST FRASER TIMBER CO LTD","COM","952845105","3,952","0.0%","46,930","",""
"SPB","SPECTRUM BRANDS HLDGS INC NE","COM","84790A105","3,945","0.0%","41,233","",""
"MED","MEDIFAST INC","COM","58470H101","3,925","0.0%","20,376","",""
"ZION","ZIONS BANCORPORATION N A","COM","989701107","3,868","0.0%","62,506","",""
"AMWL","AMERICAN WELL CORP","CL A","03044L105","3,848","0.0%","422,389","",""
"THS","TREEHOUSE FOODS INC","COM","89469A104","3,845","0.0%","96,414","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","3,842","0.0%","25,369","",""
"IRBT","IROBOT CORP","COM","462726100","3,831","0.0%","48,808","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","3,772","0.0%","103,184","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","3,770","0.0%","10,924","",""
"NVRO","NEVRO CORP","COM","64157F103","3,763","0.0%","32,334","",""
"NARI","INARI MED INC","COM","45332Y109","3,752","0.0%","46,261","",""
"MMSI","MERIT MED SYS INC","COM","589889104","3,750","0.0%","52,222","",""
"MOMO","HELLO GROUP INC","ADS","423403104","3,697","0.0%","349,411","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","3,683","0.0%","204,008","",""
"SU.TO","SUNCOR ENERGY INC NEW","COM","867224107","3,638","0.0%","175,517","",""
"BYND","BEYOND MEAT INC","COM","08862E109","3,607","0.0%","34,269","",""
"EQIX","EQUINIX INC","COM","29444U700","3,581","0.0%","4,532","",""
"NSC","NORFOLK SOUTHN CORP","COM","655844108","3,581","0.0%","14,966","",""
"BIIB","BIOGEN INC","COM","09062X103","3,572","0.0%","12,622","",""
"JEF","JEFFERIES FINL GROUP INC","COM","47233W109","3,559","0.0%","95,845","",""
"ARCC","ARES CAPITAL CORP","COM","04010L103","3,524","0.0%","173,358","",""
"FHN","FIRST HORIZON CORPORATION","COM","320517105","3,497","0.0%","214,673","",""
"NUS","NU SKIN ENTERPRISES INC","CL A","67018T105","3,487","0.0%","86,156","",""
"SEIC","SEI INVTS CO","COM","784117103","3,462","0.0%","58,382","",""
"T.TO","TELUS CORPORATION","COM","87971M103","3,437","0.0%","156,407","",""
"ONEM","1LIFE HEALTHCARE INC","COM","68269G107","3,411","0.0%","168,430","",""
"EPC","EDGEWELL PERS CARE CO","COM","28035Q102","3,405","0.0%","93,795","",""
"HAE","HAEMONETICS CORP MASS","COM","405024100","3,365","0.0%","47,669","",""
"VTRS","VIATRIS INC","COM","92556V106","3,346","0.0%","246,912","",""
"OCFT","ONECONNECT FINL TECHNOLOGY C","SPONSORED ADS","68248T105","3,326","0.0%","811,110","",""
"LEVI","LEVI STRAUSS & CO NEW","CL A COM STK","52736R102","3,319","0.0%","135,430","",""
"SEB","SEABOARD CORP DEL","COM","811543107","3,296","0.0%","804","",""
"OTEX","OPEN TEXT CORP","COM","683715106","3,265","0.0%","66,914","",""
"USNA","USANA HEALTH SCIENCES INC","COM","90328M107","3,230","0.0%","35,035","",""
"ATGE","ADTALEM GLOBAL ED INC","COM","00737L103","3,226","0.0%","85,323","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","3,206","0.0%","101,164","",""
"NOAH","NOAH HLDGS LTD","SPON ADS CL A","65487X102","3,202","0.0%","86,235","",""
"MRNA","MODERNA INC","COM","60770K107","3,198","0.0%","8,309","",""
"CBSH","COMMERCE BANCSHARES INC","COM","200525103","3,178","0.0%","45,605","",""
"CRVL","CORVEL CORP","COM","221006109","3,120","0.0%","16,755","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","3,117","0.0%","44,619","",""
"CALM","CAL MAINE FOODS INC","COM NEW","128030202","3,094","0.0%","85,569","",""
"CD","CHINDATA GROUP HLDGS LTD","ADS","16955F107","3,055","0.0%","363,303","",""
"STRA","STRATEGIC ED INC","COM","86272C103","3,040","0.0%","43,115","",""
"MO","ALTRIA GROUP INC","COM","02209S103","3,017","0.0%","66,271","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","3,015","0.0%","27,829","",""
"BKNG","BOOKING HOLDINGS INC","COM","09857L108","2,996","0.0%","1,262","",""
"CFR","CULLEN FROST BANKERS INC","COM","229899109","2,981","0.0%","25,133","",""
"SHOP","SHOPIFY INC","CL A","82509L107","2,973","0.0%","2,191","",""
"ATRC","ATRICURE INC","COM","04963C209","2,916","0.0%","41,930","",""
"NUVA","NUVASIVE INC","COM","670704105","2,899","0.0%","48,430","",""
"CYRX","CRYOPORT INC","COM PAR $0.001","229050307","2,868","0.0%","43,115","",""
"DPZ","DOMINOS PIZZA INC","COM","25754A201","2,849","0.0%","5,974","",""
"AHCO","ADAPTHEALTH CORP","COMMON STOCK","00653Q102","2,848","0.0%","122,293","",""
"BNR","BURNING ROCK BIOTECH LTD","SPONSORED ADS","12233L107","2,829","0.0%","158,195","",""
"SNN","SMITH & NEPHEW PLC","SPDN ADR NEW","83175M205","2,820","0.0%","82,123","",""
"AXNX","AXONICS INC","COM","05465P101","2,806","0.0%","43,104","",""
"VCRA","VOCERA COMMUNICATIONS INC","COM","92857F107","2,795","0.0%","61,081","",""
"WY","WEYERHAEUSER CO MTN BE","COM NEW","962166104","2,790","0.0%","78,435","",""
"ITGR","INTEGER HLDGS CORP","COM","45826H109","2,774","0.0%","31,049","",""
"FISV","FISERV INC","COM","337738108","2,772","0.0%","25,544","",""
"VOYA","VOYA FINANCIAL INC","COM","929089100","2,766","0.0%","45,061","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","2,742","0.0%","15,117","",""
"BA","BOEING CO","COM","097023105","2,723","0.0%","12,379","",""
"PDCO","PATTERSON COS INC","COM","703395103","2,694","0.0%","89,387","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","SPONSORED ADS","881624209","2,681","0.0%","275,217","",""
"INTU","INTUIT","COM","461202103","2,665","0.0%","4,939","",""
"ELF","E L F BEAUTY INC","COM","26856L103","2,646","0.0%","91,097","",""
"LRN","STRIDE INC","COM","86333M108","2,637","0.0%","73,386","",""
"SGFY","SIGNIFY HEALTH INC","CL A COM","82671G100","2,618","0.0%","146,479","",""
"ACCD","ACCOLADE INC","COM","00437E102","2,584","0.0%","61,272","",""
"HSKA","HESKA CORP","COM RESTRC NEW","42805E306","2,584","0.0%","9,994","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","2,573","0.0%","12,870","",""
"BIG","BIG LOTS INC","COM","089302103","2,562","0.0%","59,081","",""
"XPO","XPO LOGISTICS INC","COM","983793100","2,537","0.0%","31,883","",""
"TIGR","UP FINTECH HLDG LTD","SPONSORED ADS","91531W106","2,519","0.0%","237,905","",""
"BZUN","BAOZUN INC","SPONSORED ADR","06684L103","2,517","0.0%","143,570","",""
"SNV","SYNOVUS FINL CORP","COM NEW","87161C501","2,516","0.0%","57,331","",""
"MGPI","MGP INGREDIENTS INC NEW","COM","55303J106","2,515","0.0%","38,631","",""
"FLGT","FULGENT GENETICS INC","COM","359664109","2,498","0.0%","27,770","",""
"AMG","AFFILIATED MANAGERS GROUP IN","COM","008252108","2,481","0.0%","16,421","",""
"BOKF","BOK FINL CORP","COM NEW","05561Q201","2,449","0.0%","27,350","",""
"OPRX","OPTIMIZERX CORP","COM NEW","68401U204","2,442","0.0%","28,550","",""
"BPOP","POPULAR INC","COM NEW","733174700","2,430","0.0%","31,286","",""
"WMK","WEIS MKTS INC","COM","948849104","2,418","0.0%","46,008","",""
"MODV","MODIVCARE INC","COM","60783X104","2,417","0.0%","13,307","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","2,391","0.0%","85,767","",""
"LAD","LITHIA MTRS INC","COM","536797103","2,390","0.0%","7,537","",""
"KRC","KILROY RLTY CORP","COM","49427F108","2,384","0.0%","36,011","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","2,371","0.0%","14,150","",""
"MMM","3M CO","COM","88579Y101","2,361","0.0%","13,457","",""
"NYCB","NEW YORK CMNTY BANCORP INC","COM","649445103","2,358","0.0%","183,215","",""
"TJX","TJX COS INC NEW","COM","872540109","2,351","0.0%","35,632","",""
"VOD","VODAFONE GROUP PLC NEW","SPONSORED ADR","92857W308","2,345","0.0%","151,748","",""
"ENSG","ENSIGN GROUP INC","COM","29358P101","2,329","0.0%","31,099","",""
"ILMN","ILLUMINA INC","COM","452327109","2,314","0.0%","5,705","",""
"MD","MEDNAX INC","COM","58502B106","2,249","0.0%","79,110","",""
"VRM","VROOM INC","COM","92918V109","2,231","0.0%","101,107","",""
"IMKTA","INGLES MKTS INC","CL A","457030104","2,221","0.0%","33,640","",""
"MA","MASTERCARD INCORPORATED","CL A","57636Q104","2,215","0.0%","6,372","",""
"OM","OUTSET MED INC","COM","690145107","2,177","0.0%","44,034","",""
"OZK","BANK OZK","COM","06417N103","2,175","0.0%","50,601","",""
"QGEN","QIAGEN NV","SHS NEW","N72482123","2,152","0.0%","41,632","",""
"VLY","VALLEY NATL BANCORP","COM","919794107","2,147","0.0%","161,291","",""
"VMW","VMWARE INC","CL A COM","928563402","2,127","0.0%","14,305","",""
"GKOS","GLAUKOS CORP","COM","377322102","2,125","0.0%","44,124","",""
"PACW","PACWEST BANCORP DEL","COM","695263103","2,118","0.0%","46,738","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","2,117","0.0%","209,987","",""
"CAKE","CHEESECAKE FACTORY INC","COM","163072101","2,103","0.0%","44,747","",""
"TFSL","TFS FINL CORP","COM","87240R107","2,102","0.0%","110,261","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","2,057","0.0%","30,777","",""
"ARES","ARES MANAGEMENT CORPORATION","CL A COM STK","03990B101","2,037","0.0%","27,597","",""
"PKI","PERKINELMER INC","COM","714046109","1,994","0.0%","11,509","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","1,894","0.0%","12,021","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","1,889","0.0%","7,888","",""
"HYG","ISHARES TR","IBOXX HI YD ETF","464288513","1,878","0.0%","21,460","",""
"VTR","VENTAS INC","COM","92276F100","1,856","0.0%","33,615","",""
"SILK","SILK RD MED INC","COM","82710M100","1,841","0.0%","33,454","",""
"WU","WESTERN UN CO","COM","959802109","1,838","0.0%","90,896","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","1,831","0.0%","39,226","",""
"PRVA","PRIVIA HEALTH GROUP INC","COM","74276R102","1,828","0.0%","77,592","",""
"CRM","SALESFORCE COM INC","COM","79466L302","1,826","0.0%","6,734","",""
"WTW","WILLIS TOWERS WATSON PLC LTD","SHS","G96629103","1,817","0.0%","7,817","",""
"DELL","DELL TECHNOLOGIES INC","CL C","24703L202","1,809","0.0%","17,387","",""
"ZTS","ZOETIS INC","CL A","98978V103","1,759","0.0%","9,058","",""
"CMC","COMMERCIAL METALS CO","COM","201723103","1,755","0.0%","57,629","",""
"IP","INTERNATIONAL PAPER CO","COM","460146103","1,744","0.0%","31,187","",""
"WELL","WELLTOWER INC","COM","95040Q104","1,714","0.0%","20,805","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","1,703","0.0%","6,545","",""
"LNTH","LANTHEUS HLDGS INC","COM","516544103","1,686","0.0%","65,646","",""
"NXGN","NEXTGEN HEALTHCARE INC","COM","65343C102","1,679","0.0%","119,058","",""
"CI","CIGNA CORP NEW","COM","125523100","1,674","0.0%","8,362","",""
"BLFS","BIOLIFE SOLUTIONS INC","COM NEW","09062W204","1,673","0.0%","39,524","",""
"IRTC","IRHYTHM TECHNOLOGIES INC","COM","450056106","1,672","0.0%","28,560","",""
"MG.TO","MAGNA INTL INC","COM","559222401","1,672","0.0%","22,218","",""
"GHC","GRAHAM HLDGS CO","COM CL B","384637104","1,651","0.0%","2,803","",""
"HON","HONEYWELL INTL INC","COM","438516106","1,631","0.0%","7,681","",""
"HUM","HUMANA INC","COM","444859102","1,631","0.0%","4,190","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","1,629","0.0%","19,925","",""
"CSTL","CASTLE BIOSCIENCES INC","COM","14843C105","1,627","0.0%","24,470","",""
"BJRI","BJS RESTAURANTS INC","COM","09180C106","1,615","0.0%","38,674","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","1,609","0.0%","18,951","",""
"MLAB","MESA LABS INC","COM","59064R109","1,538","0.0%","5,087","",""
"SRE","SEMPRA","COM","816851109","1,537","0.0%","12,154","",""
"LBTYK","LIBERTY GLOBAL PLC","SHS CL C","G5480U120","1,535","0.0%","52,105","",""
"MSFT","MICROSOFT CORP","COM","594918104","1,512","0.0%","5,364","",""
"HUYA","HUYA INC","ADS REP SHS A","44852D108","1,505","0.0%","180,423","",""
"PRGO","PERRIGO CO PLC","SHS","G97822103","1,480","0.0%","31,273","",""
"AVNS","AVANOS MED INC","COM","05350V106","1,473","0.0%","47,216","",""
"SLP","SIMULATIONS PLUS INC","COM","829214105","1,452","0.0%","36,751","",""
"USPH","U S PHYSICAL THERAPY","COM","90337L108","1,404","0.0%","12,691","",""
"CTLT","CATALENT INC","COM","148806102","1,385","0.0%","10,407","",""
"PRDO","PERDOCEO ED CORP","COM","71363P106","1,363","0.0%","129,043","",""
"BCE.TO","BCE INC","COM NEW","05534B760","1,342","0.0%","26,790","",""
"RUTH","RUTHS HOSPITALITY GROUP INC","COM","783332109","1,329","0.0%","64,164","",""
"CSII","CARDIOVASCULAR SYS INC DEL","COM","141619106","1,311","0.0%","39,920","",""
"BOH","BANK HAWAII CORP","COM","062540109","1,299","0.0%","15,807","",""
"KIDS","ORTHOPEDIATRICS CORP","COM","68752L100","1,290","0.0%","19,696","",""
"ASB","ASSOCIATED BANC CORP","COM","045487105","1,287","0.0%","60,104","",""
"EOG","EOG RES INC","COM","26875P101","1,286","0.0%","16,027","",""
"ATRI","ATRION CORP","COM","049904105","1,273","0.0%","1,825","",""
"ADUS","ADDUS HOMECARE CORP","COM","006739106","1,262","0.0%","15,822","",""
"NTAP","NETAPP INC","COM","64110D104","1,254","0.0%","13,972","",""
"CVGW","CALAVO GROWERS INC","COM","128246105","1,247","0.0%","32,617","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","1,246","0.0%","15,399","",""
"FHI","FEDERATED HERMES INC","CL B","314211103","1,243","0.0%","38,238","",""
"JYNT","JOINT CORP","COM","47973J102","1,220","0.0%","12,450","",""
"K.TO","KINROSS GOLD CORP","COM","496902404","1,214","0.0%","226,513","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","1,185","0.0%","121,732","",""
"MCO","MOODYS CORP","COM","615369105","1,178","0.0%","3,318","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","1,177","0.0%","21,784","",""
"DY8A.F","DOUYU INTL HLDGS LTD","SPONSORED ADS","25985W105","1,171","0.0%","355,804","",""
"WAT","WATERS CORP","COM","941848103","1,158","0.0%","3,241","",""
"BBY","BEST BUY INC","COM","086516101","1,129","0.0%","10,676","",""
"LUNG","PULMONX CORP","COM","745848101","1,128","0.0%","31,352","",""
"OMC","OMNICOM GROUP INC","COM","681919106","1,105","0.0%","15,255","",""
"CTAS","CINTAS CORP","COM","172908105","1,104","0.0%","2,901","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","1,089","0.0%","10,413","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COM","09061G101","1,083","0.0%","14,010","",""
"NHC","NATIONAL HEALTHCARE CORP","COM","635906100","1,083","0.0%","15,469","",""
"TWLO","TWILIO INC","CL A","90138F102","1,076","0.0%","3,371","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","1,073","0.0%","232,668","",""
"CERS","CERUS CORP","COM","157085101","1,067","0.0%","175,280","",""
"MAC","MACERICH CO","COM","554382101","1,053","0.0%","63,037","",""
"ORLY","OREILLY AUTOMOTIVE INC","COM","67103H107","1,053","0.0%","1,724","",""
"TSP","TUSIMPLE HLDGS INC","CL A","90089L108","1,047","0.0%","28,191","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","1,040","0.0%","5,195","",""
"BRBR","BELLRING BRANDS INC","COM CL A","079823100","1,039","0.0%","33,783","",""
"VRAY","VIEWRAY INC","COM","92672L107","1,038","0.0%","143,930","",""
"ANGO","ANGIODYNAMICS INC","COM","03475V101","1,036","0.0%","39,956","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","1,024","0.0%","14,579","",""
"NFLX","NETFLIX INC","COM","64110L106","1,020","0.0%","1,672","",""
"THC","TENET HEALTHCARE CORP","COM NEW","88033G407","1,016","0.0%","15,285","",""
"LMAT","LEMAITRE VASCULAR INC","COM","525558201","1,006","0.0%","18,952","",""
"NKE","NIKE INC","CL B","654106103","997","0.0%","6,864","",""
"WRK","WESTROCK CO","COM","96145D105","989","0.0%","19,848","",""
"TMDX","TRANSMEDICS GROUP INC","COM","89377M109","970","0.0%","29,326","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","941","0.0%","10,672","",""
"NRC","NATIONAL RESH CORP","COM NEW","637372202","939","0.0%","22,275","",""
"CPRT","COPART INC","COM","217204106","936","0.0%","6,749","",""
"EIX","EDISON INTL","COM","281020107","936","0.0%","16,877","",""
"WAFD","WASHINGTON FED INC","COM","938824109","935","0.0%","27,259","",""
"MSCI","MSCI INC","COM","55354G100","922","0.0%","1,516","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","918","0.0%","7,289","",""
"","GAOTU TECHEDU INC","SPONSORED ADS","36257Y109","910","0.0%","296,516","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","909","0.0%","21,639","",""
"PLD","PROLOGIS INC.","COM","74340W103","906","0.0%","7,222","",""
"ROST","ROSS STORES INC","COM","778296103","905","0.0%","8,315","",""
"NTUS","NATUS MED INC DEL","COM","639050103","901","0.0%","35,924","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","891","0.0%","23,665","",""
"JOBS","51JOB INC","SPONSORED ADS","316827104","890","0.0%","12,796","",""
"EWY","ISHARES INC","MSCI STH KOR ETF","464286772","886","0.0%","10,979","",""
"VIVO","MERIDIAN BIOSCIENCE INC","COM","589584101","881","0.0%","45,816","",""
"AZO","AUTOZONE INC","COM","053332102","880","0.0%","518","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","878","0.0%","16,386","",""
"SLB","SCHLUMBERGER LTD","COM STK","806857108","877","0.0%","29,584","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","874","0.0%","14,937","",""
"WEED.TO","CANOPY GROWTH CORP","COM","138035100","869","0.0%","62,733","",""
"SPWR","SUNPOWER CORP","COM","867652406","869","0.0%","38,295","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","868","0.0%","16,732","",""
"OSUR","ORASURE TECHNOLOGIES INC","COM","68554V108","868","0.0%","76,778","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","859","0.0%","5,453","",""
"JNK","SPDR SER TR","BLOOMBERG BRCLYS","78468R622","831","0.0%","7,600","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","819","0.0%","207,391","",""
"SNPS","SYNOPSYS INC","COM","871607107","816","0.0%","2,725","",""
"ELV","ANTHEM INC","COM","036752103","814","0.0%","2,183","",""
"AA","ALCOA CORP","COM","013872106","802","0.0%","16,397","",""
"MET","METLIFE INC","COM","59156R108","794","0.0%","12,857","",""
"TCMD","TACTILE SYS TECHNOLOGY INC","COM","87357P100","786","0.0%","17,674","",""
"CCO.TO","CAMECO CORP","COM","13321L108","785","0.0%","36,116","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","763","0.0%","8,869","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","763","0.0%","6,273","",""
"SIBN","SI-BONE INC","COM","825704109","755","0.0%","35,268","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","739","0.0%","2,235","",""
"PXD","PIONEER NAT RES CO","COM","723787107","720","0.0%","4,323","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","715","0.0%","9,847","",""
"FLEX","FLEX LTD","ORD","Y2573F102","694","0.0%","39,254","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","686","0.0%","10,570","",""
"SGEN","SEAGEN INC","COM","81181C104","680","0.0%","4,006","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","678","0.0%","198,327","",""
"FNV.TO","FRANCO NEV CORP","COM","351858105","664","0.0%","5,115","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","657","0.0%","17,980","",""
"OKTA","OKTA INC","CL A","679295105","653","0.0%","2,751","",""
"TTWO","TAKE-TWO INTERACTIVE SOFTWAR","COM","874054109","640","0.0%","4,156","",""
"AVY","AVERY DENNISON CORP","COM","053611109","626","0.0%","3,019","",""
"CHTR","CHARTER COMMUNICATIONS INC N","CL A","16119P108","617","0.0%","848","",""
"UDR","UDR INC","COM","902653104","616","0.0%","11,619","",""
"MKC","MCCORMICK & CO INC","COM NON VTG","579780206","612","0.0%","7,547","",""
"CFFN","CAPITOL FED FINL INC","COM","14057J101","610","0.0%","53,108","",""
"SSRM.TO","SSR MNG INC","COM","784730103","607","0.0%","41,771","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","605","0.0%","10,814","",""
"PINS","PINTEREST INC","CL A","72352L106","602","0.0%","11,807","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","601","0.0%","963","",""
"GATX","GATX CORP","COM","361448103","597","0.0%","6,667","",""
"CSTM","CONSTELLIUM SE","CL A SHS","F21107101","596","0.0%","31,761","",""
"FOXA","FOX CORP","CL A COM","35137L105","583","0.0%","14,536","",""
"ROL","ROLLINS INC","COM","775711104","567","0.0%","16,036","",""
"STN.TO","STANTEC INC","COM","85472N109","560","0.0%","11,918","",""
"DISCA","DISCOVERY INC","COM SER A","25470F104","557","0.0%","21,957","",""
"TTD","THE TRADE DESK INC","COM CL A","88339J105","551","0.0%","7,836","",""
"PAYX","PAYCHEX INC","COM","704326107","544","0.0%","4,834","",""
"CSCO","CISCO SYS INC","COM","17275R102","537","0.0%","9,866","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","529","0.0%","3,544","",""
"UNM","UNUM GROUP","COM","91529Y106","525","0.0%","20,936","",""
"VRSN","VERISIGN INC","COM","92343E102","523","0.0%","2,549","",""
"ALKS","ALKERMES PLC","SHS","G01767105","521","0.0%","16,883","",""
"AER","AERCAP HOLDINGS NV","SHS","N00985106","516","0.0%","8,928","",""
"CMP","COMPASS MINERALS INTL INC","COM","20451N101","506","0.0%","7,853","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","503","0.0%","1,927","",""
"AGR","AVANGRID INC","COM","05351W103","502","0.0%","10,325","",""
"AVA","AVISTA CORP","COM","05379B107","499","0.0%","12,767","",""
"EBAY","EBAY INC.","COM","278642103","499","0.0%","7,157","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","485","0.0%","1,347","",""
"TRI.TO","THOMSON REUTERS CORP.","COM NEW","884903709","472","0.0%","4,273","",""
"TECH","BIO-TECHNE CORP","COM","09073M104","465","0.0%","960","",""
"TSCO","TRACTOR SUPPLY CO","COM","892356106","461","0.0%","2,276","",""
"EPAM","EPAM SYS INC","COM","29414B104","447","0.0%","784","",""
"W","WAYFAIR INC","CL A","94419L101","447","0.0%","1,751","",""
"HZNP","HORIZON THERAPEUTICS PUB L","SHS","G46188101","437","0.0%","3,985","",""
"ALNY","ALNYLAM PHARMACEUTICALS INC","COM","02043Q107","422","0.0%","2,234","",""
"NXPI","NXP SEMICONDUCTORS N V","COM","N6596X109","420","0.0%","2,145","",""
"INCY","INCYTE CORP","COM","45337C102","416","0.0%","6,047","",""
"CLS.TO","CELESTICA INC","SUB VTG SHS","15101Q108","412","0.0%","46,401","",""
"MDB","MONGODB INC","CL A","60937P106","409","0.0%","867","",""
"CBRE","CBRE GROUP INC","CL A","12504L109","407","0.0%","4,178","",""
"ACHC","ACADIA HEALTHCARE COMPANY IN","COM","00404A109","393","0.0%","6,166","",""
"CHWY","CHEWY INC","CL A","16679L109","391","0.0%","5,736","",""
"CIGI.TO","COLLIERS INTL GROUP INC","SUB VTG SHS","194693107","387","0.0%","3,023","",""
"BKR","BAKER HUGHES COMPANY","CL A","05722G100","386","0.0%","15,605","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","385","0.0%","3,351","",""
"TRU","TRANSUNION","COM","89400J107","378","0.0%","3,364","",""
"COIN","COINBASE GLOBAL INC","COM CL A","19260Q107","375","0.0%","1,648","",""
"CAE.TO","CAE INC","COM","124765108","374","0.0%","12,523","",""
"CVA","COVANTA HLDG CORP","COM","22282E102","362","0.0%","17,971","",""
"SIRI","SIRIUS XM HOLDINGS INC","COM","82968B103","360","0.0%","58,993","",""
"RBA","RITCHIE BROS AUCTIONEERS","COM","767744105","355","0.0%","5,758","",""
"LNG","CHENIERE ENERGY INC","COM NEW","16411R208","354","0.0%","3,621","",""
"PVG","PRETIUM RES INC","COM","74139C102","354","0.0%","36,643","",""
"MX.TO","METHANEX CORP","COM","59151K108","352","0.0%","7,647","",""
"CRON.TO","CRONOS GROUP INC","COM","22717L101","350","0.0%","61,927","",""
"DENN","DENNYS CORP","COM","24869P104","347","0.0%","21,250","",""
"PAAS.TO","PAN AMERN SILVER CORP","COM","697900108","342","0.0%","14,710","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","341","0.0%","944","",""
"DOO.TO","BRP INC","COM SUN VTG","05577W200","336","0.0%","3,627","",""
"TYL","TYLER TECHNOLOGIES INC","COM","902252105","333","0.0%","726","",""
"EQX.TO","EQUINOX GOLD CORP","COM","29446Y502","332","0.0%","50,329","",""
"BURL","BURLINGTON STORES INC","COM","122017106","331","0.0%","1,166","",""
"CLH","CLEAN HARBORS INC","COM","184496107","331","0.0%","3,185","",""
"HEI","HEICO CORP NEW","COM","422806109","313","0.0%","2,374","",""
"AVTR","AVANTOR INC","COM","05352A100","309","0.0%","7,550","",""
"NBIX","NEUROCRINE BIOSCIENCES INC","COM","64125C109","307","0.0%","3,197","",""
"ELD.TO","ELDORADO GOLD CORP NEW","COM","284902509","303","0.0%","39,186","",""
"EXAS","EXACT SCIENCES CORP","COM","30063P105","293","0.0%","3,065","",""
"TXG","10X GENOMICS INC","CL A COM","88025U109","289","0.0%","1,988","",""
"JAZZ","JAZZ PHARMACEUTICALS PLC","SHS USD","G50871105","286","0.0%","2,200","",""
"AUPH","AURINIA PHARMACEUTICALS INC","COM","05156V102","283","0.0%","12,802","",""
"CG.TO","CENTERRA GOLD INC","COM","152006102","283","0.0%","41,479","",""
"TW","TRADEWEB MKTS INC","CL A","892672106","283","0.0%","3,505","",""
"T","AT&T INC","COM","00206R102","282","0.0%","10,447","",""
"CNC","CENTENE CORP DEL","COM","15135B101","278","0.0%","4,465","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","274","0.0%","1,670","",""
"ERF.TO","ENERPLUS CORP","COM","292766102","269","0.0%","33,663","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","268","0.0%","649","",""
"ADT","ADT INC DEL","COM","00090Q103","266","0.0%","32,938","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","264","0.0%","11,222","",""
"GDDY","GODADDY INC","CL A","380237107","261","0.0%","3,740","",""
"TIGO","MILLICOM INTL CELLULAR S A","COM STK","L6388F110","258","0.0%","7,132","",""
