"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"HD","HOME DEPOT INC","COM","437076102","44,822","0.3%","140,557","",""
"IDXX","IDEXX LABS INC","COM","45168D104","44,640","0.3%","70,684","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","43,381","0.3%","114,302","",""
"K","KELLOGG CO","COM","487836108","43,178","0.3%","671,191","",""
"CERN","CERNER CORP","COM","156782104","42,831","0.3%","547,994","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","42,760","0.3%","117,161","",""
"PPG","PPG INDS INC","COM","693506107","42,559","0.3%","250,688","",""
"DLTR","DOLLAR TREE INC","COM","256746108","42,084","0.3%","422,954","",""
"APTV","APTIV PLC","SHS","G6095L109","41,904","0.3%","266,342","",""
"CLX","CLOROX CO DEL","COM","189054109","41,021","0.3%","228,007","",""
"RMD","RESMED INC","COM","761152107","40,630","0.3%","164,815","",""
"BILI","BILIBILI INC","SPONS ADS REP Z","090040106","39,708","0.3%","325,903","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","36,779","0.2%","251,931","",""
"CHD","CHURCH & DWIGHT INC","COM","171340102","36,522","0.2%","428,565","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","36,501","0.2%","244,315","",""
"DHI","D R HORTON INC","COM","23331A109","35,736","0.2%","395,438","",""
"YUMC","YUM CHINA HLDGS INC","COM","98850P109","34,507","0.2%","520,858","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","COM","98956P102","34,344","0.2%","213,554","",""
"VFC","V F CORP","COM","918204108","34,250","0.2%","417,480","",""
"LEN","LENNAR CORP","CL A","526057104","33,758","0.2%","339,784","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","31,827","0.2%","125,402","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","31,446","0.2%","87,568","",""
"DD","DUPONT DE NEMOURS INC","COM","26614N102","30,141","0.2%","389,363","",""
"LIN","LINDE PLC","SHS","G5494J103","29,923","0.2%","103,503","",""
"49BA.SG","BEIGENE LTD","SPONSORED ADR","07725L102","29,530","0.2%","86,046","",""
"VMW","VMWARE INC","CL A COM","928563402","29,529","0.2%","184,590","",""
"USB","US BANCORP DEL","COM NEW","902973304","29,113","0.2%","511,024","",""
"LU","LUFAX HOLDING LTD","ADS REP SHS CL A","54975P102","28,584","0.2%","2,529,537","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","28,223","0.2%","103,590","",""
"MSFT","MICROSOFT CORP","COM","594918104","27,904","0.2%","103,005","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","27,486","0.2%","144,086","",""
"TFX","TELEFLEX INCORPORATED","COM","879369106","27,253","0.2%","67,828","",""
"TCOM","TRIP COM GROUP LTD","ADS","89677Q107","26,701","0.2%","752,982","",""
"DE","DEERE & CO","COM","244199105","26,604","0.2%","75,426","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","26,498","0.2%","277,637","",""
"ECL","ECOLAB INC","COM","278865100","26,285","0.2%","127,618","",""
"AMAT","APPLIED MATLS INC","COM","038222105","25,947","0.2%","182,210","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","25,732","0.2%","198,599","",""
"MCK","MCKESSON CORP","COM","58155Q103","25,691","0.2%","134,338","",""
"GDRX","GOODRX HLDGS INC","COM CL A","38246G108","25,628","0.2%","711,678","",""
"TFC","TRUIST FINL CORP","COM","89832Q109","25,384","0.2%","457,369","",""
"LI","LI AUTO INC","SPONSORED ADS","50202M102","25,281","0.2%","723,563","",""
"NEM","NEWMONT CORP","COM","651639106","25,091","0.2%","395,880","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","24,543","0.2%","214,367","",""
"F","FORD MTR CO DEL","COM","345370860","23,907","0.2%","1,608,812","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","23,754","0.2%","36,506","",""
"XPEV","XPENG INC","ADS","98422D105","23,602","0.2%","531,328","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","23,084","0.1%","80,241","",""
"SAM","BOSTON BEER INC","CL A","100557107","23,030","0.1%","22,561","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","22,932","0.1%","83,131","",""
"CHGG","CHEGG INC","COM","163092109","22,911","0.1%","275,669","",""
"KMX","CARMAX INC","COM","143130102","22,534","0.1%","174,482","",""
"ADSK","AUTODESK INC","COM","052769106","22,414","0.1%","76,787","",""
"STE","STERIS PLC","SHS USD","G8473T100","22,236","0.1%","107,783","",""
"NVCR","NOVOCURE LTD","ORD SHS","G6674U108","21,437","0.1%","96,642","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","20,995","0.1%","565,743","",""
"HOLX","HOLOGIC INC","COM","436440101","20,666","0.1%","309,749","",""
"LW","LAMB WESTON HLDGS INC","COM","513272104","20,605","0.1%","255,449","",""
"NVR","NVR INC","COM","62944T105","20,241","0.1%","4,070","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","19,583","0.1%","87,597","",""
"COO","COOPER COS INC","COM NEW","216648402","19,569","0.1%","49,384","",""
"GPC","GENUINE PARTS CO","COM","372460105","19,393","0.1%","153,337","",""
"AON","AON PLC","SHS CL A","G0403H108","19,082","0.1%","79,921","",""
"GM","GENERAL MTRS CO","COM","37045V100","18,933","0.1%","319,974","",""
"CAT","CATERPILLAR INC","COM","149123101","18,804","0.1%","86,402","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","18,718","0.1%","114,869","",""
"GE","GENERAL ELECTRIC CO","COM","369604103","18,642","0.1%","1,384,970","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","18,368","0.1%","216,148","",""
"ZTO","ZTO EXPRESS CAYMAN INC","SPONSORED ADS A","98980A105","18,294","0.1%","602,772","",""
"GDS","GDS HLDGS LTD","SPONSORED ADS","36165L108","18,086","0.1%","230,425","",""
"ALB","ALBEMARLE CORP","COM","012653101","17,999","0.1%","106,847","",""
"PODD","INSULET CORP","COM","45784P101","17,983","0.1%","65,509","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","17,728","0.1%","123,254","",""
"BFAM","BRIGHT HORIZONS FAM SOL IN D","COM","109194100","17,516","0.1%","119,068","",""
"TXN","TEXAS INSTRS INC","COM","882508104","17,190","0.1%","89,389","",""
"TSLA","TESLA INC","COM","88160R101","17,148","0.1%","25,229","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","16,999","0.1%","128,812","",""
"NVDA","NVIDIA CORPORATION","COM","67066G104","16,881","0.1%","21,098","",""
"ZLAB","ZAI LAB LTD","ADR","98887Q104","16,740","0.1%","94,580","",""
"CE","CELANESE CORP DEL","COM","150870103","16,731","0.1%","110,364","",""
"EDU","NEW ORIENTAL ED & TECHNOLOGY","SPON ADR","647581107","16,711","0.1%","2,040,422","",""
"ADI","ANALOG DEVICES INC","COM","032654105","16,389","0.1%","95,194","",""
"CARR","CARRIER GLOBAL CORPORATION","COM","14448C104","16,361","0.1%","336,646","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","16,290","0.1%","285,333","",""
"MAS","MASCO CORP","COM","574599106","16,245","0.1%","275,764","",""
"POOL","POOL CORP","COM","73278L105","15,808","0.1%","34,466","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","15,702","0.1%","106,234","",""
"LKQ","LKQ CORP","COM","501889208","15,692","0.1%","318,821","",""
"PHM","PULTE GROUP INC","COM","745867101","15,617","0.1%","286,180","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","15,467","0.1%","78,130","",""
"MASI","MASIMO CORP","COM","574795100","15,420","0.1%","63,600","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","15,381","0.1%","300,234","",""
"EMR","EMERSON ELEC CO","COM","291011104","15,377","0.1%","159,777","",""
"ABMD","ABIOMED INC","COM","003654100","15,269","0.1%","48,921","",""
"ETN","EATON CORP PLC","SHS","G29183103","15,077","0.1%","101,747","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","15,032","0.1%","233,702","",""
"XRAY","DENTSPLY SIRONA INC","COM","24906P109","14,915","0.1%","235,771","",""
"ADBE","ADOBE SYSTEMS INCORPORATED","COM","00724F101","14,864","0.1%","25,380","",""
"WHR","WHIRLPOOL CORP","COM","963320106","14,690","0.1%","67,381","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","14,621","0.1%","108,137","",""
"0LQ0.IL","VIPSHOP HOLDINGS LIMITED","SPONSORED ADS A","92763W103","14,557","0.1%","724,971","",""
"MHK","MOHAWK INDS INC","COM","608190104","14,473","0.1%","75,306","",""
"CASY","CASEYS GEN STORES INC","COM","147528103","14,458","0.1%","74,279","",""
"LII","LENNOX INTL INC","COM","526107107","14,373","0.1%","40,971","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","14,093","0.1%","141,484","",""
"FRPT","FRESHPET INC","COM","358039105","13,688","0.1%","83,995","",""
"TXRH","TEXAS ROADHOUSE INC","COM","882681109","13,607","0.1%","141,442","",""
"OSH","OAK STR HEALTH INC","COM","67181A107","13,523","0.1%","230,890","",""
"0A2Z.IL","TENCENT MUSIC ENTMT GROUP","SPON ADS","88034P109","13,520","0.1%","873,397","",""
"GH","GUARDANT HEALTH INC","COM","40131M109","13,507","0.1%","108,760","",""
"FTNT","FORTINET INC","COM","34959E109","13,496","0.1%","56,662","",""
"TPR","TAPESTRY INC","COM","876030107","13,395","0.1%","308,069","",""
"ALLE","ALLEGION PLC","ORD SHS","G0176J109","13,345","0.1%","95,797","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","13,235","0.1%","193,465","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","13,223","0.1%","96,647","",""
"QCOM","QUALCOMM INC","COM","747525103","13,179","0.1%","92,203","",""
"0A2X.IL","TAL EDUCATION GROUP","SPONSORED ADS","874080104","13,096","0.1%","519,055","",""
"KLAC","KLA CORP","COM NEW","482480100","13,020","0.1%","40,160","",""
"AOS","SMITH A O CORP","COM","831865209","12,903","0.1%","179,061","",""
"ANSS","ANSYS INC","COM","03662Q105","12,563","0.1%","36,197","",""
"NTES","NETEASE INC","SPONSORED ADS","64110W102","12,512","0.1%","108,565","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","12,484","0.1%","78,195","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","12,187","0.1%","56,198","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","12,089","0.1%","187,428","",""
"RPM","RPM INTL INC","COM","749685103","12,045","0.1%","135,824","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","11,991","0.1%","227,581","",""
"OC","OWENS CORNING NEW","COM","690742101","11,973","0.1%","122,295","",""
"BWA","BORGWARNER INC","COM","099724106","11,865","0.1%","244,443","",""
"AAP","ADVANCE AUTO PARTS INC","COM","00751Y106","11,665","0.1%","56,864","",""
"OMCL","OMNICELL COM","COM","68213N109","11,652","0.1%","76,936","",""
"HELE","HELEN OF TROY LTD","COM","G4388N106","11,478","0.1%","50,317","",""
"MCHP","MICROCHIP TECHNOLOGY INC.","COM","595017104","11,294","0.1%","75,427","",""
"FRC","FIRST REP BK SAN FRANCISCO C","COM","33616C100","11,114","0.1%","59,378","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","11,081","0.1%","107,720","",""
"BALL","BALL CORP","COM","058498106","11,052","0.1%","136,406","",""
"LEA","LEAR CORP","COM NEW","521865204","11,032","0.1%","62,938","",""
"HLF","HERBALIFE NUTRITION LTD","COM SHS","G4412G101","11,017","0.1%","208,933","",""
"HPQ","HP INC","COM","40434L105","11,004","0.1%","364,486","",""
"OLLI","OLLIES BARGAIN OUTLET HLDGS","COM","681116109","10,946","0.1%","130,106","",""
"REYN","REYNOLDS CONSUMER PRODS INC","COM","76171L106","10,877","0.1%","358,370","",""
"ALV","AUTOLIV INC","COM","052800109","10,434","0.1%","106,730","",""
"PEN","PENUMBRA INC","COM","70975L107","10,421","0.1%","38,026","",""
"AMD","ADVANCED MICRO DEVICES INC","COM","007903107","10,414","0.1%","110,873","",""
"PH","PARKER-HANNIFIN CORP","COM","701094104","10,382","0.1%","33,805","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","10,241","0.1%","484,200","",""
"UHS","UNIVERSAL HLTH SVCS INC","CL B","913903100","10,082","0.1%","68,854","",""
"CELH","CELSIUS HLDGS INC","COM NEW","15118V207","9,940","0.1%","130,632","",""
"STT","STATE STR CORP","COM","857477103","9,874","0.1%","120,003","",""
"ZS","ZSCALER INC","COM","98980G102","9,850","0.1%","45,589","",""
"LANC","LANCASTER COLONY CORP","COM","513847103","9,806","0.1%","50,672","",""
"CMI","CUMMINS INC","COM","231021106","9,690","0.1%","39,744","",""
"INSP","INSPIRE MED SYS INC","COM","457730109","9,478","0.1%","49,042","",""
"0A2I.IL","HUAZHU GROUP LTD","SPONSORED ADS","44332N106","9,471","0.1%","179,339","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","9,467","0.1%","67,586","",""
"SDGR","SCHRODINGER INC","COM","80810D103","9,464","0.1%","125,169","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","9,407","0.1%","37,798","",""
"GLW","CORNING INC","COM","219350105","9,404","0.1%","229,937","",""
"FLO","FLOWERS FOODS INC","COM","343498101","9,343","0.1%","386,078","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","9,292","0.1%","60,176","",""
"CPRI","CAPRI HOLDINGS LIMITED","SHS","G1890L107","9,285","0.1%","162,354","",""
"RL","RALPH LAUREN CORP","CL A","751212101","9,267","0.1%","78,658","",""
"ARMK","ARAMARK","COM","03852U106","9,251","0.1%","248,341","",""
"SIVB","SVB FINANCIAL GROUP","COM","78486Q101","9,172","0.1%","16,484","",""
"PPC","PILGRIMS PRIDE CORP","COM","72147K108","9,149","0.1%","412,478","",""
"CSCO","CISCO SYS INC","COM","17275R102","8,833","0.1%","166,654","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","8,788","0.1%","30,725","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","8,725","0.1%","126,710","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","8,718","0.1%","45,464","",""
"AMED","AMEDISYS INC","COM","023436108","8,640","0.1%","35,274","",""
"GNTX","GENTEX CORP","COM","371901109","8,623","0.1%","260,583","",""
"ZBRA","ZEBRA TECHNOLOGIES CORPORATI","CL A","989207105","8,595","0.1%","16,233","",""
"HSIC","HENRY SCHEIN INC","COM","806407102","8,535","0.1%","115,038","",""
"UNP","UNION PAC CORP","COM","907818108","8,505","0.1%","38,671","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","8,477","0.1%","161,138","",""
"AME","AMETEK INC","COM","031100100","8,473","0.1%","63,466","",""
"LOPE","GRAND CANYON ED INC","COM","38526M106","8,448","0.1%","93,895","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","8,308","0.1%","217,316","",""
"NTRS","NORTHERN TR CORP","COM","665859104","8,229","0.1%","71,176","",""
"PVH","PVH CORPORATION","COM","693656100","8,183","0.1%","76,055","",""
"ATHM","AUTOHOME INC","SP ADS RP CL A","05278C107","8,125","0.1%","127,034","",""
"GRMN","GARMIN LTD","SHS","H2906T109","8,092","0.1%","55,945","",""
"AN","AUTONATION INC","COM","05329W102","8,080","0.1%","85,218","",""
"FIZZ","NATIONAL BEVERAGE CORP","COM","635017106","8,068","0.1%","170,823","",""
"EHC","ENCOMPASS HEALTH CORP","COM","29261A100","8,048","0.1%","103,145","",""
"PCAR","PACCAR INC","COM","693718108","7,979","0.1%","89,395","",""
"TPX","TEMPUR SEALY INTL INC","COM","88023U101","7,950","0.1%","202,865","",""
"KNX","KNIGHT-SWIFT TRANSN HLDGS IN","CL A","499049104","7,946","0.1%","174,798","",""
"WB","WEIBO CORP","SPONSORED ADR","948596101","7,797","0.1%","148,176","",""
"GMED","GLOBUS MED INC","CL A","379577208","7,708","0.0%","99,420","",""
"","RLX TECHNOLOGY INC","SPONSORED ADS","74969N103","7,649","0.0%","876,209","",""
"SWK","STANLEY BLACK & DECKER INC","COM","854502101","7,647","0.0%","37,302","",""
"MKTX","MARKETAXESS HLDGS INC","COM","57060D108","7,586","0.0%","16,363","",""
"CERT","CERTARA INC","COM","15687V109","7,556","0.0%","266,699","",""
"SHAK","SHAKE SHACK INC","CL A","819047101","7,531","0.0%","70,370","",""
"CHE","CHEMED CORP NEW","COM","16359R103","7,525","0.0%","15,858","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","7,498","0.0%","59,228","",""
"AXTA","AXALTA COATING SYS LTD","COM","G0750C108","7,461","0.0%","244,707","",""
"SAFM","SANDERSON FARMS INC","COM","800013104","7,460","0.0%","39,689","",""
"TOL","TOLL BROTHERS INC","COM","889478103","7,428","0.0%","128,486","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","7,344","0.0%","141,751","",""
"CNR.TO","CANADIAN NATL RY CO","COM","136375102","7,252","0.0%","68,664","",""
"NTAP","NETAPP INC","COM","64110D104","7,241","0.0%","88,499","",""
"0XWG.IL","IQIYI INC","SPONSORED ADS","46267X108","7,201","0.0%","462,195","",""
"STAA","STAAR SURGICAL CO","COM PAR $0.01","852312305","7,115","0.0%","46,653","",""
"AMGN","AMGEN INC","COM","031162100","7,093","0.0%","29,099","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","7,085","0.0%","12,685","",""
"NVST","ENVISTA HOLDINGS CORPORATION","COM","29415F104","6,909","0.0%","159,898","",""
"KC","KINGSOFT CLOUD HLDGS LTD","ADS","49639K101","6,848","0.0%","201,834","",""
"KEY","KEYCORP","COM","493267108","6,803","0.0%","329,453","",""
"HBI","HANESBRANDS INC","COM","410345102","6,707","0.0%","359,258","",""
"THO","THOR INDS INC","COM","885160101","6,635","0.0%","58,713","",""
"SWAV","SHOCKWAVE MED INC","COM","82489T104","6,613","0.0%","34,853","",""
"COKE","COCA COLA CONS INC","COM","191098102","6,570","0.0%","16,338","",""
"MTB","M & T BK CORP","COM","55261F104","6,383","0.0%","43,928","",""
"SMPL","SIMPLY GOOD FOODS CO","COM","82900L102","6,335","0.0%","173,504","",""
"LHCG","LHC GROUP INC","COM","50187A107","6,317","0.0%","31,542","",""
"PFE","PFIZER INC","COM","717081103","6,317","0.0%","161,325","",""
"FTV","FORTIVE CORP","COM","34959J108","6,313","0.0%","90,517","",""
"WDFC","WD 40 CO","COM","929236107","6,299","0.0%","24,578","",""
"HRC","HILL-ROM HLDGS INC","COM","431475102","6,246","0.0%","54,983","",""
"EWW","ISHARES INC","MSCI MEXICO ETF","464286822","6,242","0.0%","130,061","",""
"BRO","BROWN & BROWN INC","COM","115236101","6,208","0.0%","116,815","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","6,197","0.0%","425,041","",""
"PZZA","PAPA JOHNS INTL INC","COM","698813102","6,184","0.0%","59,210","",""
"BIIB","BIOGEN INC","COM","09062X103","6,183","0.0%","17,856","",""
"RF","REGIONS FINANCIAL CORP NEW","COM","7591EP100","6,099","0.0%","302,223","",""
"TNDM","TANDEM DIABETES CARE INC","COM NEW","875372203","6,098","0.0%","62,605","",""
"","ZENDESK INC","COM","98936J101","6,092","0.0%","42,206","",""
"RJF","RAYMOND JAMES FINL INC","COM","754730109","6,055","0.0%","46,610","",""
"HAIN","HAIN CELESTIAL GROUP INC","COM","405217100","6,033","0.0%","150,386","",""
"COLM","COLUMBIA SPORTSWEAR CO","COM","198516106","6,021","0.0%","61,218","",""
"LLY","LILLY ELI & CO","COM","532457108","5,983","0.0%","26,066","",""
"CFG","CITIZENS FINL GROUP INC","COM","174610105","5,967","0.0%","130,076","",""
"MED","MEDIFAST INC","COM","58470H101","5,934","0.0%","20,970","",""
"ABBV","ABBVIE INC","COM","00287Y109","5,925","0.0%","52,605","",""
"PFG","PRINCIPAL FINANCIAL GROUP IN","COM","74251V102","5,909","0.0%","93,511","",""
"JJSF","J & J SNACK FOODS CORP","COM","466032109","5,894","0.0%","33,792","",""
"TRMB","TRIMBLE INC","COM","896239100","5,888","0.0%","71,956","",""
"XYL","XYLEM INC","COM","98419M100","5,844","0.0%","48,720","",""
"","CITRIX SYS INC","COM","177376100","5,814","0.0%","49,574","",""
"QRVO","QORVO INC","COM","74736K101","5,769","0.0%","29,485","",""
"NVRO","NEVRO CORP","COM","64157F103","5,765","0.0%","34,773","",""
"MRK","MERCK & CO INC","COM","58933Y105","5,700","0.0%","73,297","",""
"DOV","DOVER CORP","COM","260003108","5,691","0.0%","37,788","",""
"QDEL","QUIDEL CORP","COM","74838J101","5,659","0.0%","44,173","",""
"UI","UBIQUITI INC","COM","90353W103","5,642","0.0%","18,071","",""
"ASH","ASHLAND GLOBAL HLDGS INC","COM","044186104","5,610","0.0%","64,112","",""
"BYND","BEYOND MEAT INC","COM","08862E109","5,604","0.0%","35,586","",""
"TWOU","2U INC","COM","90214J101","5,569","0.0%","133,638","",""
"TER","TERADYNE INC","COM","880770102","5,566","0.0%","41,550","",""
"PHR","PHREESIA INC","COM","71944F106","5,561","0.0%","90,721","",""
"AZN","ASTRAZENECA PLC","SPONSORED ADR","046353108","5,471","0.0%","91,336","",""
"AMWL","AMERICAN WELL CORP","CL A","03044L105","5,443","0.0%","432,704","",""
"","JOYY INC","ADS REPSTG COM A","46591M109","5,366","0.0%","81,343","",""
"BMY","BRISTOL-MYERS SQUIBB CO","COM","110122108","5,360","0.0%","80,217","",""
"PTC","PTC INC","COM","69370C100","5,271","0.0%","37,316","",""
