"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"DD","DUPONT DE NEMOURS INC","COM","26614N102","5,967","0.1%","107,549","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","5,938","0.1%","103,250","",""
"MCK","MCKESSON CORP","COM","58155Q103","5,928","0.1%","39,805","",""
"GWW","GRAINGER W W INC","COM","384802104","5,918","0.1%","16,588","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","5,835","0.1%","57,922","",""
"ALGN","ALIGN TECHNOLOGY INC","COM","016255101","5,827","0.1%","17,799","",""
"ECL","ECOLAB INC","COM","278865100","5,765","0.1%","28,847","",""
"FDX","FEDEX CORP","COM","31428X106","5,757","0.1%","22,887","",""
"NUE","NUCOR CORP","COM","670346105","5,590","0.1%","124,620","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","5,519","0.1%","30,504","",""
"BEKE","KE HLDGS INC","SPONSORED ADS","482497104","5,298","0.1%","86,424","",""
"TFX","TELEFLEX INCORPORATED","COM","879369106","5,248","0.1%","15,415","",""
"URI","UNITED RENTALS INC","COM","911363109","5,191","0.1%","29,747","",""
"ZS","ZSCALER INC","COM","98980G102","5,174","0.1%","36,775","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","5,170","0.1%","15,439","",""
"BYND","BEYOND MEAT INC","COM","08862E109","5,135","0.1%","30,925","",""
"FICO","FAIR ISAAC CORP","COM","303250104","5,024","0.1%","11,811","",""
"SAM","BOSTON BEER INC","CL A","100557107","4,934","0.1%","5,586","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","4,877","0.1%","50,323","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","4,851","0.1%","17,645","",""
"NEM","NEWMONT CORP","COM","651639106","4,815","0.1%","75,886","",""
"ADSK","AUTODESK INC","COM","052769106","4,787","0.1%","20,724","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","4,782","0.1%","13,261","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","4,743","0.1%","58,594","",""
"DE","DEERE & CO","COM","244199105","4,695","0.1%","21,182","",""
"EWZ","ISHARES INC","MSCI BRAZIL ETF","464286400","4,637","0.1%","167,647","",""
"LW","LAMB WESTON HLDGS INC","COM","513272104","4,565","0.1%","68,889","",""
"VMW","VMWARE INC","CL A COM","928563402","4,521","0.1%","31,469","",""
"EWY","ISHARES INC","MSCI STH KOR ETF","464286772","4,520","0.1%","69,171","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","4,506","0.1%","23,321","",""
"","ZENDESK INC","COM","98936J101","4,497","0.1%","43,691","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","4,406","0.1%","43,116","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","4,372","0.1%","23,224","",""
"HOLX","HOLOGIC INC","COM","436440101","4,277","0.1%","64,346","",""
"BFAM","BRIGHT HORIZONS FAM SOL IN D","COM","109194100","4,228","0.1%","27,806","",""
"COO","COOPER COS INC","COM NEW","216648402","4,225","0.1%","12,534","",""
"CHGG","CHEGG INC","COM","163092109","4,212","0.1%","58,952","",""
"PKG","PACKAGING CORP AMER","COM","695156109","4,212","0.1%","38,624","",""
"MOMO","MOMO INC","ADR","60879B107","3,990","0.0%","289,955","",""
"JOBS","51JOB INC","SPONSORED ADS","316827104","3,944","0.0%","50,572","",""
"KMX","CARMAX INC","COM","143130102","3,922","0.0%","42,673","",""
"NVR","NVR INC","COM","62944T105","3,920","0.0%","960","",""
"AMAT","APPLIED MATLS INC","COM","038222105","3,889","0.0%","65,422","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","3,765","0.0%","32,883","",""
"STE","STERIS PLC","SHS USD","G8473T100","3,747","0.0%","21,265","",""
"MAS","MASCO CORP","COM","574599106","3,733","0.0%","67,721","",""
"HUBS","HUBSPOT INC","COM","443573100","3,681","0.0%","12,597","",""
"TTC","TORO CO","COM","891092108","3,667","0.0%","43,685","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","3,651","0.0%","24,482","",""
"LB","L BRANDS INC","COM","501797104","3,650","0.0%","114,731","",""
"GPC","GENUINE PARTS CO","COM","372460105","3,647","0.0%","38,322","",""
"NVDA","NVIDIA CORPORATION","COM","67066G104","3,589","0.0%","6,631","",""
"HCM","HUTCHISON CHINA MEDITECH LTD","SPONSORED ADR","44842L103","3,582","0.0%","110,905","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","3,562","0.0%","76,350","",""
"ZNGA","ZYNGA INC","CL A","98986T108","3,562","0.0%","390,559","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","3,560","0.0%","10,732","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","3,559","0.0%","27,288","",""
"GWRE","GUIDEWIRE SOFTWARE INC","COM","40171V100","3,532","0.0%","33,878","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","3,495","0.0%","77,209","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","3,477","0.0%","28,399","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","3,466","0.0%","27,429","",""
"CE","CELANESE CORP DEL","COM","150870103","3,376","0.0%","31,418","",""
"CDAY","CERIDIAN HCM HLDG INC","COM","15677J108","3,347","0.0%","40,502","",""
"WLK","WESTLAKE CHEM CORP","COM","960413102","3,332","0.0%","52,705","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","3,318","0.0%","70,662","",""
"PHM","PULTE GROUP INC","COM","745867101","3,296","0.0%","71,207","",""
"HLF","HERBALIFE NUTRITION LTD","COM SHS","G4412G101","3,293","0.0%","70,588","",""
"UI","UBIQUITI INC","COM","90353W103","3,292","0.0%","19,754","",""
"ADI","ANALOG DEVICES INC","COM","032654105","3,232","0.0%","27,683","",""
"BZUN","BAOZUN INC","SPONSORED ADR","06684L103","3,202","0.0%","98,541","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","3,174","0.0%","36,690","",""
"ETN","EATON CORP PLC","SHS","G29183103","3,146","0.0%","30,838","",""
"TAP","MOLSON COORS BEVERAGE CO","CL B","60871R209","3,138","0.0%","93,504","",""
"PNR","PENTAIR PLC","SHS","G7S00T104","3,134","0.0%","68,471","",""
"MASI","MASIMO CORP","COM","574795100","3,123","0.0%","13,231","",""
"CASY","CASEYS GEN STORES INC","COM","147528103","3,106","0.0%","17,486","",""
"ARMK","ARAMARK","COM","03852U106","3,091","0.0%","116,871","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","3,052","0.0%","28,188","",""
"","ALLEGHANY CORP DEL","COM","017175100","3,035","0.0%","5,832","",""
"HUBB","HUBBELL INC","COM","443510607","3,023","0.0%","22,088","",""
"NWL","NEWELL BRANDS INC","COM","651229106","3,004","0.0%","175,067","",""
"PWR","QUANTA SVCS INC","COM","74762E102","3,004","0.0%","56,834","",""
"WHR","WHIRLPOOL CORP","COM","963320106","2,964","0.0%","16,117","",""
"ABMD","ABIOMED INC","COM","003654100","2,962","0.0%","10,691","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","2,947","0.0%","29,198","",""
"EMR","EMERSON ELEC CO","COM","291011104","2,912","0.0%","44,406","",""
"NYT","NEW YORK TIMES CO","CL A","650111107","2,907","0.0%","67,936","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","2,837","0.0%","29,027","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","2,836","0.0%","60,393","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","2,809","0.0%","26,347","",""
"RPM","RPM INTL INC","COM","749685103","2,789","0.0%","33,669","",""
"ACM","AECOM","COM","00766T100","2,766","0.0%","66,104","",""
"HDS","HD SUPPLY HLDGS INC","COM","40416M105","2,757","0.0%","66,850","",""
"LAMR","LAMAR ADVERTISING CO NEW","CL A","512816109","2,717","0.0%","41,061","",""
"CSL","CARLISLE COS INC","COM","142339100","2,711","0.0%","22,158","",""
"LII","LENNOX INTL INC","COM","526107107","2,710","0.0%","9,941","",""
"RS","RELIANCE STEEL & ALUMINUM CO","COM","759509102","2,681","0.0%","26,270","",""
"GH","GUARDANT HEALTH INC","COM","40131M109","2,668","0.0%","23,871","",""
"ANSS","ANSYS INC","COM","03662Q105","2,651","0.0%","8,102","",""
"BERY","BERRY GLOBAL GROUP INC","COM","08579W103","2,611","0.0%","54,027","",""
"HUYA","HUYA INC","ADS REP SHS A","44852D108","2,602","0.0%","108,640","",""
"BALL","BALL CORP","COM","058498106","2,564","0.0%","30,844","",""
"HELE","HELEN OF TROY LTD","COM","G4388N106","2,528","0.0%","13,065","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","2,518","0.0%","16,056","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","2,511","0.0%","11,412","",""
"FLO","FLOWERS FOODS INC","COM","343498101","2,508","0.0%","103,082","",""
"DAR","DARLING INGREDIENTS INC","COM","237266101","2,500","0.0%","69,392","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","2,486","0.0%","86,818","",""
"OLLI","OLLIES BARGAIN OUTLET HLDGS","COM","681116109","2,479","0.0%","28,376","",""
"MANH","MANHATTAN ASSOCS INC","COM","562750109","2,471","0.0%","25,872","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","2,470","0.0%","46,657","",""
"ALB","ALBEMARLE CORP","COM","012653101","2,468","0.0%","27,645","",""
"CMI","CUMMINS INC","COM","231021106","2,439","0.0%","11,551","",""
"F","FORD MTR CO DEL","COM","345370860","2,431","0.0%","365,071","",""
"INGR","INGREDION INC","COM","457187102","2,411","0.0%","31,864","",""
"XRAY","DENTSPLY SIRONA INC","COM","24906P109","2,399","0.0%","54,868","",""
"AAP","ADVANCE AUTO PARTS INC","COM","00751Y106","2,398","0.0%","15,624","",""
"LANC","LANCASTER COLONY CORP","COM","513847103","2,395","0.0%","13,396","",""
"ALLE","ALLEGION PLC","ORD SHS","G0176J109","2,372","0.0%","23,983","",""
"GLW","CORNING INC","COM","219350105","2,352","0.0%","72,555","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","2,350","0.0%","33,342","",""
"QDEL","QUIDEL CORP","COM","74838J101","2,347","0.0%","10,697","",""
"PCAR","PACCAR INC","COM","693718108","2,308","0.0%","27,059","",""
"KLAC","KLA CORP","COM NEW","482480100","2,243","0.0%","11,576","",""
"LKQ","LKQ CORP","COM","501889208","2,239","0.0%","80,746","",""
"USFD","US FOODS HLDG CORP","COM","912008109","2,234","0.0%","100,552","",""
"PANW","PALO ALTO NETWORKS INC","COM","697435105","2,227","0.0%","9,101","",""
"AOS","SMITH A O CORP","COM","831865209","2,216","0.0%","41,963","",""
"FRPT","FRESHPET INC","COM","358039105","2,176","0.0%","19,492","",""
"CDK","CDK GLOBAL INC","COM","12508E101","2,157","0.0%","49,488","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","2,146","0.0%","137,218","",""
"BWA","BORGWARNER INC","COM","099724106","2,132","0.0%","55,043","",""
"SON","SONOCO PRODS CO","COM","835495102","2,114","0.0%","41,398","",""
"OSK","OSHKOSH CORP","COM","688239201","2,067","0.0%","28,119","",""
"PH","PARKER-HANNIFIN CORP","COM","701094104","2,058","0.0%","10,171","",""
"TXRH","TEXAS ROADHOUSE INC","COM","882681109","2,053","0.0%","33,764","",""
"UHS","UNIVERSAL HLTH SVCS INC","CL B","913903100","2,052","0.0%","19,178","",""
"TXN","TEXAS INSTRS INC","COM","882508104","2,046","0.0%","14,326","",""
"MIDD","MIDDLEBY CORP","COM","596278101","2,031","0.0%","22,636","",""
"SINA","SINA CORP","ORD","G81477104","2,017","0.0%","47,339","",""
"MCHP","MICROCHIP TECHNOLOGY INC.","COM","595017104","1,974","0.0%","19,206","",""
"OC","OWENS CORNING NEW","COM","690742101","1,974","0.0%","28,687","",""
"HSIC","HENRY SCHEIN INC","COM","806407102","1,929","0.0%","32,811","",""
"CHE","CHEMED CORP NEW","COM","16359R103","1,921","0.0%","4,000","",""
"POOL","POOL CORP","COM","73278L105","1,917","0.0%","5,730","",""
"PPC","PILGRIMS PRIDE CORP","COM","72147K108","1,890","0.0%","126,302","",""
"AMED","AMEDISYS INC","COM","023436108","1,869","0.0%","7,906","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","1,869","0.0%","20,661","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","1,858","0.0%","8,420","",""
"UHAL","AMERCO","COM","023586100","1,854","0.0%","5,208","",""
"GM","GENERAL MTRS CO","COM","37045V100","1,854","0.0%","62,667","",""
"MHK","MOHAWK INDS INC","COM","608190104","1,845","0.0%","18,906","",""
"KNX","KNIGHT SWIFT TRANSN HLDGS IN","CL A","499049104","1,839","0.0%","45,181","",""
"PLAN","ANAPLAN INC","COM","03272L108","1,828","0.0%","29,206","",""
"GRMN","GARMIN LTD","SHS","H2906T109","1,812","0.0%","19,102","",""
"FTNT","FORTINET INC","COM","34959E109","1,801","0.0%","15,291","",""
"AMD","ADVANCED MICRO DEVICES INC","COM","007903107","1,790","0.0%","21,831","",""
"XLNX","XILINX INC","COM","983919101","1,787","0.0%","17,139","",""
"NAV","NAVISTAR INTL CORP NEW","COM","63934E108","1,765","0.0%","40,527","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","1,747","0.0%","17,684","",""
"LEA","LEAR CORP","COM NEW","521865204","1,736","0.0%","15,919","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","1,719","0.0%","11,812","",""
"LOPE","GRAND CANYON ED INC","COM","38526M106","1,713","0.0%","21,423","",""
"NOAH","NOAH HLDGS LTD","SPON ADS CL A","65487X102","1,702","0.0%","65,269","",""
"HPQ","HP INC","COM","40434L105","1,701","0.0%","89,567","",""
"AME","AMETEK INC","COM","031100100","1,698","0.0%","17,083","",""
"ALV","AUTOLIV INC","COM","052800109","1,690","0.0%","23,182","",""
"DELL","DELL TECHNOLOGIES INC","CL C","24703L202","1,678","0.0%","24,788","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","1,670","0.0%","16,321","",""
"SNA","SNAP ON INC","COM","833034101","1,651","0.0%","11,218","",""
"GNTX","GENTEX CORP","COM","371901109","1,645","0.0%","63,895","",""
"PEN","PENUMBRA INC","COM","70975L107","1,641","0.0%","8,441","",""
"OTIS","OTIS WORLDWIDE CORP","COM","68902V107","1,640","0.0%","26,280","",""
"ATR","APTARGROUP INC","COM","038336103","1,630","0.0%","14,399","",""
"TOL","TOLL BROTHERS INC","COM","889478103","1,628","0.0%","33,447","",""
"ALSN","ALLISON TRANSMISSION HLDGS I","COM","01973R101","1,621","0.0%","46,121","",""
"KSU","KANSAS CITY SOUTHERN","COM NEW","485170302","1,612","0.0%","8,914","",""
"","CITRIX SYS INC","COM","177376100","1,607","0.0%","11,673","",""
"AYX","ALTERYX INC","COM CL A","02156B103","1,574","0.0%","13,860","",""
"HOG","HARLEY DAVIDSON INC","COM","412822108","1,552","0.0%","63,243","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","1,508","0.0%","16,664","",""
"HBI","HANESBRANDS INC","COM","410345102","1,455","0.0%","92,387","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","1,433","0.0%","22,639","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","1,416","0.0%","34,394","",""
"DOW","DOW INC","COM","260557103","1,400","0.0%","29,758","",""
"THO","THOR INDS INC","COM","885160101","1,398","0.0%","14,671","",""
"HRC","HILL ROM HLDGS INC","COM","431475102","1,363","0.0%","16,324","",""
"AXTA","AXALTA COATING SYS LTD","COM","G0750C108","1,356","0.0%","61,170","",""
"RCL","ROYAL CARIBBEAN GROUP","COM","V7780T103","1,354","0.0%","20,916","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","1,325","0.0%","117,989","",""
"RL","RALPH LAUREN CORP","CL A","751212101","1,320","0.0%","19,414","",""
"FMC","F M C CORP","COM NEW","302491303","1,297","0.0%","12,244","",""
"ZBRA","ZEBRA TECHNOLOGIES CORPORATI","CL A","989207105","1,272","0.0%","5,039","",""
"QRTEA","QURATE RETAIL INC","COM SER A","74915M100","1,242","0.0%","173,020","",""
"WSO","WATSCO INC","COM","942622200","1,235","0.0%","5,301","",""
"FSLR","FIRST SOLAR INC","COM","336433107","1,233","0.0%","18,619","",""
"AN","AUTONATION INC","COM","05329W102","1,226","0.0%","23,172","",""
"DT","DYNATRACE INC","COM NEW","268150109","1,217","0.0%","29,657","",""
"CR","CRANE CO","COM","224399105","1,201","0.0%","23,966","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","1,201","0.0%","128,225","",""
"TPX","TEMPUR SEALY INTL INC","COM","88023U101","1,193","0.0%","13,381","",""
"BEST","BEST INC","SPONSORED ADS","08653C106","1,183","0.0%","394,264","",""
"DOV","DOVER CORP","COM","260003108","1,161","0.0%","10,716","",""
