"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"VFC","V F CORP","COM","918204108","13,115","0.1%","131,601","",""
"SCHW","THE CHARLES SCHWAB CORPORATI","COM","808513105","12,667","0.1%","266,344","",""
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","12,259","0.1%","603,070","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","12,217","0.1%","47,856","",""
"BCE.TO","BCE INC","COM NEW","05534B760","12,024","0.1%","259,185","",""
"PPG","PPG INDS INC","COM","693506107","11,554","0.1%","86,556","",""
"ABX.TO","BARRICK GOLD CORPORATION","COM","067901108","11,494","0.1%","618,023","",""
"CM.TO","CDN IMPERIAL BK COMM TORONTO","COM","136069101","11,458","0.1%","137,501","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","11,047","0.1%","47,685","",""
"AON","AON PLC","SHS CL A","G0408V102","10,081","0.1%","48,399","",""
"JCI","JOHNSON CTLS INTL PLC","SHS","G51502105","10,048","0.1%","246,826","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","9,929","0.1%","207,093","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","9,602","0.1%","190,786","",""
"SLF.TO","SUN LIFE FINL INC","COM","866796105","9,494","0.1%","207,934","",""
"TFC","TRUIST FINL CORP","COM","89832Q109","8,914","0.1%","158,273","",""
"APTV","APTIV PLC","SHS","G6095L109","8,884","0.1%","93,550","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","8,882","0.1%","75,872","",""
"WDAY","WORKDAY INC","CL A","98138H101","8,699","0.1%","52,899","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","8,495","0.1%","82,156","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","8,437","0.1%","14,458","",""
"T.TO","TELUS CORP","COM","87971M103","7,935","0.1%","204,649","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","7,590","0.1%","50,125","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","7,557","0.1%","90,181","",""
"NSC","NORFOLK SOUTHERN CORP","COM","655844108","7,514","0.1%","38,708","",""
"HD","HOME DEPOT INC","COM","437076102","7,449","0.1%","34,108","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","7,292","0.1%","65,749","",""
"LOW","LOWES COS INC","COM","548661107","7,196","0.1%","60,088","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","7,144","0.1%","115,874","",""
"DHI","D R HORTON INC","COM","23331A109","7,110","0.1%","134,781","",""
"YUMC","YUM CHINA HLDGS INC","COM","98850P109","7,090","0.1%","147,686","",""
"0A2I.IL","HUAZHU GROUP LTD","SPONSORED ADS","44332N106","6,876","0.1%","171,590","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","6,849","0.1%","229,994","",""
"EDU","NEW ORIENTAL ED & TECH GRP I","SPON ADR","647581107","6,720","0.1%","55,419","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","6,590","0.1%","122,081","",""
"LEN","LENNAR CORP","CL A","526057104","6,487","0.1%","116,276","",""
"CSX","CSX CORP","COM","126408103","6,352","0.1%","87,787","",""
"TRI.TO","THOMSON REUTERS CORP","COM NEW","884903709","6,316","0.1%","88,174","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","6,091","0.1%","104,149","",""
"STT","STATE STR CORP","COM","857477103","5,945","0.1%","75,155","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","5,913","0.1%","48,530","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","5,785","0.1%","155,874","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","5,672","0.1%","114,073","",""
"GPC","GENUINE PARTS CO","COM","372460105","5,649","0.1%","53,181","",""
"FTS.TO","FORTIS INC","COM","349553107","5,646","0.1%","135,875","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","5,548","0.1%","29,234","",""
"CE","CELANESE CORP DEL","COM","150870103","5,465","0.1%","44,389","",""
"DD","DUPONT DE NEMOURS INC","COM","26614N102","5,455","0.1%","84,971","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","5,441","0.1%","12,415","",""
"KMX","CARMAX INC","COM","143130102","5,290","0.1%","60,342","",""
"SNAP","SNAP INC","CL A","83304A106","5,284","0.1%","323,550","",""
"SPLK","SPLUNK INC","COM","848637104","5,259","0.1%","35,114","",""
"WY","WEYERHAEUSER CO","COM","962166104","5,220","0.1%","172,836","",""
"0A2X.IL","TAL EDUCATION GROUP","SPONSORED ADS","874080104","5,168","0.1%","107,229","",""
"NVR","NVR INC","COM","62944T105","5,138","0.1%","1,349","",""
"F","FORD MTR CO DEL","COM","345370860","5,133","0.1%","551,940","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","5,038","0.1%","78,927","",""
"MG.TO","MAGNA INTL INC","COM","559222401","5,033","0.1%","91,672","",""
"MAS","MASCO CORP","COM","574599106","4,997","0.1%","104,123","",""
"FAST","FASTENAL CO","COM","311900104","4,917","0.1%","133,065","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","4,845","0.0%","37,553","",""
"0A2S.IL","PINDUODUO INC","SPONSORED ADS","722304102","4,822","0.0%","127,489","",""
"TCOM","TRIP COM GROUP LTD","ADS","89677Q107","4,818","0.0%","143,648","",""
"FTV","FORTIVE CORP","COM","34959J108","4,664","0.0%","61,057","",""
"NTRS","NORTHERN TR CORP","COM","665859104","4,658","0.0%","43,847","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","4,655","0.0%","51,172","",""
"MTB","M & T BK CORP","COM","55261F104","4,645","0.0%","27,364","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","4,574","0.0%","148,808","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","4,556","0.0%","39,010","",""
"UNP","UNION PACIFIC CORP","COM","907818108","4,454","0.0%","24,638","",""
"VMC","VULCAN MATLS CO","COM","929160109","4,418","0.0%","30,685","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","4,388","0.0%","26,339","",""
"NEM","NEWMONT GOLDCORP CORPORATION","COM","651639106","4,375","0.0%","100,682","",""
"ALLE","ALLEGION PUB LTD CO","ORD SHS","G0176J109","4,239","0.0%","34,038","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","4,222","0.0%","11,919","",""
"IP","INTL PAPER CO","COM","460146103","4,183","0.0%","90,827","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","4,158","0.0%","408,475","",""
"KEY","KEYCORP NEW","COM","493267108","4,132","0.0%","204,154","",""
"FRC","FIRST REP BK SAN FRANCISCO C","COM","33616C100","4,090","0.0%","34,823","",""
"MLM","MARTIN MARIETTA MATLS INC","COM","573284106","4,058","0.0%","14,512","",""
"LKQ","LKQ CORP","COM","501889208","4,003","0.0%","112,131","",""
"NUE","NUCOR CORP","COM","670346105","3,970","0.0%","70,539","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","3,969","0.0%","119,307","",""
"UBER","UBER TECHNOLOGIES INC","COM","90353T100","3,914","0.0%","131,602","",""
"PHM","PULTE GROUP INC","COM","745867101","3,848","0.0%","99,164","",""
"ATHM","AUTOHOME INC","SP ADR RP CL A","05278C107","3,833","0.0%","47,912","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","3,795","0.0%","218,527","",""
"CFG","CITIZENS FINL GROUP INC","COM","174610105","3,725","0.0%","91,722","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","3,675","0.0%","38,591","",""
"RPM","RPM INTL INC","COM","749685103","3,642","0.0%","47,448","",""
"ANET","ARISTA NETWORKS INC","COM","040413106","3,604","0.0%","17,719","",""
"MHK","MOHAWK INDS INC","COM","608190104","3,585","0.0%","26,287","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","3,567","0.0%","165,158","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","3,476","0.0%","81,826","",""
"LII","LENNOX INTL INC","COM","526107107","3,438","0.0%","14,092","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","3,434","0.0%","114,566","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","3,421","0.0%","199,378","",""
"WHR","WHIRLPOOL CORP","COM","963320106","3,401","0.0%","23,056","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","3,398","0.0%","128,263","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","3,327","0.0%","50,916","",""
"BWA","BORGWARNER INC","COM","099724106","3,277","0.0%","75,534","",""
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","3,219","0.0%","213,494","",""
"RL","RALPH LAUREN CORP","CL A","751212101","3,200","0.0%","27,298","",""
"PFG","PRINCIPAL FINL GROUP INC","COM","74251V102","3,161","0.0%","57,469","",""
"ADBE","ADOBE INC","COM","00724F101","3,065","0.0%","9,292","",""
"K.TO","KINROSS GOLD CORP","COM","496902404","3,052","0.0%","642,387","",""
"LEA","LEAR CORP","COM NEW","521865204","3,044","0.0%","22,188","",""
"VMW","VMWARE INC","CL A COM","928563402","3,034","0.0%","19,987","",""
"0LQ0.IL","VIPSHOP HLDGS LTD","SPONSORED ADS A","92763W103","3,005","0.0%","212,091","",""
"MKTX","MARKETAXESS HLDGS INC","COM","57060D108","2,961","0.0%","7,810","",""
"URI","UNITED RENTALS INC","COM","911363109","2,930","0.0%","17,569","",""
"GM","GENERAL MTRS CO","COM","37045V100","2,906","0.0%","79,397","",""
"NCLH","NORWEGIAN CRUISE LINE HLDG L","SHS","G66721104","2,884","0.0%","49,372","",""
"PVH","PVH CORP","COM","693656100","2,862","0.0%","27,223","",""
"AAP","ADVANCE AUTO PARTS INC","COM","00751Y106","2,853","0.0%","17,816","",""
"NOW","SERVICENOW INC","COM","81762P102","2,847","0.0%","10,086","",""
"AOS","SMITH A O CORP","COM","831865209","2,841","0.0%","59,642","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","2,836","0.0%","41,073","",""
"ALB","ALBEMARLE CORP","COM","012653101","2,834","0.0%","38,798","",""
"OTEX","OPEN TEXT CORP","COM","683715106","2,802","0.0%","63,504","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","2,772","0.0%","11,796","",""
"GWW","GRAINGER W W INC","COM","384802104","2,737","0.0%","8,086","",""
"TPR","TAPESTRY INC","COM","876030107","2,723","0.0%","100,968","",""
"ALV","AUTOLIV INC","COM","052800109","2,693","0.0%","31,908","",""
"UHAL","AMERCO","COM","023586100","2,689","0.0%","7,154","",""
"GNTX","GENTEX CORP","COM","371901109","2,682","0.0%","92,549","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","2,681","0.0%","131,934","",""
"","ALLEGHANY CORP DEL","COM","017175100","2,679","0.0%","3,351","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","2,679","0.0%","45,123","",""
"BEN","FRANKLIN RES INC","COM","354613101","2,677","0.0%","103,048","",""
"SIVB","SVB FINL GROUP","COM","78486Q101","2,676","0.0%","10,658","",""
"COP","CONOCOPHILLIPS","COM","20825C104","2,671","0.0%","41,068","",""
"VALE","VALE S A","SPONSORED ADS","91912E105","2,642","0.0%","200,186","",""
"BHP","BHP GROUP LTD","SPONSORED ADS","088606108","2,623","0.0%","47,952","",""
"AXTA","AXALTA COATING SYS LTD","COM","G0750C108","2,609","0.0%","85,826","",""
"OC","OWENS CORNING NEW","COM","690742101","2,592","0.0%","39,798","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","2,567","0.0%","161,033","",""
"RJF","RAYMOND JAMES FINANCIAL INC","COM","754730109","2,549","0.0%","28,492","",""
"EQH","AXA EQUITABLE HLDGS INC","COM","054561105","2,507","0.0%","101,155","",""
"EOG","EOG RES INC","COM","26875P101","2,473","0.0%","29,522","",""
"PKG","PACKAGING CORP AMER","COM","695156109","2,460","0.0%","21,964","",""
"CVX","CHEVRON CORP NEW","COM","166764100","2,458","0.0%","20,398","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","2,446","0.0%","13,617","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","2,446","0.0%","48,123","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","2,442","0.0%","41,092","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","2,430","0.0%","34,826","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","2,372","0.0%","8,842","",""
"AMAT","APPLIED MATLS INC","COM","038222105","2,340","0.0%","38,340","",""
"BP","BP PLC","SPONSORED ADR","055622104","2,309","0.0%","61,172","",""
"BRO","BROWN & BROWN INC","COM","115236101","2,305","0.0%","58,384","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","2,190","0.0%","73,969","",""
"ADSK","AUTODESK INC","COM","052769106","2,162","0.0%","11,783","",""
"DE","DEERE & CO","COM","244199105","2,153","0.0%","12,428","",""
"H","HYATT HOTELS CORP","COM CL A","448579102","2,150","0.0%","23,961","",""
"KNX","KNIGHT SWIFT TRANSN HLDGS IN","CL A","499049104","2,140","0.0%","59,696","",""
"CMA","COMERICA INC","COM","200340107","2,129","0.0%","29,668","",""
"","E TRADE FINANCIAL CORP","COM NEW","269246401","2,127","0.0%","46,884","",""
"CSL","CARLISLE COS INC","COM","142339100","2,122","0.0%","13,113","",""
"CPRI","CAPRI HOLDINGS LIMITED","SHS","G1890L107","2,115","0.0%","55,449","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","2,087","0.0%","28,411","",""
"WLK","WESTLAKE CHEM CORP","COM","960413102","2,086","0.0%","29,742","",""
"LAMR","LAMAR ADVERTISING CO NEW","CL A","512816109","2,080","0.0%","23,301","",""
"TOL","TOLL BROTHERS INC","COM","889478103","2,057","0.0%","52,064","",""
"GDS","GDS HLDGS LTD","SPONSORED ADS","36165L108","2,051","0.0%","39,758","",""
"PAYC","PAYCOM SOFTWARE INC","COM","70432V102","2,043","0.0%","7,716","",""
"MOMO","MOMO INC","ADR","60879B107","2,036","0.0%","60,789","",""
"SEIC","SEI INVESTMENTS CO","COM","784117103","2,032","0.0%","31,026","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","2,017","0.0%","13,660","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","1,991","0.0%","25,456","",""
"TTC","TORO CO","COM","891092108","1,969","0.0%","24,714","",""
"HBI","HANESBRANDS INC","COM","410345102","1,964","0.0%","132,245","",""
"ALK","ALASKA AIR GROUP INC","COM","011659109","1,940","0.0%","28,634","",""
"NWL","NEWELL BRANDS INC","COM","651229106","1,889","0.0%","98,262","",""
"RNG","RINGCENTRAL INC","CL A","76680R206","1,889","0.0%","11,201","",""
"OXY","OCCIDENTAL PETE CORP","COM","674599105","1,887","0.0%","45,795","",""
"EMR","EMERSON ELEC CO","COM","291011104","1,876","0.0%","24,603","",""
"CCL","CARNIVAL CORP","UNIT 99/99/9999","143658300","1,867","0.0%","36,736","",""
"HUBB","HUBBELL INC","COM","443510607","1,866","0.0%","12,626","",""
"RS","RELIANCE STEEL & ALUMINUM CO","COM","759509102","1,852","0.0%","15,466","",""
"OVV","ENCANA CORP","COM","292505104","1,839","0.0%","392,316","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","1,830","0.0%","6,259","",""
"ZION","ZIONS BANCORPORATION N A","COM","989701107","1,829","0.0%","35,220","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","1,826","0.0%","33,953","",""
"PNR","PENTAIR PLC","SHS","G7S00T104","1,792","0.0%","39,076","",""
"ADI","ANALOG DEVICES INC","COM","032654105","1,789","0.0%","15,055","",""
"CRI","CARTERS INC","COM","146229109","1,771","0.0%","16,199","",""
"TPX","TEMPUR SEALY INTL INC","COM","88023U101","1,727","0.0%","19,835","",""
"GRA","GRACE W R & CO DEL NEW","COM","38388F108","1,704","0.0%","24,401","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","1,704","0.0%","50,055","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","1,702","0.0%","26,958","",""
"VOYA","VOYA FINL INC","COM","929089100","1,700","0.0%","27,871","",""
"IVZ","INVESCO LTD","SHS","G491BT108","1,687","0.0%","93,831","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","1,686","0.0%","15,686","",""
"ASH","ASHLAND GLOBAL HLDGS INC","COM","044186104","1,682","0.0%","21,975","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","1,681","0.0%","38,073","",""
"ETN","EATON CORP PLC","SHS","G29183103","1,670","0.0%","17,635","",""
"ARCC","ARES CAP CORP","COM","04010L103","1,646","0.0%","88,271","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","1,640","0.0%","73,409","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","1,639","0.0%","15,141","",""
"FDX","FEDEX CORP","COM","31428X106","1,635","0.0%","10,815","",""
"AN","AUTONATION INC","COM","05329W102","1,586","0.0%","32,616","",""
"CBSH","COMMERCE BANCSHARES INC","COM","200525103","1,586","0.0%","23,343","",""
"HDS","HD SUPPLY HLDGS INC","COM","40416M105","1,578","0.0%","39,227","",""
"ACM","AECOM","COM","00766T100","1,577","0.0%","36,555","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","1,553","0.0%","16,441","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","1,551","0.0%","16,812","",""
"GWRE","GUIDEWIRE SOFTWARE INC","COM","40171V100","1,545","0.0%","14,078","",""
"CDK","CDK GLOBAL INC","COM","12508E101","1,540","0.0%","28,166","",""
"SBNY","SIGNATURE BK NEW YORK N Y","COM","82669G104","1,532","0.0%","11,213","",""
"TXN","TEXAS INSTRS INC","COM","882508104","1,511","0.0%","11,776","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","1,497","0.0%","11,213","",""
"OSK","OSHKOSH CORP","COM","688239201","1,496","0.0%","15,801","",""
"RGLD","ROYAL GOLD INC","COM","780287108","1,496","0.0%","12,234","",""
"JWN","NORDSTROM INC","COM","655664100","1,474","0.0%","36,017","",""
"EWBC","EAST WEST BANCORP INC","COM","27579R104","1,465","0.0%","30,092","",""
"BERY","BERRY GLOBAL GROUP INC","COM","08579W103","1,458","0.0%","30,695","",""
"SON","SONOCO PRODS CO","COM","835495102","1,436","0.0%","23,269","",""
"AMD","ADVANCED MICRO DEVICES INC","COM","007903107","1,426","0.0%","31,104","",""
"MIDD","MIDDLEBY CORP","COM","596278101","1,426","0.0%","13,025","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","1,410","0.0%","8,748","",""
"LYFT","LYFT INC","CL A COM","55087P104","1,382","0.0%","32,123","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,374","0.0%","154,346","",""
"BWXT","BWX TECHNOLOGIES INC","COM","05605H100","1,372","0.0%","22,099","",""
"PBCT","PEOPLES UTD FINL INC","COM","712704105","1,372","0.0%","81,154","",""
"THO","THOR INDS INC","COM","885160101","1,356","0.0%","18,257","",""
"TT","INGERSOLL-RAND PLC","SHS","G47791101","1,351","0.0%","10,165","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","1,347","0.0%","15,787","",""
"PWR","QUANTA SVCS INC","COM","74762E102","1,345","0.0%","33,034","",""
"ZNGA","ZYNGA INC","CL A","98986T108","1,343","0.0%","219,429","",""
"ALSN","ALLISON TRANSMISSION HLDGS I","COM","01973R101","1,340","0.0%","27,732","",""
"CHH","CHOICE HOTELS INTL INC","COM","169905106","1,337","0.0%","12,928","",""
"HOG","HARLEY DAVIDSON INC","COM","412822108","1,331","0.0%","35,779","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","1,325","0.0%","85,213","",""
"JEF","JEFFERIES FINL GROUP INC","COM","47233W109","1,325","0.0%","62,004","",""
"UI","UBIQUITI INC","COM","90353W103","1,304","0.0%","6,899","",""
"JOBS","51JOB INC","SPONSORED ADS","316827104","1,290","0.0%","15,200","",""
"PXD","PIONEER NAT RES CO","COM","723787107","1,281","0.0%","8,464","",""
"BOKF","BOK FINL CORP","COM NEW","05561Q201","1,280","0.0%","14,648","",""
"CFR","CULLEN FROST BANKERS INC","COM","229899109","1,264","0.0%","12,930","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","1,263","0.0%","9,154","",""
"JBLU","JETBLUE AWYS CORP","COM","477143101","1,254","0.0%","66,981","",""
"NYT","NEW YORK TIMES CO","CL A","650111107","1,240","0.0%","38,558","",""
"SBSW","SIBANYE STILLWATER","SPONSORED ADR","825724206","1,224","0.0%","123,234","",""
"LB","L BRANDS INC","COM","501797104","1,206","0.0%","66,575","",""
"CR","CRANE CO","COM","224399105","1,205","0.0%","13,945","",""
"KLAC","KLA CORPORATION","COM NEW","482480100","1,201","0.0%","6,743","",""
"SNV","SYNOVUS FINL CORP","COM NEW","87161C501","1,196","0.0%","30,503","",""
"BPOP","POPULAR INC","COM NEW","733174700","1,173","0.0%","19,966","",""
"CMI","CUMMINS INC","COM","231021106","1,164","0.0%","6,505","",""
"NYCB","NEW YORK CMNTY BANCORP INC","COM","649445103","1,161","0.0%","96,612","",""
"ANSS","ANSYS INC","COM","03662Q105","1,159","0.0%","4,502","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","1,156","0.0%","12,059","",""
"FSLR","FIRST SOLAR INC","COM","336433107","1,153","0.0%","20,603","",""
"PANW","PALO ALTO NETWORKS INC","COM","697435105","1,151","0.0%","4,979","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","1,149","0.0%","178,500","",""
"PCAR","PACCAR INC","COM","693718108","1,141","0.0%","14,428","",""
"TFSL","TFS FINL CORP","COM","87240R107","1,139","0.0%","57,875","",""
"PH","PARKER HANNIFIN CORP","COM","701094104","1,134","0.0%","5,511","",""
"HPQ","HP INC","COM","40434L105","1,113","0.0%","54,150","",""
"KBH","KB HOME","COM","48666K109","1,109","0.0%","32,351","",""
"GLW","CORNING INC","COM","219350105","1,098","0.0%","37,710","",""
"EV","EATON VANCE CORP","COM NON VTG","278265103","1,098","0.0%","23,507","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","1,095","0.0%","6,487","",""
"BALL","BALL CORP","COM","058498106","1,087","0.0%","16,805","",""
"TNL","WYNDHAM DESTINATIONS INC","COM","98310W108","1,087","0.0%","21,036","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","1,082","0.0%","10,329","",""
"","ZENDESK INC","COM","98936J101","1,066","0.0%","13,912","",""
"FHN","FIRST HORIZON NATL CORP","COM","320517105","1,065","0.0%","64,309","",""
"R","RYDER SYS INC","COM","783549108","1,060","0.0%","19,525","",""
"XLNX","XILINX INC","COM","983919101","1,060","0.0%","10,842","",""
"HES","HESS CORP","COM","42809H107","1,055","0.0%","15,794","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","1,041","0.0%","15,011","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","1,019","0.0%","77,682","",""
"SINA","SINA CORP","ORD","G81477104","1,008","0.0%","25,256","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","1,005","0.0%","12,812","",""
"UAL","UNITED AIRLINES HLDGS INC","COM","910047109","999","0.0%","11,339","",""
