"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","16,322","0.2%","913,735","",""
"GME","GAMESTOP CORP NEW","CL A","36467W109","16,268","0.2%","1,065,329","",""
"BCE.TO","BCE INC","COM NEW","05534B760","16,119","0.2%","398,159","",""
"BMY","BRISTOL MYERS SQUIBB CO","COM","110122108","15,959","0.2%","257,070","",""
"WHR","WHIRLPOOL CORP","COM","963320106","15,704","0.2%","132,246","",""
"CMI","CUMMINS INC","COM","231021106","15,662","0.2%","107,225","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","14,945","0.2%","70,683","",""
"LLY","LILLY ELI & CO","COM","532457108","14,532","0.2%","135,421","",""
"URI","UNITED RENTALS INC","COM","911363109","14,268","0.1%","87,211","",""
"BABA","ALIBABA GROUP HLDG LTD","SPONSORED ADS","01609W102","14,050","0.1%","85,278","",""
"DVA","DAVITA INC","COM","23918K108","13,621","0.1%","190,154","",""
"WU","WESTERN UN CO","COM","959802109","13,371","0.1%","701,521","",""
"PFE","PFIZER INC","COM","717081103","13,159","0.1%","298,598","",""
"SLF.TO","SUN LIFE FINL INC","COM","866796105","12,109","0.1%","304,805","",""
"KSS","KOHLS CORP","COM","500255104","11,943","0.1%","160,201","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","11,933","0.1%","337,003","",""
"CVX","CHEVRON CORP NEW","COM","166764100","11,887","0.1%","97,212","",""
"GIS","GENERAL MLS INC","COM","370334104","11,887","0.1%","276,956","",""
"HSY","HERSHEY CO","COM","427866108","11,187","0.1%","109,681","",""
"T.TO","TELUS CORP","COM","87971M103","11,056","0.1%","300,160","",""
"CPRI","MICHAEL KORS HLDGS LTD","SHS","G60754101","11,050","0.1%","161,170","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","10,752","0.1%","77,815","",""
"RTN","RAYTHEON CO","COM NEW","755111507","10,071","0.1%","48,732","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","10,013","0.1%","78,808","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","9,760","0.1%","64,548","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","9,653","0.1%","63,304","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","9,642","0.1%","178,549","",""
"NUE","NUCOR CORP","COM","670346105","9,367","0.1%","147,627","",""
"TSN","TYSON FOODS INC","CL A","902494103","9,189","0.1%","154,354","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","9,012","0.1%","99,345","",""
"MG.TO","MAGNA INTL INC","COM","559222401","8,984","0.1%","171,150","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","8,780","0.1%","170,840","",""
"COP","CONOCOPHILLIPS","COM","20825C104","8,673","0.1%","112,056","",""
"M","MACYS INC","COM","55616P104","8,469","0.1%","243,849","",""
"GIB","GROUPE CGI INC","CL A SUB VTG","39945C109","8,445","0.1%","131,076","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","8,399","0.1%","759,367","",""
"IP","INTL PAPER CO","COM","460146103","8,284","0.1%","168,538","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","8,258","0.1%","104,648","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","8,208","0.1%","112,587","",""
"FDX","FEDEX CORP","COM","31428X106","8,108","0.1%","33,673","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","8,002","0.1%","235,660","",""
"MRK","MERCK & CO INC","COM","58933Y105","7,896","0.1%","111,299","",""
"VFC","V F CORP","COM","918204108","7,339","0.1%","78,529","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","7,337","0.1%","117,368","",""
"ROST","ROSS STORES INC","COM","778296103","7,285","0.1%","73,510","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","7,278","0.1%","302,186","",""
"CVS","CVS HEALTH CORP","COM","126650100","7,259","0.1%","92,216","",""
"BIIB","BIOGEN INC","COM","09062X103","7,219","0.1%","20,432","",""
"SWN","SOUTHWESTERN ENERGY CO","COM","845467109","6,978","0.1%","1,365,464","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","6,971","0.1%","99,731","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","6,928","0.1%","117,089","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","6,886","0.1%","15,128","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","6,870","0.1%","53,726","",""
"ILMN","ILLUMINA INC","COM","452327109","6,834","0.1%","18,618","",""
"XEC","CIMAREX ENERGY CO","COM","171798101","6,790","0.1%","73,055","",""
"MCD","MCDONALDS CORP","COM","580135101","6,765","0.1%","40,436","",""
"OXY","OCCIDENTAL PETE CORP DEL","COM","674599105","6,679","0.1%","81,282","",""
"BIDU","BAIDU INC","SPON ADR REP A","056752108","6,594","0.1%","28,834","",""
"FTS.TO","FORTIS INC","COM","349553107","6,571","0.1%","202,798","",""
"OVV","ENCANA CORP","COM","292505104","6,250","0.1%","477,148","",""
"PSX","PHILLIPS 66","COM","718546104","6,112","0.1%","54,226","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","6,089","0.1%","90,945","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","6,036","0.1%","75,771","",""
"RL","RALPH LAUREN CORP","CL A","751212101","5,934","0.1%","43,142","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","5,893","0.1%","17,034","",""
"DHI","D R HORTON INC","COM","23331A109","5,892","0.1%","139,696","",""
"GG","GOLDCORP INC NEW","COM","380956409","5,864","0.1%","575,729","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","5,789","0.1%","257,080","",""
"BWA","BORGWARNER INC","COM","099724106","5,777","0.1%","135,040","",""
"MOS","MOSAIC CO NEW","COM","61945C103","5,704","0.1%","175,630","",""
"TOC","THOMSON REUTERS CORP","COM","884903105","5,658","0.1%","124,094","",""
"MPC","MARATHON PETE CORP","COM","56585A102","5,628","0.1%","70,382","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","5,340","0.1%","73,002","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","5,321","0.1%","155,805","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","5,242","0.1%","140,157","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","5,188","0.1%","296,649","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","5,160","0.1%","12,772","",""
"CPRT","COPART INC","COM","217204106","5,101","0.1%","98,996","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","5,100","0.1%","157,720","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","5,079","0.1%","506,183","",""
"","CITRIX SYS INC","COM","177376100","5,075","0.1%","45,651","",""
"LBTYA","LIBERTY GLOBAL PLC","SHS CL A","G5480U104","4,807","0.0%","166,144","",""
"TXN","TEXAS INSTRS INC","COM","882508104","4,484","0.0%","41,789","",""
"MO","ALTRIA GROUP INC","COM","02209S103","4,399","0.0%","72,937","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","4,360","0.0%","169,886","",""
"MCK","MCKESSON CORP","COM","58155Q103","4,340","0.0%","32,716","",""
"AZO","AUTOZONE INC","COM","053332102","4,087","0.0%","5,269","",""
"TGT","TARGET CORP","COM","87612E106","4,079","0.0%","46,239","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","3,950","0.0%","202,836","",""
"EOG","EOG RES INC","COM","26875P101","3,814","0.0%","29,901","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","3,740","0.0%","10,769","",""
"OTEX","OPEN TEXT CORP","COM","683715106","3,684","0.0%","96,886","",""
"CLF","CLEVELAND CLIFFS INC","COM","185899101","3,654","0.0%","288,629","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","3,639","0.0%","40,273","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","3,589","0.0%","33,261","",""
"JD","JD COM INC","SPON ADR CL A","47215P106","3,524","0.0%","135,070","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","3,518","0.0%","37,062","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","3,452","0.0%","59,223","",""
"NTES","NETEASE INC","SPONSORED ADR","64110W102","3,329","0.0%","14,583","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","3,316","0.0%","17,681","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","3,268","0.0%","107,502","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","3,098","0.0%","15,135","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","3,024","0.0%","48,428","",""
"MUR","MURPHY OIL CORP","COM","626717102","3,020","0.0%","90,591","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","2,975","0.0%","263,003","",""
"CCEP.AS","COCA COLA EUROPEAN PARTNERS","SHS","G25839104","2,945","0.0%","64,767","",""
"BHP","BHP BILLITON LTD","SPONSORED ADR","088606108","2,678","0.0%","53,725","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","2,677","0.0%","221,778","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","2,675","0.0%","34,650","",""
"VALE","VALE S A","ADR","91912E105","2,634","0.0%","177,495","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","2,632","0.0%","51,579","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","2,613","0.0%","30,734","",""
"CNX","CNX RESOURCES CORPORATION","COM","12653C108","2,575","0.0%","179,942","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","2,551","0.0%","16,817","",""
"TJX","TJX COS INC NEW","COM","872540109","2,496","0.0%","22,282","",""
"BP","BP PLC","SPONSORED ADR","055622104","2,469","0.0%","53,549","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","2,441","0.0%","10,886","",""
"VIAC","CBS CORP NEW","CL B","124857202","2,403","0.0%","41,836","",""
"CCO.TO","CAMECO CORP","COM","13321L108","2,400","0.0%","210,618","",""
"GOOGL","ALPHABET INC","CAP STK CL A","02079K305","2,394","0.0%","1,983","",""
"PG","PROCTER AND GAMBLE CO","COM","742718109","2,357","0.0%","28,325","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","2,351","0.0%","19,097","",""
"AMTD","TD AMERITRADE HLDG CORP","COM","87236Y108","2,328","0.0%","44,071","",""
"VTR","VENTAS INC","COM","92276F100","2,289","0.0%","42,095","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","2,263","0.0%","830,857","",""
"PXD","PIONEER NAT RES CO","COM","723787107","2,225","0.0%","12,774","",""
"DE","DEERE & CO","COM","244199105","2,162","0.0%","14,382","",""
"DLR","DIGITAL RLTY TR INC","COM","253868103","2,135","0.0%","18,978","",""
"MSFT","MICROSOFT CORP","COM","594918104","2,060","0.0%","18,010","",""
"ORCL","ORACLE CORP","COM","68389X105","2,042","0.0%","39,614","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","2,020","0.0%","35,827","",""
"AAPL","APPLE INC","COM","037833100","2,001","0.0%","8,863","",""
"BKNG","BOOKING HLDGS INC","COM","09857L108","1,998","0.0%","1,007","",""
"CRM","SALESFORCE COM INC","COM","79466L302","1,952","0.0%","12,277","",""
"RHT","RED HAT INC","COM","756577102","1,840","0.0%","13,499","",""
"MAN","MANPOWERGROUP INC","COM","56418H100","1,766","0.0%","20,542","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","1,719","0.0%","270,261","",""
"NEM","NEWMONT MINING CORP","COM","651639106","1,690","0.0%","55,975","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","1,670","0.0%","9,590","",""
"SYK","STRYKER CORP","COM","863667101","1,642","0.0%","9,239","",""
"GLW","CORNING INC","COM","219350105","1,631","0.0%","46,204","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","1,622","0.0%","12,507","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","1,612","0.0%","27,166","",""
"PPL","PPL CORP","COM","69351T106","1,606","0.0%","54,882","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","1,567","0.0%","6,418","",""
"META","FACEBOOK INC","CL A","30303M102","1,549","0.0%","9,420","",""
"NDAQ","NASDAQ INC","COM","631103108","1,548","0.0%","18,046","",""
"0A2I.IL","HUAZHU GROUP LTD","SPONSORED ADS","44332N106","1,518","0.0%","46,992","",""
"YUMC","YUM CHINA HLDGS INC","COM","98850P109","1,482","0.0%","42,209","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","1,479","0.0%","14,593","",""
"MA","MASTERCARD INCORPORATED","CL A","57636Q104","1,422","0.0%","6,388","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","1,417","0.0%","20,941","",""
"WMT","WALMART INC","COM","931142103","1,400","0.0%","14,907","",""
"NNN","NATIONAL RETAIL PPTYS INC","COM","637417106","1,397","0.0%","31,175","",""
"PBCT","PEOPLES UNITED FINANCIAL INC","COM","712704105","1,391","0.0%","81,239","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","1,383","0.0%","8,278","",""
"MTB","M & T BK CORP","COM","55261F104","1,375","0.0%","8,359","",""
"MCO","MOODYS CORP","COM","615369105","1,365","0.0%","8,166","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","1,325","0.0%","16,334","",""
"APC","ANADARKO PETE CORP","COM","032511107","1,322","0.0%","19,606","",""
"NVR","NVR INC","COM","62944T105","1,277","0.0%","517","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","1,236","0.0%","12,626","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","1,233","0.0%","28,587","",""
"SNPS","SYNOPSYS INC","COM","871607107","1,232","0.0%","12,496","",""
"ST","SENSATA TECHNOLOGIES HLDNG P","SHS","G8060N102","1,192","0.0%","24,063","",""
"CSL","CARLISLE COS INC","COM","142339100","1,188","0.0%","9,754","",""
"TCOM","CTRIP COM INTL LTD","AMERICAN DEP SHS","22943F100","1,183","0.0%","31,824","",""
"BA","BOEING CO","COM","097023105","1,162","0.0%","3,125","",""
"JBL","JABIL INC","COM","466313103","1,101","0.0%","40,671","",""
"SPLK","SPLUNK INC","COM","848637104","1,100","0.0%","9,099","",""
"NLY","ANNALY CAP MGMT INC","COM","035710409","1,045","0.0%","102,185","",""
"","RANDGOLD RES LTD","ADR","752344309","1,024","0.0%","14,520","",""
"AFL","AFLAC INC","COM","001055102","1,017","0.0%","21,601","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","1,012","0.0%","15,158","",""
"ATHM","AUTOHOME INC","SP ADR RP CL A","05278C107","1,011","0.0%","13,062","",""
"EDU","NEW ORIENTAL ED & TECH GRP I","SPON ADR","647581107","1,003","0.0%","13,556","",""
"RGLD","ROYAL GOLD INC","COM","780287108","987","0.0%","12,807","",""
"OGE","OGE ENERGY CORP","COM","670837103","972","0.0%","26,760","",""
"KRC","KILROY RLTY CORP","COM","49427F108","949","0.0%","13,237","",""
"WTW","WILLIS TOWERS WATSON PUB LTD","SHS","G96629103","937","0.0%","6,648","",""
"AMZN","AMAZON COM INC","COM","023135106","935","0.0%","467","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","927","0.0%","13,571","",""
"F","FORD MTR CO DEL","COM PAR $0.01","345370860","924","0.0%","99,838","",""
"PWR","QUANTA SVCS INC","COM","74762E102","879","0.0%","26,326","",""
"CTAS","CINTAS CORP","COM","172908105","862","0.0%","4,357","",""
"TAP","MOLSON COORS BREWING CO","CL B","60871R209","856","0.0%","13,924","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","854","0.0%","11,167","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","840","0.0%","19,177","",""
"JLL","JONES LANG LASALLE INC","COM","48020Q107","839","0.0%","5,812","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","834","0.0%","9,628","",""
"PSA","PUBLIC STORAGE","COM","74460D109","831","0.0%","4,121","",""
"XRAY","DENTSPLY SIRONA INC","COM","24906P109","830","0.0%","21,985","",""
"SBNY","SIGNATURE BK NEW YORK N Y","COM","82669G104","828","0.0%","7,210","",""
"CB","CHUBB LIMITED","COM","H1467J104","810","0.0%","6,058","",""
"HES","HESS CORP","COM","42809H107","793","0.0%","11,078","",""
"CME","CME GROUP INC","COM CL A","12572Q105","788","0.0%","4,632","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","777","0.0%","3,473","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","764","0.0%","19,135","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","750","0.0%","12,204","",""
"TFC","BB&T CORP","COM","054937107","739","0.0%","15,227","",""
"MRO","MARATHON OIL CORP","COM","565849106","731","0.0%","31,416","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","730","0.0%","11,011","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","722","0.0%","13,565","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","722","0.0%","9,638","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","718","0.0%","16,866","",""
"EQT","EQT CORP","COM","26884L109","700","0.0%","15,816","",""
"DTE","DTE ENERGY CO","COM","233331107","695","0.0%","6,372","",""
"APA","APACHE CORP","COM","037411105","684","0.0%","14,357","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","683","0.0%","36,041","",""
"JEF","JEFFERIES FINL GROUP INC","COM","47233W109","672","0.0%","30,599","",""
"PEAK","HCP INC","COM","40414L109","666","0.0%","25,308","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","644","0.0%","5,122","",""
"ALL","ALLSTATE CORP","COM","020002101","631","0.0%","6,393","",""
"BIO","BIO RAD LABS INC","CL A","090572207","631","0.0%","2,016","",""
"0A2X.IL","TAL ED GROUP","SPONSORED ADS","874080104","622","0.0%","24,205","",""
"NTAP","NETAPP INC","COM","64110D104","620","0.0%","7,219","",""
"HST","HOST HOTELS & RESORTS INC","COM","44107P104","606","0.0%","28,740","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","599","0.0%","69,766","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","590","0.0%","21,349","",""
"STWD","STARWOOD PPTY TR INC","COM","85571B105","590","0.0%","27,402","",""
"BF-B","BROWN FORMAN CORP","CL B","115637209","588","0.0%","11,634","",""
"NBL","NOBLE ENERGY INC","COM","655044105","569","0.0%","18,241","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","567","0.0%","10,785","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","561","0.0%","9,709","",""
"ESS","ESSEX PPTY TR INC","COM","297178105","560","0.0%","2,268","",""
"MOMO","MOMO INC","ADR","60879B107","559","0.0%","12,772","",""
"ANSS","ANSYS INC","COM","03662Q105","558","0.0%","2,991","",""
"NYCB","NEW YORK CMNTY BANCORP INC","COM","649445103","548","0.0%","52,829","",""
"VLO","VALERO ENERGY CORP NEW","COM","91913Y100","526","0.0%","4,622","",""
"SRCL","STERICYCLE INC","COM","858912108","521","0.0%","8,878","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","SPONSORED ADR","881624209","508","0.0%","23,600","",""
"SINA","SINA CORP","ORD","G81477104","494","0.0%","7,112","",""
"CAKE","CHEESECAKE FACTORY INC","COM","163072101","491","0.0%","9,171","",""
"SLG","SL GREEN RLTY CORP","COM","78440X101","487","0.0%","4,992","",""
"TUP","TUPPERWARE BRANDS CORP","COM","899896104","485","0.0%","14,512","",""
"CPT","CAMDEN PPTY TR","SH BEN INT","133131102","475","0.0%","5,075","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","463","0.0%","8,837","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","456","0.0%","2,517","",""
"ALV","AUTOLIV INC","COM","052800109","455","0.0%","5,252","",""
"PLD","PROLOGIS INC","COM","74340W103","455","0.0%","6,712","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","454","0.0%","2,835","",""
"NUAN","NUANCE COMMUNICATIONS INC","COM","67020Y100","450","0.0%","25,975","",""
"SNA","SNAP ON INC","COM","833034101","449","0.0%","2,443","",""
"FTNT","FORTINET INC","COM","34959E109","437","0.0%","4,732","",""
"AMCX","AMC NETWORKS INC","CL A","00164V103","431","0.0%","6,503","",""
"SO","SOUTHERN CO","COM","842587107","427","0.0%","9,789","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","421","0.0%","15,089","",""
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","415","0.0%","27,809","",""
"O","REALTY INCOME CORP","COM","756109104","412","0.0%","7,238","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","410","0.0%","3,046","",""
"TECH","BIO TECHNE CORP","COM","09073M104","395","0.0%","1,933","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","378","0.0%","16,171","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","372","0.0%","149,216","",""
"GNTX","GENTEX CORP","COM","371901109","368","0.0%","17,148","",""
"AGNC","AGNC INVT CORP","COM","00123Q104","367","0.0%","19,703","",""
"JOBS","51JOB INC","SP ADR REP COM","316827104","362","0.0%","4,704","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","361","0.0%","158,887","",""
"0LQ0.IL","VIPSHOP HLDGS LTD","SPONSORED ADR","92763W103","340","0.0%","54,516","",""
"FRT","FEDERAL REALTY INVT TR","SH BEN INT NEW","313747206","339","0.0%","2,677","",""
"SEIC","SEI INVESTMENTS CO","COM","784117103","337","0.0%","5,516","",""
"RPM","RPM INTL INC","COM","749685103","332","0.0%","5,120","",""
"IRM","IRON MTN INC NEW","COM","46284V101","329","0.0%","9,520","",""
"CHH","CHOICE HOTELS INTL INC","COM","169905106","319","0.0%","3,832","",""
"H","HYATT HOTELS CORP","COM CL A","448579102","317","0.0%","3,986","",""
"HRB","BLOCK H & R INC","COM","093671105","286","0.0%","11,122","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","276","0.0%","3,603","",""
"FLIR","FLIR SYS INC","COM","302445101","275","0.0%","4,474","",""
"REG","REGENCY CTRS CORP","COM","758849103","274","0.0%","4,230","",""
"PCAR","PACCAR INC","COM","693718108","273","0.0%","4,005","",""
"ALLE","ALLEGION PUB LTD CO","ORD SHS","G0176J109","271","0.0%","2,989","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","271","0.0%","914","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","270","0.0%","5,188","",""
"GDS","GDS HLDGS LTD","SPONSORED ADR","36165L108","266","0.0%","7,572","",""
"TPH","TRI POINTE GROUP INC","COM","87265H109","264","0.0%","21,311","",""
"YY","YY INC","ADS REPCOM CLA","98426T106","264","0.0%","3,521","",""
"KBR","KBR INC","COM","48242W106","263","0.0%","12,464","",""
"LII","LENNOX INTL INC","COM","526107107","263","0.0%","1,206","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","263","0.0%","3,597","",""
