"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"BIIB","BIOGEN INC","COM","09062X103","12,206","0.1%","44,981","",""
"GPS","GAP INC DEL","COM","364760108","12,129","0.1%","551,572","",""
"VRSN","VERISIGN INC","COM","92343E102","12,068","0.1%","129,823","",""
"CNR.TO","CANADIAN NATL RY CO","COM","136375102","12,067","0.1%","149,122","",""
"ADBE","ADOBE SYS INC","COM","00724F101","11,944","0.1%","84,446","",""
"BWA","BORGWARNER INC","COM","099724106","11,920","0.1%","281,407","",""
"BFH","ALLIANCE DATA SYSTEMS CORP","COM","018581108","11,785","0.1%","45,911","",""
"FL","FOOT LOCKER INC","COM","344849104","11,282","0.1%","228,939","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","11,212","0.1%","132,855","",""
"PVH","PVH CORP","COM","693656100","10,559","0.1%","92,217","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","10,436","0.1%","64,516","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","10,429","0.1%","167,833","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","10,068","0.1%","361,112","",""
"CLF","CLIFFS NAT RES INC","COM","18683K101","9,975","0.1%","1,441,538","",""
"PAYX","PAYCHEX INC","COM","704326107","9,975","0.1%","175,177","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","9,596","0.1%","73,968","",""
"MAS","MASCO CORP","COM","574599106","9,407","0.1%","246,198","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","9,379","0.1%","325,234","",""
"BMO.TO","BANK MONTREAL QUE","COM","063671101","9,356","0.1%","127,610","",""
"INTU","INTUIT","COM","461202103","9,128","0.1%","68,728","",""
"TRP","TRANSCANADA CORP","COM","89353D107","9,033","0.1%","189,768","",""
"AMAT","APPLIED MATLS INC","COM","038222105","8,834","0.1%","213,847","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","8,816","0.1%","122,355","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","8,665","0.1%","126,169","",""
"XEC","CIMAREX ENERGY CO","COM","171798101","8,212","0.1%","87,352","",""
"MCK","MCKESSON CORP","COM","58155Q103","8,014","0.1%","48,708","",""
"URI","UNITED RENTALS INC","COM","911363109","7,959","0.1%","70,612","",""
"TSN","TYSON FOODS INC","CL A","902494103","7,807","0.1%","124,645","",""
"NUE","NUCOR CORP","COM","670346105","7,637","0.1%","131,962","",""
"BMY","BRISTOL MYERS SQUIBB CO","COM","110122108","7,303","0.1%","131,064","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","7,260","0.1%","185,392","",""
"CMG","CHIPOTLE MEXICAN GRILL INC","COM","169656105","7,239","0.1%","17,398","",""
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","7,131","0.1%","380,945","",""
"CCL","CARNIVAL CORP","UNIT 99/99/9999","143658300","7,084","0.1%","108,036","",""
"BCE.TO","BCE INC","COM NEW","05534B760","7,062","0.1%","157,052","",""
"AZO","AUTOZONE INC","COM","053332102","6,707","0.1%","11,757","",""
"PFE","PFIZER INC","COM","717081103","6,154","0.1%","183,203","",""
"MUR","MURPHY OIL CORP","COM","626717102","5,937","0.1%","231,642","",""
"LEN","LENNAR CORP","CL A","526057104","5,936","0.1%","111,328","",""
"CM.TO","CDN IMPERIAL BK COMM TORONTO","COM","136069101","5,779","0.1%","71,219","",""
"SYY","SYSCO CORP","COM","871829107","5,704","0.1%","113,335","",""
"SGEN","SEATTLE GENETICS INC","COM","812578102","5,524","0.1%","106,760","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","5,471","0.1%","63,072","",""
"RHT","RED HAT INC","COM","756577102","5,305","0.0%","55,409","",""
"CELG","CELGENE CORP","COM","151020104","5,299","0.0%","40,801","",""
"GWW","GRAINGER W W INC","COM","384802104","5,187","0.0%","28,730","",""
"VALPQ","ENSCO PLC","SHS CLASS A","G3157S106","5,172","0.0%","1,002,299","",""
"ROST","ROSS STORES INC","COM","778296103","4,972","0.0%","86,119","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","4,911","0.0%","39,924","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","4,901","0.0%","30,503","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","4,898","0.0%","62,547","",""
"NTAP","NETAPP INC","COM","64110D104","4,859","0.0%","121,331","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","4,812","0.0%","40,694","",""
"TJX","TJX COS INC NEW","COM","872540109","4,761","0.0%","65,968","",""
"SLF.TO","SUN LIFE FINL INC","COM","866796105","4,758","0.0%","133,290","",""
"GG","GOLDCORP INC NEW","COM","380956409","4,617","0.0%","358,148","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","4,603","0.0%","158,138","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","4,597","0.0%","101,992","",""
"AMGN","AMGEN INC","COM","031162100","4,550","0.0%","26,416","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","4,521","0.0%","75,764","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","4,485","0.0%","36,266","",""
"T.TO","TELUS CORP","COM","87971M103","4,420","0.0%","128,209","",""
"LB","L BRANDS INC","COM","501797104","4,398","0.0%","81,603","",""
"GOOGL","ALPHABET INC","CAP STK CL A","02079K305","4,238","0.0%","4,559","",""
"LLY","LILLY ELI & CO","COM","532457108","4,210","0.0%","51,151","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","4,204","0.0%","19,218","",""
"DVA","DAVITA INC","COM","23918K108","4,176","0.0%","64,486","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","4,108","0.0%","258,611","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","4,055","0.0%","77,766","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","4,012","0.0%","988,757","",""
"TXN","TEXAS INSTRS INC","COM","882508104","3,907","0.0%","50,791","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","3,814","0.0%","192,010","",""
"T","AT&T INC","COM","00206R102","3,748","0.0%","99,339","",""
"MG.TO","MAGNA INTL INC","COM","559222401","3,686","0.0%","79,682","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","3,672","0.0%","33,614","",""
"WU","WESTERN UN CO","COM","959802109","3,639","0.0%","191,045","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","3,625","0.0%","46,973","",""
"DE","DEERE & CO","COM","244199105","3,620","0.0%","29,289","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","3,536","0.0%","83,574","",""
"CVX","CHEVRON CORP NEW","COM","166764100","3,517","0.0%","33,706","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","3,517","0.0%","24,094","",""
"BHP","BHP BILLITON LTD","SPONSORED ADR","088606108","3,506","0.0%","98,497","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","3,493","0.0%","43,266","",""
"COP","CONOCOPHILLIPS","COM","20825C104","3,488","0.0%","79,334","",""
"BP","BP PLC","SPONSORED ADR","055622104","3,474","0.0%","100,272","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","3,450","0.0%","38,147","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","3,424","0.0%","72,593","",""
"ILMN","ILLUMINA INC","COM","452327109","3,249","0.0%","18,723","",""
"EOG","EOG RES INC","COM","26875P101","3,214","0.0%","35,504","",""
"CPRI","MICHAEL KORS HLDGS LTD","SHS","G60754101","3,186","0.0%","87,881","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","3,155","0.0%","128,240","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","3,125","0.0%","391,074","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","3,073","0.0%","49,181","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","3,054","0.0%","88,201","",""
"WHR","WHIRLPOOL CORP","COM","963320106","2,961","0.0%","15,454","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","2,922","0.0%","39,843","",""
"FTS.TO","FORTIS INC","COM","349553107","2,916","0.0%","83,086","",""
"","CITRIX SYS INC","COM","177376100","2,911","0.0%","36,577","",""
"OXY","OCCIDENTAL PETE CORP DEL","COM","674599105","2,897","0.0%","48,388","",""
"TOL","TOLL BROTHERS INC","COM","889478103","2,860","0.0%","72,381","",""
"SWK","STANLEY BLACK & DECKER INC","COM","854502101","2,822","0.0%","20,052","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","2,797","0.0%","84,157","",""
"EMN","EASTMAN CHEM CO","COM","277432100","2,791","0.0%","33,231","",""
"GIB","GROUPE CGI INC","CL A SUB VTG","39945C109","2,755","0.0%","53,989","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","2,754","0.0%","61,657","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","2,706","0.0%","156,310","",""
"VALE","VALE S A","ADR","91912E105","2,642","0.0%","301,996","",""
"URBN","URBAN OUTFITTERS INC","COM","917047102","2,615","0.0%","141,064","",""
"POT","POTASH CORP SASK INC","COM","73755L107","2,597","0.0%","159,481","",""
"TOC","THOMSON REUTERS CORP","COM","884903105","2,597","0.0%","56,163","",""
"AGU","AGRIUM INC","COM","008916108","2,508","0.0%","27,718","",""
"CRM","SALESFORCE COM INC","COM","79466L302","2,414","0.0%","27,877","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","2,406","0.0%","18,673","",""
"NEM","NEWMONT MINING CORP","COM","651639106","2,370","0.0%","73,175","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","2,300","0.0%","23,973","",""
"RTX","UNITED TECHNOLOGIES CORP","COM","913017109","2,201","0.0%","18,028","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","2,114","0.0%","33,081","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","2,099","0.0%","39,060","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","2,057","0.0%","21,760","",""
"MKC","MCCORMICK & CO INC","COM NON VTG","579780206","2,020","0.0%","20,716","",""
"GIS","GENERAL MLS INC","COM","370334104","2,012","0.0%","36,319","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","1,880","0.0%","23,896","",""
"ORCL","ORACLE CORP","COM","68389X105","1,822","0.0%","36,347","",""
"OVV","ENCANA CORP","COM","292505104","1,812","0.0%","206,215","",""
"UAL","UNITED CONTL HLDGS INC","COM","910047109","1,806","0.0%","24,001","",""
"KDP","DR PEPPER SNAPPLE GROUP INC","COM","26138E109","1,799","0.0%","19,746","",""
"","RANDGOLD RES LTD","ADR","752344309","1,788","0.0%","20,208","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","1,779","0.0%","10,194","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","1,758","0.0%","28,269","",""
"HON","HONEYWELL INTL INC","COM","438516106","1,732","0.0%","12,996","",""
"PXD","PIONEER NAT RES CO","COM","723787107","1,703","0.0%","10,669","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","1,676","0.0%","76,957","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","1,670","0.0%","20,219","",""
"UNP","UNION PAC CORP","COM","907818108","1,636","0.0%","15,025","",""
"K","KELLOGG CO","COM","487836108","1,626","0.0%","23,409","",""
"APC","ANADARKO PETE CORP","COM","032511107","1,625","0.0%","35,846","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","1,616","0.0%","15,287","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","1,613","0.0%","26,316","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","1,602","0.0%","217,630","",""
"CCEP.AS","COCA COLA EUROPEAN PARTNERS","SHS","G25839104","1,592","0.0%","39,144","",""
"FAST","FASTENAL CO","COM","311900104","1,586","0.0%","36,430","",""
"ALB","ALBEMARLE CORP","COM","012653101","1,576","0.0%","14,937","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","1,545","0.0%","50,345","",""
"RGLD","ROYAL GOLD INC","COM","780287108","1,540","0.0%","19,706","",""
"MSFT","MICROSOFT CORP","COM","594918104","1,526","0.0%","22,144","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","1,503","0.0%","19,284","",""
"MCO","MOODYS CORP","COM","615369105","1,486","0.0%","12,211","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","1,377","0.0%","5,365","",""
"VIAC","CBS CORP NEW","CL B","124857202","1,374","0.0%","21,535","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","1,319","0.0%","12,783","",""
"","DUKE REALTY CORP","COM NEW","264411505","1,316","0.0%","47,098","",""
"TFCFA","TWENTY FIRST CENTY FOX INC","CL A","90130A101","1,307","0.0%","46,106","",""
"CME","CME GROUP INC","COM","12572Q105","1,300","0.0%","10,377","",""
"NUAN","NUANCE COMMUNICATIONS INC","COM","67020Y100","1,270","0.0%","72,962","",""
"BHC","VALEANT PHARMACEUTICALS INTL","COM","91911K102","1,220","0.0%","70,269","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","1,210","0.0%","381,517","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","1,184","0.0%","118,625","",""
"AES","AES CORP","COM","00130H105","1,124","0.0%","101,215","",""
"APA","APACHE CORP","COM","037411105","1,112","0.0%","23,197","",""
"CXO","CONCHO RES INC","COM","20605P101","1,108","0.0%","9,114","",""
"JWN","NORDSTROM INC","COM","655664100","1,093","0.0%","22,847","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","1,065","0.0%","21,440","",""
"CCO.TO","CAMECO CORP","COM","13321L108","997","0.0%","109,606","",""
"SBNY","SIGNATURE BK NEW YORK N Y","COM","82669G104","993","0.0%","6,921","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","993","0.0%","5,357","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","981","0.0%","369,193","",""
"CNX","CONSOL ENERGY INC","COM","20854P109","975","0.0%","65,283","",""
"FLS","FLOWSERVE CORP","COM","34354P105","948","0.0%","20,413","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","931","0.0%","8,606","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","926","0.0%","376,048","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","SPONSORED ADR","881624209","920","0.0%","27,700","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","905","0.0%","23,260","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","887","0.0%","116,095","",""
"PEP","PEPSICO INC","COM","713448108","876","0.0%","7,589","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","873","0.0%","89,842","",""
"NBL","NOBLE ENERGY INC","COM","655044105","863","0.0%","30,483","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","858","0.0%","324,874","",""
"HES","HESS CORP","COM","42809H107","856","0.0%","19,503","",""
"MRK","MERCK & CO INC","COM","58933Y105","848","0.0%","13,227","",""
"","APARTMENT INVT & MGMT CO","CL A","03748R101","846","0.0%","19,677","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","819","0.0%","12,116","",""
"NYCB","NEW YORK CMNTY BANCORP INC","COM","649445103","803","0.0%","61,158","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","778","0.0%","6,398","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","751","0.0%","23,229","",""
"RPM","RPM INTL INC","COM","749685103","750","0.0%","13,757","",""
"SRCL","STERICYCLE INC","COM","858912108","729","0.0%","9,555","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","711","0.0%","28,355","",""
"DTE","DTE ENERGY CO","COM","233331107","702","0.0%","6,632","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","693","0.0%","246,612","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","679","0.0%","6,709","",""
"ALV","AUTOLIV INC","COM","052800109","674","0.0%","6,140","",""
"SNA","SNAP ON INC","COM","833034101","664","0.0%","4,201","",""
"AMCX","AMC NETWORKS INC","CL A","00164V103","659","0.0%","12,339","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","636","0.0%","182,716","",""
"GLW","CORNING INC","COM","219350105","628","0.0%","20,908","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","627","0.0%","9,507","",""
"MRO","MARATHON OIL CORP","COM","565849106","625","0.0%","52,721","",""
"AFL","AFLAC INC","COM","001055102","619","0.0%","7,969","",""
"EQT","EQT CORP","COM","26884L109","617","0.0%","10,523","",""
"CAKE","CHEESECAKE FACTORY INC","COM","163072101","606","0.0%","12,056","",""
"JACK","JACK IN THE BOX INC","COM","466367109","586","0.0%","5,947","",""
"TECH","BIO TECHNE CORP","COM","09073M104","573","0.0%","4,878","",""
"ATR","APTARGROUP INC","COM","038336103","564","0.0%","6,497","",""
"PNW","PINNACLE WEST CAP CORP","COM","723484101","560","0.0%","6,570","",""
"CFR","CULLEN FROST BANKERS INC","COM","229899109","550","0.0%","5,858","",""
"TAHO","TAHOE RES INC","COM","873868103","546","0.0%","63,449","",""
"MET","METLIFE INC","COM","59156R108","545","0.0%","9,916","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","544","0.0%","9,509","",""
"SBSW","SIBANYE GOLD LTD","SPONSORED ADR","825724206","510","0.0%","110,217","",""
"OI","OWENS ILL INC","COM NEW","690768403","503","0.0%","21,021","",""
"L","LOEWS CORP","COM","540424108","498","0.0%","10,632","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","489","0.0%","13,657","",""
"XEL","XCEL ENERGY INC","COM","98389B100","489","0.0%","10,669","",""
"AEE","AMEREN CORP","COM","023608102","487","0.0%","8,900","",""
"XLNX","XILINX INC","COM","983919101","487","0.0%","7,566","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","480","0.0%","2,165","",""
"CCK","CROWN HOLDINGS INC","COM","228368106","479","0.0%","8,027","",""
"BALL","BALL CORP","COM","058498106","478","0.0%","11,315","",""
"RS","RELIANCE STEEL & ALUMINUM CO","COM","759509102","477","0.0%","6,556","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","468","0.0%","4,510","",""
"ANSS","ANSYS INC","COM","03662Q105","458","0.0%","3,765","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","456","0.0%","7,422","",""
"SNPS","SYNOPSYS INC","COM","871607107","448","0.0%","6,140","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","444","0.0%","2,674","",""
"CVLT","COMMVAULT SYSTEMS INC","COM","204166102","442","0.0%","7,827","",""
"FTNT","FORTINET INC","COM","34959E109","440","0.0%","11,749","",""
"PVG","PRETIUM RES INC","COM","74139C102","413","0.0%","43,008","",""
"CTAS","CINTAS CORP","COM","172908105","411","0.0%","3,262","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","401","0.0%","8,936","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","396","0.0%","9,162","",""
"DHC","SENIOR HSG PPTYS TR","SH BEN INT","81721M109","387","0.0%","18,937","",""
"ST","SENSATA TECHNOLOGIES HLDG NV","SHS","N7902X106","363","0.0%","8,505","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","355","0.0%","20,587","",""
"SNI","SCRIPPS NETWORKS INTERACT IN","CL A COM","811065101","351","0.0%","5,139","",""
"UDR","UDR INC","COM","902653104","351","0.0%","9,001","",""
"RRC","RANGE RES CORP","COM","75281A109","344","0.0%","14,859","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","341","0.0%","3,087","",""
"CERN","CERNER CORP","COM","156782104","337","0.0%","5,074","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","334","0.0%","5,728","",""
"TUP","TUPPERWARE BRANDS CORP","COM","899896104","331","0.0%","4,720","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","322","0.0%","8,019","",""
"QRTEA","LIBERTY INTERACTIVE CORP","QVC GP COM SER A","53071M104","310","0.0%","12,622","",""
"COL","ROCKWELL COLLINS INC","COM","774341101","297","0.0%","2,829","",""
"ROL","ROLLINS INC","COM","775711104","297","0.0%","7,298","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","293","0.0%","5,569","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","293","0.0%","20,021","",""
"CSCO","CISCO SYS INC","COM","17275R102","285","0.0%","9,106","",""
"DLX","DELUXE CORP","COM","248019101","283","0.0%","4,082","",""
"LAMR","LAMAR ADVERTISING CO NEW","CL A","512816109","278","0.0%","3,774","",""
"FISV","FISERV INC","COM","337738108","277","0.0%","2,266","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","269","0.0%","3,131","",""
"MAN","MANPOWERGROUP INC","COM","56418H100","267","0.0%","2,393","",""
"OSK","OSHKOSH CORP","COM","688239201","266","0.0%","3,861","",""
"BF-B","BROWN FORMAN CORP","CL B","115637209","257","0.0%","5,285","",""
"CXW","CORECIVIC INC","COM","21871N101","255","0.0%","9,236","",""
"H","HYATT HOTELS CORP","COM CL A","448579102","254","0.0%","4,516","",""
"AVY","AVERY DENNISON CORP","COM","053611109","253","0.0%","2,866","",""
"DNB","DUN & BRADSTREET CORP DEL NE","COM","26483E100","253","0.0%","2,338","",""
"EFX","EQUIFAX INC","COM","294429105","252","0.0%","1,835","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","252","0.0%","3,961","",""
"HRB","BLOCK H & R INC","COM","093671105","251","0.0%","8,117","",""
"AGCO","AGCO CORP","COM","001084102","248","0.0%","3,683","",""
"RRX","REGAL BELOIT CORP","COM","758750103","248","0.0%","3,044","",""
"CFX","COLFAX CORP","COM","194014106","246","0.0%","6,248","",""
"CPRT","COPART INC","COM","217204106","246","0.0%","7,734","",""
"CR","CRANE CO","COM","224399105","246","0.0%","3,098","",""
"GATX","GATX CORP","COM","361448103","246","0.0%","3,822","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","244","0.0%","1,202","",""
"DCI","DONALDSON INC","COM","257651109","244","0.0%","5,347","",""
"NFG","NATIONAL FUEL GAS CO N J","COM","636180101","243","0.0%","4,352","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","243","0.0%","3,278","",""
"GGG","GRACO INC","COM","384109104","242","0.0%","2,210","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","242","0.0%","17,673","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","242","0.0%","2,872","",""
"PBI","PITNEY BOWES INC","COM","724479100","240","0.0%","15,898","",""
"TIME","TIME INC NEW","COM","887228104","240","0.0%","16,725","",""
"LECO","LINCOLN ELEC HLDGS INC","COM","533900106","239","0.0%","2,595","",""
"NVR","NVR INC","COM","62944T105","239","0.0%","99","",""
"TTC","TORO CO","COM","891092108","238","0.0%","3,435","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","237","0.0%","3,676","",""
"IEX","IDEX CORP","COM","45167R104","236","0.0%","2,090","",""
"HUBB","HUBBELL INC","COM","443510607","234","0.0%","2,068","",""
"WLY","WILEY JOHN & SONS INC","CL A","968223206","231","0.0%","4,387","",""
"NDSN","NORDSON CORP","COM","655663102","228","0.0%","1,877","",""
"JBL","JABIL INC","COM","466313103","219","0.0%","7,513","",""
"USB","US BANCORP DEL","COM NEW","902973304","214","0.0%","4,118","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","211","0.0%","2,337","",""
