"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"DRI","DARDEN RESTAURANTS INC","COM","237194105","18,991","0.2%","190,181","",""
"GIS","GENERAL MLS INC","COM","370334104","18,666","0.2%","479,354","",""
"CMI","CUMMINS INC","COM","231021106","18,319","0.2%","137,080","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","17,627","0.2%","155,071","",""
"CPRI","MICHAEL KORS HLDGS LTD","SHS","G60754101","17,443","0.2%","459,987","",""
"GME","GAMESTOP CORP NEW","CL A","36467W109","17,190","0.2%","1,362,110","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","17,060","0.2%","229,301","",""
"BMO.TO","BANK MONTREAL QUE","COM","063671101","16,868","0.2%","258,308","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","16,814","0.2%","275,272","",""
"MAS","MASCO CORP","COM","574599106","16,796","0.2%","574,409","",""
"AMAT","APPLIED MATLS INC","COM","038222105","16,581","0.2%","506,450","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","15,431","0.1%","331,986","",""
"META","FACEBOOK INC","CL A","30303M102","15,400","0.1%","117,479","",""
"M","MACYS INC","COM","55616P104","15,163","0.1%","509,161","",""
"BKNG","BOOKING HLDGS INC","COM","09857L108","14,747","0.1%","8,562","",""
"HST","HOST HOTELS & RESORTS INC","COM","44107P104","14,673","0.1%","880,227","",""
"MPC","MARATHON PETE CORP","COM","56585A102","14,578","0.1%","247,035","",""
"BIIB","BIOGEN INC","COM","09062X103","13,811","0.1%","45,895","",""
"TRP","TRANSCANADA CORP","COM","89353D107","13,726","0.1%","384,564","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","13,536","0.1%","561,258","",""
"KSS","KOHLS CORP","COM","500255104","13,398","0.1%","201,961","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","13,184","0.1%","344,154","",""
"BCE.TO","BCE INC","COM NEW","05534B760","12,979","0.1%","328,686","",""
"ORCL","ORACLE CORP","COM","68389X105","12,933","0.1%","286,448","",""
"CM.TO","CDN IMPERIAL BK COMM TORONTO","COM","136069101","12,808","0.1%","172,039","",""
"MUR","MURPHY OIL CORP","COM","626717102","12,560","0.1%","536,962","",""
"BABA","ALIBABA GROUP HLDG LTD","SPONSORED ADS","01609W102","12,329","0.1%","89,945","",""
"MOS","MOSAIC CO NEW","COM","61945C103","12,254","0.1%","419,513","",""
"RL","RALPH LAUREN CORP","CL A","751212101","12,146","0.1%","117,398","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","12,078","0.1%","257,269","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","11,961","0.1%","243,004","",""
"PPL","PPL CORP","COM","69351T106","11,906","0.1%","420,277","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","11,802","0.1%","141,726","",""
"RTN","RAYTHEON CO","COM NEW","755111507","11,764","0.1%","76,715","",""
"CNX","CNX RESOURCES CORPORATION","COM","12653C108","11,094","0.1%","971,423","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","10,894","0.1%","67,740","",""
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","10,718","0.1%","755,746","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","10,579","0.1%","227,164","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","10,522","0.1%","59,324","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","10,407","0.1%","81,896","",""
"COP","CONOCOPHILLIPS","COM","20825C104","10,397","0.1%","166,760","",""
"MCK","MCKESSON CORP","COM","58155Q103","10,010","0.1%","90,617","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","9,965","0.1%","159,312","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","9,945","0.1%","441,208","",""
"PCG","PG&E CORP","COM","69331C108","9,925","0.1%","417,895","",""
"TOL","TOLL BROTHERS INC","COM","889478103","9,021","0.1%","273,940","",""
"MS","MORGAN STANLEY","COM NEW","617446448","8,945","0.1%","225,598","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","8,914","0.1%","79,196","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","8,726","0.1%","646,120","",""
"PCAR","PACCAR INC","COM","693718108","8,547","0.1%","149,581","",""
"SLF.TO","SUN LIFE FINL INC","COM","866796105","8,515","0.1%","256,795","",""
"T.TO","TELUS CORP","COM","87971M103","8,371","0.1%","252,653","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","8,314","0.1%","69,427","",""
"ALL","ALLSTATE CORP","COM","020002101","7,991","0.1%","96,712","",""
"MO","ALTRIA GROUP INC","COM","02209S103","7,856","0.1%","159,054","",""
"BWA","BORGWARNER INC","COM","099724106","7,414","0.1%","213,419","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","7,380","0.1%","715,777","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","7,284","0.1%","142,200","",""
"STT","STATE STR CORP","COM","857477103","7,256","0.1%","115,051","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","7,222","0.1%","103,039","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","7,110","0.1%","180,411","",""
"SPLK","SPLUNK INC","COM","848637104","7,057","0.1%","67,304","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","6,954","0.1%","115,272","",""
"OXY","OCCIDENTAL PETE CORP DEL","COM","674599105","6,891","0.1%","112,264","",""
"GIB","GROUPE CGI INC","CL A SUB VTG","39945C109","6,779","0.1%","110,888","",""
"PLD","PROLOGIS INC","COM","74340W103","6,315","0.1%","107,541","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","6,196","0.1%","119,032","",""
"GPS","GAP INC DEL","COM","364760108","6,128","0.1%","237,903","",""
"C","CITIGROUP INC","COM NEW","172967424","5,821","0.1%","111,816","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","5,793","0.1%","195,322","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","5,776","0.1%","34,384","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","5,676","0.1%","76,503","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","5,639","0.1%","262,062","",""
"NTRS","NORTHERN TR CORP","COM","665859104","5,634","0.1%","67,396","",""
"FTS.TO","FORTIS INC","COM","349553107","5,627","0.1%","168,879","",""
"ETN","EATON CORP PLC","SHS","G29183103","5,551","0.1%","80,849","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","5,541","0.1%","27,685","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","5,522","0.1%","136,817","",""
"MCO","MOODYS CORP","COM","615369105","5,503","0.1%","39,299","",""
"GOOGL","ALPHABET INC","CAP STK CL A","02079K305","5,461","0.0%","5,226","",""
"CMA","COMERICA INC","COM","200340107","5,415","0.0%","78,829","",""
"MG.TO","MAGNA INTL INC","COM","559222401","5,359","0.0%","118,106","",""
"SNPS","SYNOPSYS INC","COM","871607107","5,283","0.0%","62,709","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","5,094","0.0%","97,558","",""
"TRI.TO","THOMSON REUTERS CORP","COM NEW","884903709","5,086","0.0%","105,367","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","4,981","0.0%","255,206","",""
"GG","GOLDCORP INC NEW","COM","380956409","4,948","0.0%","505,324","",""
"STI","SUNTRUST BKS INC","COM","867914103","4,825","0.0%","95,664","",""
"BIDU","BAIDU INC","SPON ADR REP A","056752108","4,795","0.0%","30,232","",""
"NUE","NUCOR CORP","COM","670346105","4,719","0.0%","91,085","",""
"SNA","SNAP ON INC","COM","833034101","4,473","0.0%","30,790","",""
"ANSS","ANSYS INC","COM","03662Q105","4,259","0.0%","29,799","",""
"NLY","ANNALY CAP MGMT INC","COM","035710409","4,250","0.0%","432,742","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","4,153","0.0%","83,225","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","4,103","0.0%","41,958","",""
"FTNT","FORTINET INC","COM","34959E109","4,045","0.0%","57,426","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","4,035","0.0%","31,892","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","4,001","0.0%","55,628","",""
"MRO","MARATHON OIL CORP","COM","565849106","3,989","0.0%","278,174","",""
"AAPL","APPLE INC","COM","037833100","3,978","0.0%","25,216","",""
"CERN","CERNER CORP","COM","156782104","3,840","0.0%","73,234","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","3,625","0.0%","143,118","",""
"NTES","NETEASE INC","SPONSORED ADR","64110W102","3,622","0.0%","15,389","",""
"PSA","PUBLIC STORAGE","COM","74460D109","3,596","0.0%","17,764","",""
"KEY","KEYCORP NEW","COM","493267108","3,574","0.0%","241,792","",""
"PWR","QUANTA SVCS INC","COM","74762E102","3,358","0.0%","111,545","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","3,342","0.0%","161,991","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","3,337","0.0%","21,225","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","3,332","0.0%","141,589","",""
"BAC","BANK AMER CORP","COM","060505104","3,315","0.0%","134,536","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","3,297","0.0%","49,384","",""
"CAKE","CHEESECAKE FACTORY INC","COM","163072101","3,272","0.0%","75,191","",""
"IT","GARTNER INC","COM","366651107","3,263","0.0%","25,524","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","3,225","0.0%","80,245","",""
"CHH","CHOICE HOTELS INTL INC","COM","169905106","3,220","0.0%","44,988","",""
"H","HYATT HOTELS CORP","COM CL A","448579102","3,218","0.0%","47,609","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","3,153","0.0%","46,141","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","3,094","0.0%","12,634","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","3,071","0.0%","85,689","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","3,014","0.0%","166,588","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","2,986","0.0%","424,804","",""
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","2,986","0.0%","250,470","",""
"JD","JD COM INC","SPON ADR CL A","47215P106","2,983","0.0%","142,537","",""
"F","FORD MTR CO DEL","COM PAR $0.01","345370860","2,930","0.0%","383,051","",""
"FISV","FISERV INC","COM","337738108","2,906","0.0%","39,536","",""
"AMCX","AMC NETWORKS INC","CL A","00164V103","2,870","0.0%","52,288","",""
"TUP","TUPPERWARE BRANDS CORP","COM","899896104","2,804","0.0%","88,832","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","2,759","0.0%","90,917","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","2,729","0.0%","34,581","",""
"OTEX","OPEN TEXT CORP","COM","683715106","2,722","0.0%","83,536","",""
"CSX","CSX CORP","COM","126408103","2,714","0.0%","43,690","",""
"BHP","BHP GROUP LIMITED","SPONSORED ADS","088606108","2,709","0.0%","56,099","",""
"EOG","EOG RES INC","COM","26875P101","2,661","0.0%","30,509","",""
"IRM","IRON MTN INC NEW","COM","46284V101","2,649","0.0%","81,746","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","2,646","0.0%","22,629","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","2,627","0.0%","142,072","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","2,608","0.0%","53,797","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","2,607","0.0%","116,634","",""
"SEIC","SEI INVESTMENTS CO","COM","784117103","2,595","0.0%","56,169","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","2,581","0.0%","65,168","",""
"VALE","VALE S A","ADR","91912E105","2,544","0.0%","192,893","",""
"WAB","WABTEC CORP","COM","929740108","2,539","0.0%","36,141","",""
"ALB","ALBEMARLE CORP","COM","012653101","2,533","0.0%","32,861","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","2,507","0.0%","61,184","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","2,492","0.0%","54,074","",""
"CVX","CHEVRON CORP NEW","COM","166764100","2,488","0.0%","22,866","",""
"MTB","M & T BK CORP","COM","55261F104","2,429","0.0%","16,973","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","2,421","0.0%","186,085","",""
"PKG","PACKAGING CORP AMER","COM","695156109","2,382","0.0%","28,538","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","2,373","0.0%","56,172","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","2,347","0.0%","728,440","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","2,328","0.0%","34,137","",""
"OVV","ENCANA CORP","COM","292505104","2,316","0.0%","401,415","",""
"COO","COOPER COS INC","COM NEW","216648402","2,299","0.0%","9,032","",""
"QRTEA","QURATE RETAIL INC","COM SER A","74915M100","2,297","0.0%","117,673","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","2,288","0.0%","170,999","",""
"","DUKE REALTY CORP","COM NEW","264411505","2,248","0.0%","86,793","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","2,239","0.0%","58,944","",""
"TAP","MOLSON COORS BREWING CO","CL B","60871R209","2,187","0.0%","38,935","",""
"DNKN","DUNKIN BRANDS GROUP INC","COM","265504100","2,164","0.0%","33,751","",""
"FRT","FEDERAL REALTY INVT TR","SH BEN INT NEW","313747206","2,145","0.0%","18,173","",""
"STWD","STARWOOD PPTY TR INC","COM","85571B105","2,127","0.0%","107,907","",""
"CCO.TO","CAMECO CORP","COM","13321L108","2,079","0.0%","183,434","",""
"CMS","CMS ENERGY CORP","COM","125896100","2,074","0.0%","41,773","",""
"BP","BP PLC","SPONSORED ADR","055622104","2,052","0.0%","54,116","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","2,039","0.0%","21,806","",""
"NEM","NEWMONT MINING CORP","COM","651639106","2,030","0.0%","58,597","",""
"TRMB","TRIMBLE INC","COM","896239100","2,023","0.0%","61,480","",""
"JWN","NORDSTROM INC","COM","655664100","1,997","0.0%","42,854","",""
"XEL","XCEL ENERGY INC","COM","98389B100","1,976","0.0%","40,102","",""
"CFR","CULLEN FROST BANKERS INC","COM","229899109","1,974","0.0%","22,447","",""
"KIM","KIMCO RLTY CORP","COM","49446R109","1,948","0.0%","132,954","",""
"AZO","AUTOZONE INC","COM","053332102","1,927","0.0%","2,299","",""
"CTAS","CINTAS CORP","COM","172908105","1,917","0.0%","11,409","",""
"DLR","DIGITAL RLTY TR INC","COM","253868103","1,896","0.0%","17,792","",""
"UGI","UGI CORP NEW","COM","902681105","1,889","0.0%","35,399","",""
"","APARTMENT INVT & MGMT CO","CL A","03748R101","1,862","0.0%","42,442","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","1,850","0.0%","22,754","",""
"KRC","KILROY RLTY CORP","COM","49427F108","1,849","0.0%","29,407","",""
"AES","AES CORP","COM","00130H105","1,834","0.0%","126,823","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","1,808","0.0%","4,842","",""
"TECH","BIO TECHNE CORP","COM","09073M104","1,775","0.0%","12,267","",""
"BF-B","BROWN FORMAN CORP","CL B","115637209","1,775","0.0%","37,298","",""
"KBR","KBR INC","COM","48242W106","1,743","0.0%","114,830","",""
"ALLE","ALLEGION PUB LTD CO","ORD SHS","G0176J109","1,729","0.0%","21,685","",""
"OC","OWENS CORNING NEW","COM","690742101","1,729","0.0%","39,302","",""
"LII","LENNOX INTL INC","COM","526107107","1,720","0.0%","7,857","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","1,716","0.0%","15,166","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","1,713","0.0%","29,297","",""
"ESS","ESSEX PPTY TR INC","COM","297178105","1,702","0.0%","6,940","",""
"TPH","TRI POINTE GROUP INC","COM","87265H109","1,682","0.0%","153,888","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","1,675","0.0%","18,450","",""
"NVR","NVR INC","COM","62944T105","1,674","0.0%","687","",""
"TFC","BB&T CORP","COM","054937107","1,650","0.0%","38,086","",""
"UNM","UNUM GROUP","COM","91529Y106","1,620","0.0%","55,152","",""
"CACI","CACI INTL INC","CL A","127190304","1,617","0.0%","11,229","",""
"HON","HONEYWELL INTL INC","COM","438516106","1,608","0.0%","12,170","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","1,600","0.0%","15,517","",""
"INGR","INGREDION INC","COM","457187102","1,599","0.0%","17,499","",""
"EV","EATON VANCE CORP","COM NON VTG","278265103","1,596","0.0%","45,371","",""
"RGLD","ROYAL GOLD INC","COM","780287108","1,580","0.0%","18,453","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","1,570","0.0%","220,884","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","1,566","0.0%","34,746","",""
"0A2I.IL","HUAZHU GROUP LTD","SPONSORED ADS","44332N106","1,564","0.0%","54,636","",""
"IDXX","IDEXX LABS INC","COM","45168D104","1,553","0.0%","8,348","",""
"ARCC","ARES CAP CORP","COM","04010L103","1,546","0.0%","99,253","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","1,545","0.0%","22,310","",""
"BIO","BIO RAD LABS INC","CL A","090572207","1,530","0.0%","6,590","",""
"ALV","AUTOLIV INC","COM","052800109","1,509","0.0%","21,485","",""
"NFG","NATIONAL FUEL GAS CO N J","COM","636180101","1,489","0.0%","29,103","",""
"YUMC","YUM CHINA HLDGS INC","COM","98850P109","1,468","0.0%","43,786","",""
"PKI","PERKINELMER INC","COM","714046109","1,455","0.0%","18,528","",""
"HSIC","SCHEIN HENRY INC","COM","806407102","1,435","0.0%","18,271","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","1,432","0.0%","126,159","",""
"PNW","PINNACLE WEST CAP CORP","COM","723484101","1,430","0.0%","16,781","",""
"WLY","WILEY JOHN & SONS INC","CL A","968223206","1,430","0.0%","30,451","",""
"RS","RELIANCE STEEL & ALUMINUM CO","COM","759509102","1,429","0.0%","20,083","",""
"MORN","MORNINGSTAR INC","COM","617700109","1,411","0.0%","12,848","",""
"HOLX","HOLOGIC INC","COM","436440101","1,409","0.0%","34,277","",""
"ST","SENSATA TECHNOLOGIES HLDNG P","SHS","G8060N102","1,404","0.0%","31,305","",""
"MSCI","MSCI INC","COM","55354G100","1,390","0.0%","9,431","",""
"DLX","DELUXE CORP","COM","248019101","1,388","0.0%","36,121","",""
"JEF","JEFFERIES FINL GROUP INC","COM","47233W109","1,372","0.0%","79,009","",""
"FLS","FLOWSERVE CORP","COM","34354P105","1,367","0.0%","35,967","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","1,334","0.0%","7,663","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","1,323","0.0%","21,327","",""
"REG","REGENCY CTRS CORP","COM","758849103","1,301","0.0%","22,170","",""
"TIF","TIFFANY & CO NEW","COM","886547108","1,265","0.0%","15,715","",""
"AMG","AFFILIATED MANAGERS GROUP","COM","008252108","1,256","0.0%","12,888","",""
"HRL","HORMEL FOODS CORP","COM","440452100","1,242","0.0%","29,104","",""
"ZION","ZIONS BANCORPORATION N A","COM","989701107","1,209","0.0%","29,670","",""
"O","REALTY INCOME CORP","COM","756109104","1,182","0.0%","18,749","",""
"AEE","AMEREN CORP","COM","023608102","1,169","0.0%","17,916","",""
"NDAQ","NASDAQ INC","COM","631103108","1,165","0.0%","14,287","",""
"MAN","MANPOWERGROUP INC","COM","56418H100","1,158","0.0%","17,871","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","1,156","0.0%","37,561","",""
"DTE","DTE ENERGY CO","COM","233331107","1,146","0.0%","10,394","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","1,143","0.0%","17,573","",""
"CINF","CINCINNATI FINL CORP","COM","172062101","1,119","0.0%","14,454","",""
"CPT","CAMDEN PPTY TR","SH BEN INT","133131102","1,117","0.0%","12,687","",""
"WTW","WILLIS TOWERS WATSON PUB LTD","SHS","G96629103","1,115","0.0%","7,342","",""
"CF","CF INDS HLDGS INC","COM","125269100","1,114","0.0%","25,614","",""
"GL","TORCHMARK CORP","COM","891027104","1,079","0.0%","14,473","",""
"ATHM","AUTOHOME INC","SP ADR RP CL A","05278C107","1,078","0.0%","13,785","",""
"APC","ANADARKO PETE CORP","COM","032511107","1,077","0.0%","24,574","",""
"BALL","BALL CORP","COM","058498106","1,070","0.0%","23,277","",""
"WCG","WELLCARE HEALTH PLANS INC","COM","94946T106","1,069","0.0%","4,528","",""
"RPM","RPM INTL INC","COM","749685103","1,064","0.0%","18,100","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","1,015","0.0%","13,426","",""
"PXD","PIONEER NAT RES CO","COM","723787107","1,011","0.0%","7,686","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","1,006","0.0%","3,773","",""
