"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"BRK-B","BERKSHIRE HATHAWAY INC DEL","CL B NEW","084670702","8,152","0.1%","59,890","",""
"INTC","INTEL CORP","COM","458140100","8,081","0.1%","265,703","",""
"SE","SPECTRA ENERGY CORP","COM","847560109","7,916","0.1%","242,822","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","7,765","0.1%","162,728","",""
"ESRX","EXPRESS SCRIPTS HLDG CO","COM","30219G108","7,619","0.1%","85,662","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","7,606","0.1%","475,400","",""
"FTI","FMC TECHNOLOGIES INC","COM","30249U101","7,300","0.1%","175,957","",""
"INTU","INTUIT","COM","461202103","7,283","0.1%","72,272","",""
"PAYX","PAYCHEX INC","COM","704326107","7,201","0.1%","153,614","",""
"GLW","CORNING INC","COM","219350105","7,114","0.1%","360,576","",""
"MET","METLIFE INC","COM","59156R108","6,996","0.1%","124,945","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","6,887","0.1%","357,414","",""
"VALE","VALE S A","ADR","91912E105","6,830","0.1%","1,159,600","",""
"CRM","SALESFORCE COM INC","COM","79466L302","6,749","0.1%","96,923","",""
"KLAC","KLA-TENCOR CORP","COM","482480100","6,702","0.1%","119,227","",""
"MCK","MCKESSON CORP","COM","58155Q103","6,680","0.1%","29,713","",""
"URI","UNITED RENTALS INC","COM","911363109","6,584","0.1%","75,144","",""
"","RANDGOLD RES LTD","ADR","752344309","6,561","0.1%","98,000","",""
"AMGN","AMGEN INC","COM","031162100","6,536","0.1%","42,573","",""
"EMC","E M C CORP MASS","COM","268648102","6,524","0.1%","247,197","",""
"BBBY","BED BATH & BEYOND INC","COM","075896100","6,517","0.1%","94,474","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","6,342","0.1%","106,600","",""
"DVA","DAVITA HEALTHCARE PARTNERS I","COM","23918K108","6,320","0.1%","79,526","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","6,308","0.1%","85,132","",""
"SYK","STRYKER CORP","COM","863667101","6,282","0.1%","65,733","",""
"XRX","XEROX CORP","COM","984121103","6,241","0.1%","586,588","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","6,049","0.1%","205,683","",""
"MOS","MOSAIC CO NEW","COM","61945C103","5,931","0.1%","126,600","",""
"TGT","TARGET CORP","COM","87612E106","5,853","0.1%","71,700","",""
"PEP","PEPSICO INC","COM","713448108","5,713","0.1%","61,209","",""
"APA","APACHE CORP","COM","037411105","5,677","0.1%","98,500","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","5,673","0.1%","43,723","",""
"ELV","ANTHEM INC","COM","036752103","5,505","0.1%","33,541","",""
"OVV","ENCANA CORP","COM","292505104","5,484","0.1%","497,600","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","5,480","0.1%","62,617","",""
"RHT","RED HAT INC","COM","756577102","5,413","0.0%","71,290","",""
"PXD","PIONEER NAT RES CO","COM","723787107","5,367","0.0%","38,700","",""
"SO","SOUTHERN CO","COM","842587107","5,336","0.0%","127,341","",""
"SNDK","SANDISK CORP","COM","80004C101","5,304","0.0%","91,100","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","5,161","0.0%","41,409","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","5,105","0.0%","70,389","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","5,030","0.0%","45,397","",""
"HES","HESS CORP","COM","42809H107","5,009","0.0%","74,900","",""
"AEP","AMERICAN ELEC PWR INC","COM","025537101","5,001","0.0%","94,416","",""
"KSS","KOHLS CORP","COM","500255104","5,000","0.0%","79,867","",""
"TSN","TYSON FOODS INC","CL A","902494103","4,941","0.0%","115,893","",""
"","TYCO INTL PLC","SHS","G91442106","4,911","0.0%","127,619","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","4,848","0.0%","39,991","",""
"SWN","SOUTHWESTERN ENERGY CO","COM","845467109","4,812","0.0%","211,683","",""
"PCG","PG&E CORP","COM","69331C108","4,796","0.0%","97,684","",""
"CERN","CERNER CORP","COM","156782104","4,750","0.0%","68,777","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","4,713","0.0%","253,100","",""
"BA","BOEING CO","COM","097023105","4,697","0.0%","33,856","",""
"SLB","SCHLUMBERGER LTD","COM","806857108","4,688","0.0%","54,387","",""
"MRO","MARATHON OIL CORP","COM","565849106","4,668","0.0%","175,900","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","4,664","0.0%","80,586","",""
"DNR","DENBURY RES INC","COM NEW","247916208","4,629","0.0%","727,810","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","4,626","0.0%","109,137","",""
"NTAP","NETAPP INC","COM","64110D104","4,606","0.0%","145,947","",""
"CXO","CONCHO RES INC","COM","20605P101","4,592","0.0%","40,333","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","4,550","0.0%","31,948","",""
"HUM","HUMANA INC","COM","444859102","4,516","0.0%","23,611","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","4,503","0.0%","42,343","",""
"MAS","MASCO CORP","COM","574599106","4,481","0.0%","168,001","",""
"VTR","VENTAS INC","COM","92276F100","4,457","0.0%","71,783","",""
"LLTC","LINEAR TECHNOLOGY CORP","COM","535678106","4,449","0.0%","100,593","",""
"","CITRIX SYS INC","COM","177376100","4,384","0.0%","62,480","",""
"RGLD","ROYAL GOLD INC","COM","780287108","4,361","0.0%","70,800","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","4,329","0.0%","91,272","",""
"NBL","NOBLE ENERGY INC","COM","655044105","4,296","0.0%","100,652","",""
"FLR","FLUOR CORP NEW","COM","343412102","4,249","0.0%","80,154","",""
"SWK","STANLEY BLACK & DECKER INC","COM","854502101","4,165","0.0%","39,573","",""
"AFL","AFLAC INC","COM","001055102","4,160","0.0%","66,885","",""
"PSX","PHILLIPS 66","COM","718546104","4,113","0.0%","51,050","",""
"VIAC","CBS CORP NEW","CL B","124857202","4,104","0.0%","73,954","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","4,075","0.0%","41,568","",""
"DOV","DOVER CORP","COM","260003108","4,048","0.0%","57,687","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","4,033","0.0%","19,317","",""
"CAM","CAMERON INTERNATIONAL CORP","COM","13342B105","4,004","0.0%","76,465","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","3,995","0.0%","83,841","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","3,981","0.0%","444,800","",""
"WDC","WESTERN DIGITAL CORP","COM","958102105","3,893","0.0%","49,639","",""
"GIS","GENERAL MLS INC","COM","370334104","3,866","0.0%","69,381","",""
"TPR","COACH INC","COM","189754104","3,811","0.0%","110,106","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","3,746","0.0%","1,248,500","",""
"EMN","EASTMAN CHEM CO","COM","277432100","3,726","0.0%","45,538","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","3,612","0.0%","45,026","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","3,567","0.0%","57,174","",""
"GPS","GAP INC DEL","COM","364760108","3,521","0.0%","92,245","",""
"BCR","BARD C R INC","COM","067383109","3,438","0.0%","20,138","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","3,391","0.0%","178,200","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","3,375","0.0%","107,000","",""
"MLM","MARTIN MARIETTA MATLS INC","COM","573284106","3,348","0.0%","23,657","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","3,231","0.0%","69,713","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","3,226","0.0%","66,903","",""
"EQT","EQT CORP","COM","26884L109","3,205","0.0%","39,400","",""
"MSFT","MICROSOFT CORP","COM","594918104","3,195","0.0%","72,365","",""
"MS","MORGAN STANLEY","COM NEW","617446448","3,113","0.0%","80,255","",""
"TXT","TEXTRON INC","COM","883203101","3,106","0.0%","69,601","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","3,060","0.0%","737,600","",""
"HD","HOME DEPOT INC","COM","437076102","3,054","0.0%","27,480","",""
"BLK","BLACKROCK INC","COM","09247X101","2,978","0.0%","8,606","",""
"TXN","TEXAS INSTRS INC","COM","882508104","2,952","0.0%","57,308","",""
"WU","WESTERN UN CO","COM","959802109","2,948","0.0%","144,989","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","2,941","0.0%","113,238","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","2,809","0.0%","1,205,000","",""
"PH","PARKER HANNIFIN CORP","COM","701094104","2,793","0.0%","24,005","",""
"MO","ALTRIA GROUP INC","COM","02209S103","2,768","0.0%","56,600","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","2,761","0.0%","46,621","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","2,733","0.0%","846,000","",""
"NOV","NATIONAL OILWELL VARCO INC","COM","637071101","2,707","0.0%","56,065","",""
"M","MACYS INC","COM","55616P104","2,670","0.0%","39,571","",""
"PFE","PFIZER INC","COM","717081103","2,652","0.0%","79,108","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","2,602","0.0%","262,400","",""
"AZO","AUTOZONE INC","COM","053332102","2,580","0.0%","3,868","",""
"EMR","EMERSON ELEC CO","COM","291011104","2,576","0.0%","46,468","",""
"DD","DU PONT E I DE NEMOURS & CO","COM","263534109","2,504","0.0%","39,159","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","2,441","0.0%","5,039","",""
"RTX","UNITED TECHNOLOGIES CORP","COM","913017109","2,397","0.0%","21,609","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","2,384","0.0%","116,200","",""
"BKNG","PRICELINE GRP INC","COM NEW","741503403","2,372","0.0%","2,060","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","2,290","0.0%","34,439","",""
"CMI","CUMMINS INC","COM","231021106","2,270","0.0%","17,300","",""
"RRC","RANGE RES CORP","COM","75281A109","2,178","0.0%","44,100","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","2,175","0.0%","15,358","",""
"PVH","PVH CORP","COM","693656100","2,168","0.0%","18,819","",""
"FFIV","F5 NETWORKS INC","COM","315616102","2,155","0.0%","17,908","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","2,095","0.0%","118,384","",""
"CA","CA INC","COM","12673P105","2,070","0.0%","70,664","",""
"CLB","CORE LABORATORIES N V","COM","N22717107","1,990","0.0%","17,448","",""
"VRSN","VERISIGN INC","COM","92343E102","1,983","0.0%","32,131","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","1,961","0.0%","27,594","",""
"MUR","MURPHY OIL CORP","COM","626717102","1,937","0.0%","46,600","",""
"DHR","DANAHER CORP DEL","COM","235851102","1,917","0.0%","22,403","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","1,862","0.0%","489,300","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","1,857","0.0%","13,569","",""
"BCE.TO","BCE INC","COM NEW","05534B760","1,815","0.0%","42,700","",""
"NLOK","SYMANTEC CORP","COM","871503108","1,814","0.0%","78,036","",""
"CHK","CHESAPEAKE ENERGY CORP","COM","165167107","1,810","0.0%","162,000","",""
"JBL","JABIL CIRCUIT INC","COM","466313103","1,795","0.0%","84,319","",""
"","WEATHERFORD INTL PLC","ORD SHS","G48833100","1,704","0.0%","138,848","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","1,646","0.0%","39,210","",""
"HSY","HERSHEY CO","COM","427866108","1,623","0.0%","18,276","",""
"ZBH","ZIMMER BIOMET HLDGS INC","COM","98956P102","1,598","0.0%","14,628","",""
"ADT","THE ADT CORPORATION","COM","00101J106","1,574","0.0%","46,900","",""
"BEN","FRANKLIN RES INC","COM","354613101","1,543","0.0%","31,462","",""
"MMM","3M CO","COM","88579Y101","1,525","0.0%","9,886","",""
"PCAR","PACCAR INC","COM","693718108","1,499","0.0%","23,495","",""
"HON","HONEYWELL INTL INC","COM","438516106","1,488","0.0%","14,595","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,483","0.0%","103,700","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","1,443","0.0%","17,737","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","1,399","0.0%","519,900","",""
"ABT","ABBOTT LABS","COM","002824100","1,397","0.0%","28,457","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","1,366","0.0%","14,879","",""
"ROST","ROSS STORES INC","COM","778296103","1,327","0.0%","27,292","",""
"META","FACEBOOK INC","CL A","30303M102","1,312","0.0%","15,300","",""
"EXPE","EXPEDIA INC DEL","COM NEW","30212P303","1,282","0.0%","11,720","",""
"SCHW","SCHWAB CHARLES CORP NEW","COM","808513105","1,280","0.0%","39,200","",""
"CNX","CONSOL ENERGY INC","COM","20854P109","1,257","0.0%","57,820","",""
"CFX","COLFAX CORP","COM","194014106","1,232","0.0%","26,693","",""
"ANDV","TESORO CORP","COM","881609101","1,226","0.0%","14,523","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","1,110","0.0%","17,259","",""
"STT","STATE STR CORP","COM","857477103","1,093","0.0%","14,200","",""
"SBUX","STARBUCKS CORP","COM","855244109","1,077","0.0%","20,092","",""
"FMC","F M C CORP","COM NEW","302491303","1,070","0.0%","20,355","",""
"","CALPINE CORP","COM NEW","131347304","1,064","0.0%","59,125","",""
"VMW","VMWARE INC","CL A COM","928563402","1,048","0.0%","12,226","",""
"T.TO","TELUS CORP","COM","87971M103","1,047","0.0%","30,400","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","1,043","0.0%","3,791","",""
"EIX","EDISON INTL","COM","281020107","1,019","0.0%","18,337","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","1,018","0.0%","13,100","",""
"","COCA COLA ENTERPRISES INC NE","COM","19122T109","1,007","0.0%","23,176","",""
"MRK","MERCK & CO INC NEW","COM","58933Y105","976","0.0%","17,141","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","921","0.0%","16,247","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","912","0.0%","25,700","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","910","0.0%","9,400","",""
"AGO","ASSURED GUARANTY LTD","COM","G0585R106","887","0.0%","36,981","",""
"NNN","NATIONAL RETAIL PPTYS INC","COM","637417106","819","0.0%","23,383","",""
"REG","REGENCY CTRS CORP","COM","758849103","802","0.0%","13,600","",""
"PKG","PACKAGING CORP AMER","COM","695156109","762","0.0%","12,199","",""
"WAB","WABTEC CORP","COM","929740108","757","0.0%","8,028","",""
"PNRA","PANERA BREAD CO","CL A","69840W108","752","0.0%","4,300","",""
"PCP","PRECISION CASTPARTS CORP","COM","740189105","731","0.0%","3,656","",""
"IVZ","INVESCO LTD","SHS","G491BT108","727","0.0%","19,400","",""
"OII","OCEANEERING INTL INC","COM","675232102","724","0.0%","15,531","",""
"GWR","GENESEE & WYO INC","CL A","371559105","721","0.0%","9,463","",""
"STWD","STARWOOD PPTY TR INC","COM","85571B105","703","0.0%","32,600","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","683","0.0%","5,466","",""
"ALV","AUTOLIV INC","COM","052800109","677","0.0%","5,800","",""
"K","KELLOGG CO","COM","487836108","665","0.0%","10,611","",""
"LM","LEGG MASON INC","COM","524901105","646","0.0%","12,529","",""
"AON","AON PLC","SHS CL A","G0408V102","638","0.0%","6,404","",""
"CLX","CLOROX CO DEL","COM","189054109","619","0.0%","5,946","",""
"RAD","RITE AID CORP","COM","767754104","588","0.0%","70,374","",""
"DEI","DOUGLAS EMMETT INC","COM","25960P109","587","0.0%","21,800","",""
"SLG","SL GREEN RLTY CORP","COM","78440X101","576","0.0%","5,238","",""
"AEE","AMEREN CORP","COM","023608102","568","0.0%","15,070","",""
"NTRS","NORTHERN TR CORP","COM","665859104","543","0.0%","7,100","",""
"WELL","HEALTH CARE REIT INC","COM","42217K106","530","0.0%","8,071","",""
"AMTD","TD AMERITRADE HLDG CORP","COM","87236Y108","528","0.0%","14,341","",""
"ST","SENSATA TECHNOLOGIES HLDG NV","SHS","N7902X106","501","0.0%","9,500","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","497","0.0%","4,583","",""
"DKS","DICKS SPORTING GOODS INC","COM","253393102","494","0.0%","9,535","",""
"FLS","FLOWSERVE CORP","COM","34354P105","488","0.0%","9,262","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","487","0.0%","10,724","",""
"CMS","CMS ENERGY CORP","COM","125896100","485","0.0%","15,239","",""
"","DUKE REALTY CORP","COM NEW","264411505","481","0.0%","25,926","",""
"WAT","WATERS CORP","COM","941848103","471","0.0%","3,665","",""
"WY","WEYERHAEUSER CO","COM","962166104","459","0.0%","14,573","",""
"TNL","WYNDHAM WORLDWIDE CORP","COM","98310W108","451","0.0%","5,500","",""
"FLEX","FLEXTRONICS INTL LTD","ORD","Y2573F102","441","0.0%","39,024","",""
"TCO","TAUBMAN CTRS INC","COM","876664103","441","0.0%","6,344","",""
"TFCFA","TWENTY FIRST CENTY FOX INC","CL A","90130A101","436","0.0%","13,400","",""
"LAMR","LAMAR ADVERTISING CO NEW","CL A","512816109","432","0.0%","7,520","",""
"L","LOEWS CORP","COM","540424108","431","0.0%","11,200","",""
"ALB","ALBEMARLE CORP","COM","012653101","428","0.0%","7,744","",""
"GXP","GREAT PLAINS ENERGY INC","COM","391164100","427","0.0%","17,685","",""
"HRB","BLOCK H & R INC","COM","093671105","413","0.0%","13,913","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","409","0.0%","6,696","",""
"EXC","EXELON CORP","COM","30161N101","408","0.0%","12,974","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","408","0.0%","800","",""
"ATG","AGL RES INC","COM","001204106","400","0.0%","8,600","",""
"AVT","AVNET INC","COM","053807103","400","0.0%","9,731","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","385","0.0%","9,481","",""
"TIF","TIFFANY & CO NEW","COM","886547108","375","0.0%","4,086","",""
"LNKD","LINKEDIN CORP","COM CL A","53578A108","372","0.0%","1,800","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","371","0.0%","8,254","",""
"IRM","IRON MTN INC NEW","COM","46284V101","360","0.0%","11,603","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","355","0.0%","2,931","",""
"RMD","RESMED INC","COM","761152107","338","0.0%","5,988","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","336","0.0%","1,942","",""
"UAL","UNITED CONTL HLDGS INC","COM","910047109","334","0.0%","6,300","",""
"PEAK","HCP INC","COM","40414L109","299","0.0%","8,200","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","292","0.0%","5,043","",""
"CCK","CROWN HOLDINGS INC","COM","228368106","292","0.0%","5,528","",""
"MSGN","MADISON SQUARE GARDEN CO","CL A","55826P100","274","0.0%","3,278","",""
"IDXX","IDEXX LABS INC","COM","45168D104","271","0.0%","4,226","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","269","0.0%","2,830","",""
"BG","BUNGE LIMITED","COM","G16962105","254","0.0%","2,891","",""
"DTE","DTE ENERGY CO","COM","233331107","254","0.0%","3,400","",""
"DDS","DILLARDS INC","CL A","254067101","253","0.0%","2,407","",""
"ETN","EATON CORP PLC","SHS","G29183103","248","0.0%","3,680","",""
"SNI","SCRIPPS NETWORKS INTERACT IN","CL A COM","811065101","235","0.0%","3,594","",""
"SRCL","STERICYCLE INC","COM","858912108","233","0.0%","1,737","",""
"ASH","ASHLAND INC NEW","COM","044209104","230","0.0%","1,890","",""
"OI","OWENS ILL INC","COM NEW","690768403","217","0.0%","9,478","",""
