"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","5,375","0.0%","113,813","",""
"PXD","PIONEER NAT RES CO","COM","723787107","5,220","0.0%","26,500","",""
"","CITRIX SYS INC","COM","177376100","5,161","0.0%","72,337","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","4,887","0.0%","257,500","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","4,825","0.0%","140,800","",""
"MRO","MARATHON OIL CORP","COM","565849106","4,819","0.0%","128,200","",""
"BA","BOEING CO","COM","097023105","4,706","0.0%","36,941","",""
"EMN","EASTMAN CHEM CO","COM","277432100","4,702","0.0%","58,127","",""
"HD","HOME DEPOT INC","COM","437076102","4,677","0.0%","50,980","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","4,627","0.0%","385,600","",""
"MJN","MEAD JOHNSON NUTRITION CO","COM","582839106","4,582","0.0%","47,619","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","4,580","0.0%","68,900","",""
"NBL","NOBLE ENERGY INC","COM","655044105","4,577","0.0%","66,952","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","4,570","0.0%","73,454","",""
"LB","L BRANDS INC","COM","501797104","4,556","0.0%","68,024","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","CL B NEW","084670702","4,554","0.0%","32,966","",""
"PPG","PPG INDS INC","COM","693506107","4,543","0.0%","23,089","",""
"CHK","CHESAPEAKE ENERGY CORP","COM","165167107","4,510","0.0%","196,188","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","4,351","0.0%","644,000","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","4,351","0.0%","49,476","",""
"STJ","ST JUDE MED INC","COM","790849103","4,223","0.0%","70,236","",""
"NLOK","SYMANTEC CORP","COM","871503108","4,181","0.0%","177,833","",""
"OVV","ENCANA CORP","COM","292505104","3,976","0.0%","187,700","",""
"ALTR","ALTERA CORP","COM","021441100","3,938","0.0%","110,049","",""
"RGLD","ROYAL GOLD INC","COM","780287108","3,844","0.0%","59,200","",""
"GPS","GAP INC DEL","COM","364760108","3,842","0.0%","92,145","",""
"PEP","PEPSICO INC","COM","713448108","3,840","0.0%","41,253","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","3,771","0.0%","123,713","",""
"FTI","FMC TECHNOLOGIES INC","COM","30249U101","3,754","0.0%","69,118","",""
"CRM","SALESFORCE COM INC","COM","79466L302","3,695","0.0%","64,223","",""
"FLR","FLUOR CORP NEW","COM","343412102","3,640","0.0%","54,503","",""
"RHT","RED HAT INC","COM","756577102","3,600","0.0%","64,107","",""
"CXO","CONCHO RES INC","COM","20605P101","3,574","0.0%","28,500","",""
"ESRX","EXPRESS SCRIPTS HLDG CO","COM","30219G108","3,543","0.0%","50,162","",""
"MCK","MCKESSON CORP","COM","58155Q103","3,448","0.0%","17,713","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","3,443","0.0%","1,034,300","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","3,420","0.0%","57,198","",""
"CREE","CREE INC","COM","225447101","3,390","0.0%","82,780","",""
"ANF","ABERCROMBIE & FITCH CO","CL A","002896207","3,354","0.0%","92,285","",""
"TSN","TYSON FOODS INC","CL A","902494103","3,276","0.0%","83,215","",""
"LLTC","LINEAR TECHNOLOGY CORP","COM","535678106","3,169","0.0%","71,393","",""
"ENB.TO","ENBRIDGE INC","COM","29250N105","3,161","0.0%","65,900","",""
"M","MACYS INC","COM","55616P104","3,140","0.0%","53,971","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","3,076","0.0%","39,238","",""
"WY","WEYERHAEUSER CO","COM","962166104","3,051","0.0%","95,773","",""
"AZO","AUTOZONE INC","COM","053332102","3,042","0.0%","5,968","",""
"EMC","E M C CORP MASS","COM","268648102","3,009","0.0%","102,832","",""
"VMW","VMWARE INC","CL A COM","928563402","2,993","0.0%","31,891","",""
"AET","AETNA INC NEW","COM","00817Y108","2,990","0.0%","36,919","",""
"FAST","FASTENAL CO","COM","311900104","2,966","0.0%","66,056","",""
"TRP","TRANSCANADA CORP","COM","89353D107","2,911","0.0%","56,400","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","2,893","0.0%","19,239","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","2,886","0.0%","25,358","",""
"CI","CIGNA CORPORATION","COM","125509109","2,882","0.0%","31,781","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","2,857","0.0%","79,000","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","2,735","0.0%","701,400","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","2,620","0.0%","30,061","",""
"MYL","MYLAN INC","COM","628530107","2,598","0.0%","57,106","",""
"EQT","EQT CORP","COM","26884L109","2,581","0.0%","28,200","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","2,560","0.0%","78,300","",""
"IP","INTL PAPER CO","COM","460146103","2,552","0.0%","53,454","",""
"LOW","LOWES COS INC","COM","548661107","2,511","0.0%","47,453","",""
"KSS","KOHLS CORP","COM","500255104","2,487","0.0%","40,751","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","2,444","0.0%","46,698","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","2,355","0.0%","464,100","",""
"GOOGL","GOOGLE INC","CL A","38259P508","2,347","0.0%","3,989","",""
"URI","UNITED RENTALS INC","COM","911363109","2,327","0.0%","20,944","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","2,277","0.0%","28,000","",""
"PH","PARKER HANNIFIN CORP","COM","701094104","2,263","0.0%","19,826","",""
"RRC","RANGE RES CORP","COM","75281A109","2,170","0.0%","32,000","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","2,128","0.0%","48,726","",""
"GIS","GENERAL MLS INC","COM","370334104","2,075","0.0%","41,125","",""
"CMI","CUMMINS INC","COM","231021106","2,068","0.0%","15,666","",""
"TIF","TIFFANY & CO NEW","COM","886547108","2,051","0.0%","21,300","",""
"HP","HELMERICH & PAYNE INC","COM","423452101","1,997","0.0%","20,400","",""
"ETN","EATON CORP PLC","SHS","G29183103","1,989","0.0%","31,380","",""
"DVA","DAVITA HEALTHCARE PARTNERS I","COM","23918K108","1,940","0.0%","26,526","",""
"RDC","ROWAN COMPANIES PLC","SHS CL A","G7665A101","1,920","0.0%","75,863","",""
"PCAR","PACCAR INC","COM","693718108","1,900","0.0%","33,402","",""
"MUR","MURPHY OIL CORP","COM","626717102","1,884","0.0%","33,100","",""
"URBN","URBAN OUTFITTERS INC","COM","917047102","1,843","0.0%","50,212","",""
"NUE","NUCOR CORP","COM","670346105","1,837","0.0%","33,850","",""
"HSY","HERSHEY CO","COM","427866108","1,820","0.0%","19,076","",""
"VTR","VENTAS INC","COM","92276F100","1,759","0.0%","28,386","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","1,741","0.0%","32,492","",""
"SO","SOUTHERN CO","COM","842587107","1,724","0.0%","39,500","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","1,716","0.0%","15,620","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","1,683","0.0%","35,400","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","1,677","0.0%","55,449","",""
"MDT","MEDTRONIC INC","COM","585055106","1,675","0.0%","27,045","",""
"TLM","TALISMAN ENERGY INC","COM","87425E103","1,641","0.0%","189,200","",""
"CNX","CONSOL ENERGY INC","COM","20854P109","1,621","0.0%","42,820","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","1,577","0.0%","7,201","",""
"HON","HONEYWELL INTL INC","COM","438516106","1,536","0.0%","16,495","",""
"DOV","DOVER CORP","COM","260003108","1,520","0.0%","18,917","",""
"WDC","WESTERN DIGITAL CORP","COM","958102105","1,520","0.0%","15,621","",""
"VFC","V F CORP","COM","918204108","1,484","0.0%","22,478","",""
"MAN","MANPOWERGROUP INC","COM","56418H100","1,482","0.0%","21,148","",""
"SM","SM ENERGY CO","COM","78454L100","1,442","0.0%","18,483","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","1,422","0.0%","21,806","",""
"JBL","JABIL CIRCUIT INC","COM","466313103","1,416","0.0%","70,219","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","1,392","0.0%","66,966","",""
"META","FACEBOOK INC","CL A","30303M102","1,391","0.0%","17,600","",""
"LEA","LEAR CORP","COM NEW","521865204","1,357","0.0%","15,700","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","1,350","0.0%","358,300","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","1,330","0.0%","37,352","",""
"BAX","BAXTER INTL INC","COM","071813109","1,325","0.0%","18,463","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,319","0.0%","74,600","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","1,305","0.0%","36,105","",""
"TRMB","TRIMBLE NAVIGATION LTD","COM","896239100","1,296","0.0%","42,500","",""
"PX","PRAXAIR INC","COM","74005P104","1,281","0.0%","9,931","",""
"RL","RALPH LAUREN CORP","CL A","751212101","1,278","0.0%","7,759","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","1,268","0.0%","25,981","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","1,231","0.0%","22,259","",""
"HUM","HUMANA INC","COM","444859102","1,213","0.0%","9,311","",""
"MOS","MOSAIC CO NEW","COM","61945C103","1,199","0.0%","27,000","",""
"APTV","DELPHI AUTOMOTIVE PLC","SHS","G27823106","1,178","0.0%","19,200","",""
"KMX","CARMAX INC","COM","143130102","1,176","0.0%","25,314","",""
"TXT","TEXTRON INC","COM","883203101","1,111","0.0%","30,858","",""
"ALV","AUTOLIV INC","COM","052800109","1,085","0.0%","11,800","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","1,081","0.0%","13,241","",""
"SITC","DDR CORP","COM","23317H102","1,073","0.0%","64,136","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","1,064","0.0%","11,335","",""
"XRX","XEROX CORP","COM","984121103","1,050","0.0%","79,400","",""
"K","KELLOGG CO","COM","487836108","1,028","0.0%","16,696","",""
"AMCX","AMC NETWORKS INC","CL A","00164V103","1,009","0.0%","17,268","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","987","0.0%","20,145","",""
"PEAK","HCP INC","COM","40414L109","965","0.0%","24,300","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","959","0.0%","345,700","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","948","0.0%","15,626","",""
"AEP","AMERICAN ELEC PWR INC","COM","025537101","940","0.0%","18,005","",""
"PKG","PACKAGING CORP AMER","COM","695156109","925","0.0%","14,500","",""
"WLK","WESTLAKE CHEM CORP","COM","960413102","924","0.0%","10,666","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","888","0.0%","1,923","",""
"AVP","AVON PRODS INC","COM","054303102","874","0.0%","69,400","",""
"CLB","CORE LABORATORIES N V","COM","N22717107","871","0.0%","5,949","",""
"HMY","HARMONY GOLD MNG LTD","SPONSORED ADR","413216300","860","0.0%","398,200","",""
"DISCK","DISCOVERY COMMUNICATNS NEW","COM SER C","25470F302","857","0.0%","23,000","",""
"CSC","COMPUTER SCIENCES CORP","COM","205363104","855","0.0%","13,990","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","854","0.0%","11,537","",""
"IDXX","IDEXX LABS INC","COM","45168D104","838","0.0%","7,113","",""
"MRK","MERCK & CO INC NEW","COM","58933Y105","838","0.0%","14,141","",""
"FLS","FLOWSERVE CORP","COM","34354P105","837","0.0%","11,862","",""
"SYK","STRYKER CORP","COM","863667101","835","0.0%","10,341","",""
"TW","TOWERS WATSON & CO","CL A","891894107","834","0.0%","8,384","",""
"CIT","CIT GROUP INC","COM NEW","125581801","827","0.0%","18,000","",""
"ALK","ALASKA AIR GROUP INC","COM","011659109","797","0.0%","18,300","",""
"AGI","ALAMOS GOLD INC","COM","011527108","792","0.0%","99,122","",""
"HST","HOST HOTELS & RESORTS INC","COM","44107P104","781","0.0%","36,618","",""
"VRSK","VERISK ANALYTICS INC","CL A","92345Y106","760","0.0%","12,485","",""
"PSA","PUBLIC STORAGE","COM","74460D109","751","0.0%","4,527","",""
"ALB","ALBEMARLE CORP","COM","012653101","748","0.0%","12,700","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","725","0.0%","61,384","",""
"NLY","ANNALY CAP MGMT INC","COM","035710409","721","0.0%","67,500","",""
"DHC","SENIOR HSG PPTYS TR","SH BEN INT","81721M109","710","0.0%","33,953","",""
"PLD","PROLOGIS INC","COM","74340W103","703","0.0%","18,645","",""
"SPLS","STAPLES INC","COM","855030102","700","0.0%","57,820","",""
"KRFT","KRAFT FOODS GROUP INC","COM","50076Q106","696","0.0%","12,334","",""
"PAAS.TO","PAN AMERICAN SILVER CORP","COM","697900108","688","0.0%","62,677","",""
"AVY","AVERY DENNISON CORP","COM","053611109","683","0.0%","15,302","",""
"AGCO","AGCO CORP","COM","001084102","679","0.0%","14,941","",""
"MSFT","MICROSOFT CORP","COM","594918104","679","0.0%","14,645","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","677","0.0%","4,800","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","675","0.0%","12,500","",""
"SWK","STANLEY BLACK & DECKER INC","COM","854502101","670","0.0%","7,547","",""
"CB","ACE LTD","SHS","H0023R105","649","0.0%","6,185","",""
"BTU","PEABODY ENERGY CORP","COM","704549104","644","0.0%","52,000","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","637","0.0%","6,780","",""
"ADT","THE ADT CORPORATION","COM","00101J106","599","0.0%","16,900","",""
"SLG","SL GREEN RLTY CORP","COM","78440X101","598","0.0%","5,900","",""
"STWD","STARWOOD PPTY TR INC","COM","85571B105","593","0.0%","27,000","",""
"QRTEA","LIBERTY INTERACTIVE CORP","INT COM SER A","53071M104","582","0.0%","20,418","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","577","0.0%","1,600","",""
"CB","CHUBB CORP","COM","171232101","565","0.0%","6,200","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","556","0.0%","8,353","",""
"BIIB","BIOGEN IDEC INC","COM","09062X103","545","0.0%","1,646","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP","COM","744573106","542","0.0%","14,548","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","539","0.0%","7,800","",""
"","AMERICAN CAPITAL AGENCY CORP","COM","02503X105","534","0.0%","25,117","",""
"BMY","BRISTOL MYERS SQUIBB CO","COM","110122108","523","0.0%","10,228","",""
"OII","OCEANEERING INTL INC","COM","675232102","523","0.0%","8,031","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","514","0.0%","5,363","",""
"NDAQ","NASDAQ OMX GROUP INC","COM","631103108","509","0.0%","12,000","",""
"CVD","COVANCE INC","COM","222816100","507","0.0%","6,437","",""
"ALL","ALLSTATE CORP","COM","020002101","500","0.0%","8,146","",""
"AEO","AMERICAN EAGLE OUTFITTERS NE","COM","02553E106","499","0.0%","34,400","",""
"LNKD","LINKEDIN CORP","COM CL A","53578A108","499","0.0%","2,400","",""
"LPT","LIBERTY PPTY TR","SH BEN INT","531172104","496","0.0%","14,900","",""
"SNA","SNAP ON INC","COM","833034101","496","0.0%","4,100","",""
"SNI","SCRIPPS NETWORKS INTERACT IN","CL A COM","811065101","491","0.0%","6,294","",""
"XEL","XCEL ENERGY INC","COM","98389B100","483","0.0%","15,900","",""
"FSL","FREESCALE SEMICONDUCTOR LTD","SHS","G3727Q101","477","0.0%","24,400","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","462","0.0%","11,000","",""
"CFX","COLFAX CORP","COM","194014106","459","0.0%","8,058","",""
"ARCC","ARES CAP CORP","COM","04010L103","452","0.0%","28,000","",""
"EMR","EMERSON ELEC CO","COM","291011104","449","0.0%","7,180","",""
"AN","AUTONATION INC","COM","05329W102","448","0.0%","8,905","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","447","0.0%","19,754","",""
"ST","SENSATA TECHNOLOGIES HLDG NV","SHS","N7902X106","445","0.0%","10,000","",""
"AME","AMETEK INC NEW","COM","031100100","444","0.0%","8,840","",""
"EIX","EDISON INTL","COM","281020107","444","0.0%","7,937","",""
"EAT","BRINKER INTL INC","COM","109641100","443","0.0%","8,724","",""
"XL","XL GROUP PLC","SHS","G98290102","442","0.0%","13,340","",""
"BHI","BAKER HUGHES INC","COM","057224107","436","0.0%","6,700","",""
"CE","CELANESE CORP DEL","COM SER A","150870103","435","0.0%","7,426","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","429","0.0%","4,585","",""
"T","AT&T INC","COM","00206R102","412","0.0%","11,696","",""
"O","REALTY INCOME CORP","COM","756109104","406","0.0%","9,953","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","401","0.0%","15,851","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","397","0.0%","5,900","",""
"MA","MASTERCARD INC","CL A","57636Q104","390","0.0%","5,277","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","384","0.0%","2,700","",""
"EXC","EXELON CORP","COM","30161N101","381","0.0%","11,169","",""
"IVZ","INVESCO LTD","SHS","G491BT108","379","0.0%","9,600","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","374","0.0%","3,783","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","369","0.0%","3,400","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","361","0.0%","4,834","",""
"UNM","UNUM GROUP","COM","91529Y106","358","0.0%","10,400","",""
"TRIP","TRIPADVISOR INC","COM","896945201","357","0.0%","3,900","",""
"WAT","WATERS CORP","COM","941848103","357","0.0%","3,600","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","356","0.0%","3,560","",""
"JWN","NORDSTROM INC","COM","655664100","352","0.0%","5,143","",""
"OCR","OMNICARE INC","COM","681904108","351","0.0%","5,634","",""
"PBCT","PEOPLES UNITED FINANCIAL INC","COM","712704105","349","0.0%","24,100","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","345","0.0%","9,256","",""
"LVLT","LEVEL 3 COMMUNICATIONS INC","COM NEW","52729N308","338","0.0%","7,400","",""
"SPNX","SUPERIOR ENERGY SVCS INC","COM","868157108","329","0.0%","10,000","",""
"MSGN","MADISON SQUARE GARDEN CO","CL A","55826P100","327","0.0%","4,951","",""
"KIM","KIMCO RLTY CORP","COM","49446R109","320","0.0%","14,600","",""
"RKT","ROCK-TENN CO","CL A","772739207","313","0.0%","6,582","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","310","0.0%","5,026","",""
"CMS","CMS ENERGY CORP","COM","125896100","305","0.0%","10,300","",""
"GNW","GENWORTH FINL INC","COM CL A","37247D106","300","0.0%","22,937","",""
"WDR","WADDELL & REED FINL INC","CL A","930059100","299","0.0%","5,794","",""
"NNN","NATIONAL RETAIL PPTYS INC","COM","637417106","297","0.0%","8,584","",""
"INGR","INGREDION INC","COM","457187102","296","0.0%","3,909","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","289","0.0%","2,500","",""
"VMC","VULCAN MATLS CO","COM","929160109","289","0.0%","4,800","",""
"FISV","FISERV INC","COM","337738108","282","0.0%","4,368","",""
