"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"JOBS","51JOB INC","SPONSORED ADS","316827104","2,516","0.0%","35,042","",""
"MLM","MARTIN MARIETTA MATLS INC","COM","573284106","2,482","0.0%","12,014","",""
"SYK","STRYKER CORPORATION","COM","863667101","2,463","0.0%","13,669","",""
"BZUN","BAOZUN INC","SPONSORED ADR","06684L103","2,454","0.0%","63,824","",""
"GWW","GRAINGER W W INC","COM","384802104","2,438","0.0%","7,761","",""
"NUE","NUCOR CORP","COM","670346105","2,405","0.0%","58,070","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","2,402","0.0%","7,312","",""
"CI","CIGNA CORP NEW","COM","125523100","2,396","0.0%","12,768","",""
"FISV","FISERV INC","COM","337738108","2,395","0.0%","24,535","",""
"CE","CELANESE CORP DEL","COM","150870103","2,356","0.0%","27,287","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","2,330","0.0%","15,646","",""
"FICO","FAIR ISAAC CORP","COM","303250104","2,296","0.0%","5,492","",""
"RPM","RPM INTL INC","COM","749685103","2,254","0.0%","30,035","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","2,195","0.0%","6,663","",""
"PHM","PULTE GROUP INC","COM","745867101","2,176","0.0%","63,942","",""
"ALLE","ALLEGION PLC","ORD SHS","G0176J109","2,173","0.0%","21,262","",""
"URI","UNITED RENTALS INC","COM","911363109","2,073","0.0%","13,906","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","2,064","0.0%","7,984","",""
"HCM","HUTCHISON CHINA MEDITECH LTD","SPONSORED ADR","44842L103","2,059","0.0%","74,646","",""
"LII","LENNOX INTL INC","COM","526107107","2,058","0.0%","8,832","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","2,033","0.0%","31,805","",""
"TMUS","T-MOBILE US INC","COM","872590104","2,015","0.0%","19,348","",""
"ALB","ALBEMARLE CORP","COM","012653101","1,893","0.0%","24,522","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","1,870","0.0%","6,081","",""
"HUM","HUMANA INC","COM","444859102","1,866","0.0%","4,812","",""
"WHR","WHIRLPOOL CORP","COM","963320106","1,852","0.0%","14,294","",""
"LKQ","LKQ CORP","COM","501889208","1,836","0.0%","70,077","",""
"PKG","PACKAGING CORP AMER","COM","695156109","1,826","0.0%","18,296","",""
"F","FORD MTR CO DEL","COM","345370860","1,825","0.0%","300,210","",""
"GWRE","GUIDEWIRE SOFTWARE INC","COM","40171V100","1,780","0.0%","16,061","",""
"UNP","UNION PAC CORP","COM","907818108","1,766","0.0%","10,447","",""
"NOW","SERVICENOW INC","COM","81762P102","1,760","0.0%","4,346","",""
"ZNGA","ZYNGA INC","CL A","98986T108","1,759","0.0%","184,360","",""
"AOS","SMITH A O CORP","COM","831865209","1,752","0.0%","37,176","",""
"CCI","CROWN CASTLE INTL CORP NEW","COM","22822V101","1,718","0.0%","10,267","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","1,707","0.0%","21,304","",""
"TJX","TJX COS INC NEW","COM","872540109","1,693","0.0%","33,486","",""
"BWA","BORGWARNER INC","COM","099724106","1,687","0.0%","47,798","",""
"MHK","MOHAWK INDS INC","COM","608190104","1,672","0.0%","16,431","",""
"TGT","TARGET CORP","COM","87612E106","1,659","0.0%","13,831","",""
"KNX","KNIGHT SWIFT TRANSN HLDGS IN","CL A","499049104","1,633","0.0%","39,144","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","1,627","0.0%","15,360","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","1,595","0.0%","20,171","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","1,561","0.0%","10,443","",""
"","ZENDESK INC","COM","98936J101","1,560","0.0%","17,623","",""
"LEA","LEAR CORP","COM NEW","521865204","1,509","0.0%","13,838","",""
"ZS","ZSCALER INC","COM","98980G102","1,477","0.0%","13,492","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","1,471","0.0%","17,934","",""
"GNTX","GENTEX CORP","COM","371901109","1,455","0.0%","56,457","",""
"UI","UBIQUITI INC","COM","90353W103","1,432","0.0%","8,204","",""
"KHC","KRAFT HEINZ CO","COM","500754106","1,419","0.0%","44,484","",""
"OC","OWENS CORNING NEW","COM","690742101","1,387","0.0%","24,882","",""
"TTC","TORO CO","COM","891092108","1,373","0.0%","20,691","",""
"UHAL","AMERCO","COM","023586100","1,366","0.0%","4,521","",""
"GIS","GENERAL MLS INC","COM","370334104","1,360","0.0%","22,053","",""
"","ALLEGHANY CORP DEL","COM","017175100","1,355","0.0%","2,770","",""
"NYT","NEW YORK TIMES CO","CL A","650111107","1,352","0.0%","32,175","",""
"DG","DOLLAR GEN CORP NEW","COM","256677105","1,351","0.0%","7,089","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","1,325","0.0%","17,462","",""
"WLK","WESTLAKE CHEM CORP","COM","960413102","1,322","0.0%","24,644","",""
"HUBB","HUBBELL INC","COM","443510607","1,311","0.0%","10,458","",""
"ALV","AUTOLIV INC","COM","052800109","1,299","0.0%","20,141","",""
"LAMR","LAMAR ADVERTISING CO NEW","CL A","512816109","1,299","0.0%","19,453","",""
"NWL","NEWELL BRANDS INC","COM","651229106","1,299","0.0%","81,800","",""
"ELV","ANTHEM INC","COM","036752103","1,288","0.0%","4,899","",""
"HUYA","HUYA INC","ADS REP SHS A","44852D108","1,280","0.0%","68,569","",""
"CSL","CARLISLE COS INC","COM","142339100","1,267","0.0%","10,589","",""
"THO","THOR INDS INC","COM","885160101","1,235","0.0%","11,595","",""
"AXTA","AXALTA COATING SYS LTD","COM","G0750C108","1,225","0.0%","54,302","",""
"PSA","PUBLIC STORAGE","COM","74460D109","1,219","0.0%","6,352","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","1,218","0.0%","6,961","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","1,216","0.0%","5,034","",""
"PNR","PENTAIR PLC","SHS","G7S00T104","1,215","0.0%","31,990","",""
"RL","RALPH LAUREN CORP","CL A","751212101","1,212","0.0%","16,716","",""
"ADSK","AUTODESK INC","COM","052769106","1,195","0.0%","4,996","",""
"HCA","HCA HEALTHCARE INC","COM","40412C101","1,194","0.0%","12,303","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","1,169","0.0%","22,122","",""
"RS","RELIANCE STEEL & ALUMINUM CO","COM","759509102","1,166","0.0%","12,288","",""
"MANH","MANHATTAN ASSOCS INC","COM","562750109","1,155","0.0%","12,263","",""
"ACM","AECOM","COM","00766T100","1,152","0.0%","30,658","",""
"BERY","BERRY GLOBAL GROUP INC","COM","08579W103","1,133","0.0%","25,557","",""
"NEM","NEWMONT CORP","COM","651639106","1,129","0.0%","18,289","",""
"POOL","POOL CORPORATION","COM","73278L105","1,122","0.0%","4,126","",""
"NOAH","NOAH HLDGS LTD","SPON ADS CL A","65487X102","1,117","0.0%","43,849","",""
"ALL","ALLSTATE CORP","COM","020002101","1,114","0.0%","11,487","",""
"CDAY","CERIDIAN HCM HLDG INC","COM","15677J108","1,094","0.0%","13,800","",""
"HDS","HD SUPPLY HLDGS INC","COM","40416M105","1,083","0.0%","31,256","",""
"FDX","FEDEX CORP","COM","31428X106","1,074","0.0%","7,657","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","1,072","0.0%","30,503","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","1,062","0.0%","5,409","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","1,058","0.0%","40,570","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","1,050","0.0%","9,203","",""
"PWR","QUANTA SVCS INC","COM","74762E102","1,043","0.0%","26,577","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","1,035","0.0%","24,421","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","1,021","0.0%","104,797","",""
"SON","SONOCO PRODS CO","COM","835495102","1,013","0.0%","19,374","",""
"HUBS","HUBSPOT INC","COM","443573100","1,010","0.0%","4,500","",""
"CTAS","CINTAS CORP","COM","172908105","1,009","0.0%","3,787","",""
"SYY","SYSCO CORP","COM","871829107","1,009","0.0%","18,467","",""
"VMW","VMWARE INC","CL A COM","928563402","1,007","0.0%","6,503","",""
"CLX","CLOROX CO DEL","COM","189054109","1,006","0.0%","4,584","",""
"PAYX","PAYCHEX INC","COM","704326107","989","0.0%","13,058","",""
"GM","GENERAL MTRS CO","COM","37045V100","986","0.0%","38,990","",""
"DLR","DIGITAL RLTY TR INC","COM","253868103","982","0.0%","6,913","",""
"HSY","HERSHEY CO","COM","427866108","982","0.0%","7,578","",""
"CDK","CDK GLOBAL INC","COM","12508E101","971","0.0%","23,435","",""
"ASH","ASHLAND GLOBAL HLDGS INC","COM","044186104","963","0.0%","13,939","",""
"KR","KROGER CO","COM","501044101","956","0.0%","28,252","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","950","0.0%","11,581","",""
"HRL","HORMEL FOODS CORP","COM","440452100","947","0.0%","19,619","",""
"TOL","TOLL BROTHERS INC","COM","889478103","945","0.0%","28,998","",""
"OSK","OSHKOSH CORP","COM","688239201","940","0.0%","13,124","",""
"BEST","BEST INC","SPONSORED ADS","08653C106","907","0.0%","211,944","",""
"HBI","HANESBRANDS INC","COM","410345102","907","0.0%","80,311","",""
"CVS","CVS HEALTH CORP","COM","126650100","894","0.0%","13,765","",""
"SBUX","STARBUCKS CORP","COM","855244109","871","0.0%","11,839","",""
"ORLY","OREILLY AUTOMOTIVE INC","COM","67103H107","869","0.0%","2,062","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","868","0.0%","6,573","",""
"TPX","TEMPUR SEALY INTL INC","COM","88023U101","854","0.0%","11,874","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","849","0.0%","2,849","",""
"TPR","TAPESTRY INC","COM","876030107","845","0.0%","63,658","",""
"MIDD","MIDDLEBY CORP","COM","596278101","842","0.0%","10,668","",""
"CRI","CARTERS INC","COM","146229109","812","0.0%","10,062","",""
"ALSN","ALLISON TRANSMISSION HLDGS I","COM","01973R101","803","0.0%","21,830","",""
"LB","L BRANDS INC","COM","501797104","803","0.0%","53,655","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","797","0.0%","13,546","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","793","0.0%","17,417","",""
"TSN","TYSON FOODS INC","CL A","902494103","793","0.0%","13,287","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","792","0.0%","5,119","",""
"AMAT","APPLIED MATLS INC","COM","038222105","790","0.0%","13,066","",""
"PVH","PVH CORPORATION","COM","693656100","786","0.0%","16,366","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","781","0.0%","10,720","",""
"GRA","GRACE W R & CO DEL NEW","COM","38388F108","775","0.0%","15,260","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","761","0.0%","4,352","",""
"EFX","EQUIFAX INC","COM","294429105","760","0.0%","4,420","",""
"CERN","CERNER CORP","COM","156782104","759","0.0%","11,076","",""
"AN","AUTONATION INC","COM","05329W102","756","0.0%","20,107","",""
"AZO","AUTOZONE INC","COM","053332102","751","0.0%","666","",""
"QRTEA","QURATE RETAIL INC","COM SER A","74915M100","732","0.0%","77,026","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","731","0.0%","7,638","",""
"CPRT","COPART INC","COM","217204106","704","0.0%","8,457","",""
"HOG","HARLEY DAVIDSON INC","COM","412822108","704","0.0%","29,619","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","701","0.0%","17,625","",""
"CHD","CHURCH & DWIGHT INC","COM","171340102","692","0.0%","8,947","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","683","0.0%","2,113","",""
"CR","CRANE CO","COM","224399105","665","0.0%","11,183","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","653","0.0%","2,155","",""
"AEP","AMERICAN ELEC PWR CO INC","COM","025537101","651","0.0%","8,176","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","646","0.0%","6,743","",""
"KBH","KB HOME","COM","48666K109","641","0.0%","20,904","",""
"CAG","CONAGRA BRANDS INC","COM","205887102","626","0.0%","17,789","",""
"OVV.TO","OVINTIV INC","COM","69047Q102","622","0.0%","65,605","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","620","0.0%","7,021","",""
"DLTR","DOLLAR TREE INC","COM","256746108","613","0.0%","6,618","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","611","0.0%","6,363","",""
"DE","DEERE & CO","COM","244199105","595","0.0%","3,786","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","592","0.0%","3,561","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","581","0.0%","6,190","",""
"FSLR","FIRST SOLAR INC","COM","336433107","579","0.0%","11,693","",""
"ANSS","ANSYS INC","COM","03662Q105","569","0.0%","1,951","",""
"MCK","MCKESSON CORP","COM","58155Q103","561","0.0%","3,655","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","556","0.0%","4,878","",""
"XEL","XCEL ENERGY INC","COM","98389B100","554","0.0%","8,865","",""
"ATR","APTARGROUP INC","COM","038336103","553","0.0%","4,942","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","545","0.0%","10,991","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","543","0.0%","3,874","",""
"PEAK","HEALTHPEAK PROPERTIES INC","COM","42250P103","541","0.0%","19,627","",""
"NAV","NAVISTAR INTL CORP NEW","COM","63934E108","541","0.0%","19,177","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","538","0.0%","16,386","",""
"CPRI","CAPRI HOLDINGS LIMITED","SHS","G1890L107","537","0.0%","34,377","",""
"ADI","ANALOG DEVICES INC","COM","032654105","527","0.0%","4,296","",""
"MDC","M D C HLDGS INC","COM","552676108","519","0.0%","14,537","",""
"BALL","BALL CORP","COM","058498106","516","0.0%","7,428","",""
"FEYE","FIREEYE INC","COM","31816Q101","515","0.0%","42,324","",""
"AMKR","AMKOR TECHNOLOGY INC","COM","031652100","509","0.0%","41,364","",""
"FTNT","FORTINET INC","COM","34959E109","509","0.0%","3,706","",""
"ROL","ROLLINS INC","COM","775711104","506","0.0%","11,932","",""
"PANW","PALO ALTO NETWORKS INC","COM","697435105","505","0.0%","2,200","",""
"EMR","EMERSON ELEC CO","COM","291011104","504","0.0%","8,124","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","500","0.0%","7,607","",""
"COLM","COLUMBIA SPORTSWEAR CO","COM","198516106","488","0.0%","6,051","",""
"ETN","EATON CORP PLC","SHS","G29183103","488","0.0%","5,575","",""
"SRE","SEMPRA ENERGY","COM","816851109","485","0.0%","4,139","",""
"TRN","TRINITY INDS INC","COM","896522109","483","0.0%","22,702","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","481","0.0%","53,720","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","474","0.0%","5,692","",""
"CMC","COMMERCIAL METALS CO","COM","201723103","469","0.0%","22,976","",""
"JWN","NORDSTROM INC","COM","655664100","469","0.0%","30,282","",""
"TGNA","TEGNA INC","COM","87901J105","469","0.0%","42,116","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","468","0.0%","5,341","",""
"R","RYDER SYS INC","COM","783549108","465","0.0%","12,389","",""
"SNA","SNAP ON INC","COM","833034101","465","0.0%","3,358","",""
"MKL","MARKEL CORP","COM","570535104","464","0.0%","503","",""
"GHC","GRAHAM HLDGS CO","COM CL B","384637104","460","0.0%","1,342","",""
"EWW","ISHARES INC","MSCI MEXICO ETF","464286822","457","0.0%","14,326","",""
"CDW","CDW CORP","COM","12514G108","456","0.0%","3,923","",""
"KLAC","KLA CORP","COM NEW","482480100","446","0.0%","2,291","",""
"VC","VISTEON CORP","COM NEW","92839U206","442","0.0%","6,456","",""
"KMT","KENNAMETAL INC","COM","489170100","441","0.0%","15,371","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","439","0.0%","4,151","",""
"LDOS","LEIDOS HOLDINGS INC","COM","525327102","434","0.0%","4,633","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","427","0.0%","4,240","",""
"GRMN","GARMIN LTD","SHS","H2906T109","425","0.0%","4,354","",""
"ACGL","ARCH CAP GROUP LTD","ORD","G0450A105","423","0.0%","14,765","",""
"PEG","PUBLIC SVC ENTERPRISE GRP IN","COM","744573106","419","0.0%","8,519","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","416","0.0%","5,789","",""
"","CITRIX SYS INC","COM","177376100","415","0.0%","2,803","",""
"GLW","CORNING INC","COM","219350105","414","0.0%","15,983","",""
"GATX","GATX CORP","COM","361448103","411","0.0%","6,738","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","408","0.0%","5,006","",""
"AA","ALCOA CORP","COM","013872106","405","0.0%","36,011","",""
"UDR","UDR INC","COM","902653104","401","0.0%","10,734","",""
"WOR","WORTHINGTON INDS INC","COM","981811102","393","0.0%","10,537","",""
"VSH","VISHAY INTERTECHNOLOGY INC","COM","928298108","392","0.0%","25,659","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","385","0.0%","2,996","",""
"TFX","TELEFLEX INCORPORATED","COM","879369106","385","0.0%","1,059","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","383","0.0%","33,094","",""
"WRB","BERKLEY W R CORP","COM","084423102","375","0.0%","6,547","",""
"CINF","CINCINNATI FINL CORP","COM","172062101","375","0.0%","5,854","",""
"ERIE","ERIE INDTY CO","CL A","29530P102","365","0.0%","1,903","",""
"VIAV","VIAVI SOLUTIONS INC","COM","925550105","363","0.0%","28,501","",""
"KBR","KBR INC","COM","48242W106","361","0.0%","16,023","",""
"EIX","EDISON INTL","COM","281020107","354","0.0%","6,518","",""
"CMI","CUMMINS INC","COM","231021106","352","0.0%","2,030","",""
"FE","FIRSTENERGY CORP","COM","337932107","352","0.0%","9,074","",""
"MCHP","MICROCHIP TECHNOLOGY INC.","COM","595017104","352","0.0%","3,339","",""
"DVA","DAVITA INC","COM","23918K108","351","0.0%","4,435","",""
"L","LOEWS CORP","COM","540424108","351","0.0%","10,248","",""
"PCAR","PACCAR INC","COM","693718108","351","0.0%","4,694","",""
"OLN","OLIN CORP","COM PAR $1","680665205","350","0.0%","30,436","",""
"DTE","DTE ENERGY CO","COM","233331107","349","0.0%","3,251","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","344","0.0%","1,617","",""
"LW","LAMB WESTON HLDGS INC","COM","513272104","340","0.0%","5,318","",""
"CBT","CABOT CORP","COM","127055101","339","0.0%","9,152","",""
"ADNT","ADIENT PLC","ORD SHS","G0084W101","332","0.0%","20,239","",""
"RMBS","RAMBUS INC DEL","COM","750917106","332","0.0%","21,848","",""
"SO","SOUTHERN CO","COM","842587107","328","0.0%","6,323","",""
"KSU","KANSAS CITY SOUTHERN","COM NEW","485170302","323","0.0%","2,165","",""
"GEF","GREIF INC","CL A","397624107","322","0.0%","9,345","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","321","0.0%","3,423","",""
"CTB","COOPER TIRE & RUBR CO","COM","216831107","320","0.0%","11,597","",""
"PPL","PPL CORP","COM","69351T106","320","0.0%","12,389","",""
"XLNX","XILINX INC","COM","983919101","310","0.0%","3,148","",""
"ZBRA","ZEBRA TECHNOLOGIES CORPORATI","CL A","989207105","309","0.0%","1,209","",""
"TKR","TIMKEN CO","COM","887389104","307","0.0%","6,743","",""
"PH","PARKER HANNIFIN CORP","COM","701094104","305","0.0%","1,664","",""
"HSIC","HENRY SCHEIN INC","COM","806407102","303","0.0%","5,185","",""
"DOX","AMDOCS LTD","SHS","G02602103","296","0.0%","4,860","",""
"AEE","AMEREN CORP","COM","023608102","294","0.0%","4,173","",""
"FMC","F M C CORP","COM NEW","302491303","294","0.0%","2,951","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","288","0.0%","3,788","",""
"GL","GLOBE LIFE INC","COM","37959E102","288","0.0%","3,874","",""
"UHS","UNIVERSAL HLTH SVCS INC","CL B","913903100","287","0.0%","3,092","",""
"LUMN","CENTURYLINK INC","COM","156700106","284","0.0%","28,274","",""
