"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","11,118","0.1%","60,707","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","10,822","0.1%","98,512","",""
"IP","INTL PAPER CO","COM","460146103","10,633","0.1%","204,176","",""
"SLF.TO","SUN LIFE FINL INC","COM","866796105","10,543","0.1%","262,520","",""
"PPL","PPL CORP","COM","69351T106","9,977","0.1%","349,448","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","9,768","0.1%","142,747","",""
"MG.TO","MAGNA INTL INC","COM","559222401","9,766","0.1%","168,012","",""
"META","FACEBOOK INC","CL A","30303M102","9,373","0.1%","48,234","",""
"INTC","INTEL CORP","COM","458140100","9,189","0.1%","184,855","",""
"T.TO","TELUS CORP","COM","87971M103","9,178","0.1%","258,524","",""
"RTN","RAYTHEON CO","COM NEW","755111507","9,051","0.1%","46,853","",""
"KSS","KOHLS CORP","COM","500255104","8,972","0.1%","123,066","",""
"INTU","INTUIT","COM","461202103","8,897","0.1%","43,546","",""
"OXY","OCCIDENTAL PETE CORP DEL","COM","674599105","8,790","0.1%","105,046","",""
"TSN","TYSON FOODS INC","CL A","902494103","8,735","0.1%","126,865","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","8,726","0.1%","140,181","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","8,528","0.1%","259,927","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","8,337","0.1%","78,480","",""
"HON","HONEYWELL INTL INC","COM","438516106","8,288","0.1%","57,538","",""
"SBUX","STARBUCKS CORP","COM","855244109","8,237","0.1%","168,609","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","8,165","0.1%","162,294","",""
"KO","COCA COLA CO","COM","191216100","8,066","0.1%","183,893","",""
"SPLK","SPLUNK INC","COM","848637104","7,962","0.1%","80,339","",""
"GIS","GENERAL MLS INC","COM","370334104","7,913","0.1%","178,795","",""
"DIS","DISNEY WALT CO","COM DISNEY","254687106","7,674","0.1%","73,221","",""
"MCK","MCKESSON CORP","COM","58155Q103","7,571","0.1%","56,752","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","7,423","0.1%","101,772","",""
"EWY","ISHARES INC","MSCI STH KOR ETF","464286772","7,412","0.1%","109,461","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","7,289","0.1%","33,045","",""
"NUE","NUCOR CORP","COM","670346105","7,288","0.1%","116,611","",""
"GIB","GROUPE CGI INC","CL A SUB VTG","39945C109","7,206","0.1%","113,786","",""
"URBN","URBAN OUTFITTERS INC","COM","917047102","7,172","0.1%","160,979","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","7,115","0.1%","256,768","",""
"BIDU","BAIDU INC","SPON ADR REP A","056752108","7,007","0.1%","28,834","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","6,937","0.1%","17,020","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","6,931","0.1%","200,262","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","6,916","0.1%","145,706","",""
"GG","GOLDCORP INC NEW","COM","380956409","6,847","0.1%","499,131","",""
"TGT","TARGET CORP","COM","87612E106","6,727","0.1%","88,372","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","6,701","0.1%","263,189","",""
"TJX","TJX COS INC NEW","COM","872540109","6,665","0.1%","70,023","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","6,663","0.1%","507,501","",""
"BIIB","BIOGEN INC","COM","09062X103","6,623","0.1%","22,819","",""
"VIAC","CBS CORP NEW","CL B","124857202","6,623","0.1%","117,804","",""
"BKNG","BOOKING HLDGS INC","COM","09857L108","6,606","0.1%","3,259","",""
"CPRI","MICHAEL KORS HLDGS LTD","SHS","G60754101","6,452","0.1%","96,872","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","6,404","0.1%","139,751","",""
"MA","MASTERCARD INCORPORATED","CL A","57636Q104","6,203","0.1%","31,566","",""
"RL","RALPH LAUREN CORP","CL A","751212101","6,187","0.1%","49,214","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","6,073","0.1%","73,409","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","6,042","0.1%","100,224","",""
"CCL","CARNIVAL CORP","UNIT 99/99/9999","143658300","5,998","0.1%","104,664","",""
"WU","WESTERN UN CO","COM","959802109","5,992","0.1%","294,735","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","5,944","0.1%","269,442","",""
"EOG","EOG RES INC","COM","26875P101","5,940","0.1%","47,736","",""
"AFL","AFLAC INC","COM","001055102","5,935","0.1%","137,959","",""
"VFC","V F CORP","COM","918204108","5,877","0.1%","72,088","",""
"TIF","TIFFANY & CO NEW","COM","886547108","5,673","0.1%","43,108","",""
"FTS.TO","FORTIS INC","COM","349553107","5,538","0.1%","173,373","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","5,425","0.1%","42,851","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","5,365","0.1%","19,610","",""
"OVV","ENCANA CORP","COM","292505104","5,356","0.1%","410,367","",""
"BEN","FRANKLIN RES INC","COM","354613101","5,188","0.1%","161,862","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","5,129","0.1%","45,325","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","4,919","0.0%","148,070","",""
"CB","CHUBB LIMITED","COM","H1467J104","4,784","0.0%","37,660","",""
"PCAR","PACCAR INC","COM","693718108","4,761","0.0%","76,847","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","4,735","0.0%","38,700","",""
"ALL","ALLSTATE CORP","COM","020002101","4,605","0.0%","50,452","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","4,541","0.0%","60,322","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","4,512","0.0%","434,834","",""
"CCEP.AS","COCA COLA EUROPEAN PARTNERS","SHS","G25839104","4,478","0.0%","110,199","",""
"JD","JD COM INC","SPON ADR CL A","47215P106","4,407","0.0%","113,144","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","4,399","0.0%","32,793","",""
"AZO","AUTOZONE INC","COM","053332102","4,380","0.0%","6,528","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","4,365","0.0%","42,131","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","4,323","0.0%","73,080","",""
"TOC","THOMSON REUTERS CORP","COM","884903105","4,291","0.0%","106,401","",""
"PSX","PHILLIPS 66","COM","718546104","4,252","0.0%","37,858","",""
"MUR","MURPHY OIL CORP","COM","626717102","4,165","0.0%","123,343","",""
"HSY","HERSHEY CO","COM","427866108","4,155","0.0%","44,645","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","4,079","0.0%","19,692","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","3,967","0.0%","11,499","",""
"VLO","VALERO ENERGY CORP NEW","COM","91913Y100","3,853","0.0%","34,765","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","3,749","0.0%","70,708","",""
"DE","DEERE & CO","COM","244199105","3,729","0.0%","26,672","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","3,706","0.0%","52,316","",""
"D","DOMINION ENERGY INC","COM","25746U109","3,557","0.0%","52,170","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","3,502","0.0%","172,009","",""
"BHC","VALEANT PHARMACEUTICALS INTL","COM","91911K102","3,383","0.0%","145,426","",""
"BP","BP PLC","SPONSORED ADR","055622104","3,274","0.0%","71,699","",""
"MS","MORGAN STANLEY","COM NEW","617446448","3,243","0.0%","68,423","",""
"BHP","BHP BILLITON LTD","SPONSORED ADR","088606108","3,215","0.0%","64,296","",""
"COP","CONOCOPHILLIPS","COM","20825C104","3,176","0.0%","45,613","",""
"APC","ANADARKO PETE CORP","COM","032511107","3,107","0.0%","42,412","",""
"ECL","ECOLAB INC","COM","278865100","3,106","0.0%","22,137","",""
"NTES","NETEASE INC","SPONSORED ADR","64110W102","3,087","0.0%","12,217","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","3,048","0.0%","111,144","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","3,011","0.0%","54,278","",""
"FDX","FEDEX CORP","COM","31428X106","2,942","0.0%","12,958","",""
"PH","PARKER HANNIFIN CORP","COM","701094104","2,939","0.0%","18,860","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","2,919","0.0%","26,555","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","2,868","0.0%","762,132","",""
"PWR","QUANTA SVCS INC","COM","74762E102","2,858","0.0%","85,568","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","2,836","0.0%","57,254","",""
"AMTD","TD AMERITRADE HLDG CORP","COM","87236Y108","2,794","0.0%","51,021","",""
"OTEX","OPEN TEXT CORP","COM","683715106","2,762","0.0%","78,535","",""
"FFIV","F5 NETWORKS INC","COM","315616102","2,742","0.0%","15,903","",""
"H","HYATT HOTELS CORP","COM CL A","448579102","2,731","0.0%","35,405","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","2,674","0.0%","93,173","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","2,636","0.0%","15,509","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","2,629","0.0%","93,404","",""
"VALE","VALE S A","ADR","91912E105","2,567","0.0%","200,262","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","2,432","0.0%","242,518","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","2,410","0.0%","28,399","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","2,409","0.0%","26,491","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","2,390","0.0%","31,301","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","2,342","0.0%","30,710","",""
"EIX","EDISON INTL","COM","281020107","2,294","0.0%","36,262","",""
"ST","SENSATA TECHNOLOGIES HLDNG P","SHS","G8060N102","2,263","0.0%","47,560","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","2,248","0.0%","233,263","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","2,222","0.0%","26,062","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","2,163","0.0%","26,777","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","2,117","0.0%","17,053","",""
"PKI","PERKINELMER INC","COM","714046109","2,096","0.0%","28,622","",""
"SNPS","SYNOPSYS INC","COM","871607107","2,091","0.0%","24,434","",""
"CCO.TO","CAMECO CORP","COM","13321L108","2,071","0.0%","184,240","",""
"WHR","WHIRLPOOL CORP","COM","963320106","1,970","0.0%","13,475","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","1,956","0.0%","13,983","",""
"ALV","AUTOLIV INC","COM","052800109","1,933","0.0%","13,498","",""
"PX","PRAXAIR INC","COM","74005P104","1,928","0.0%","12,191","",""
"GPS","GAP INC DEL","COM","364760108","1,903","0.0%","58,755","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","1,873","0.0%","10,049","",""
"BF-B","BROWN FORMAN CORP","CL B","115637209","1,860","0.0%","37,942","",""
"NEM","NEWMONT MINING CORP","COM","651639106","1,822","0.0%","48,314","",""
"TRMB","TRIMBLE INC","COM","896239100","1,799","0.0%","54,787","",""
"AMZN","AMAZON COM INC","COM","023135106","1,771","0.0%","1,042","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","1,759","0.0%","20,807","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","1,748","0.0%","8,823","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","1,705","0.0%","232,216","",""
"NVR","NVR INC","COM","62944T105","1,687","0.0%","568","",""
"MO","ALTRIA GROUP INC","COM","02209S103","1,674","0.0%","29,484","",""
"STT","STATE STR CORP","COM","857477103","1,653","0.0%","17,758","",""
"RGLD","ROYAL GOLD INC","COM","780287108","1,636","0.0%","17,623","",""
"AMG","AFFILIATED MANAGERS GROUP","COM","008252108","1,633","0.0%","10,986","",""
"YUMC","YUM CHINA HLDGS INC","COM","98850P109","1,623","0.0%","42,209","",""
"AVY","AVERY DENNISON CORP","COM","053611109","1,615","0.0%","15,820","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","1,611","0.0%","22,887","",""
"FLIR","FLIR SYS INC","COM","302445101","1,520","0.0%","29,240","",""
"RS","RELIANCE STEEL & ALUMINUM CO","COM","759509102","1,465","0.0%","16,731","",""
"XYL","XYLEM INC","COM","98419M100","1,438","0.0%","21,337","",""
"IEX","IDEX CORP","COM","45167R104","1,435","0.0%","10,518","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","1,420","0.0%","30,306","",""
"CAKE","CHEESECAKE FACTORY INC","COM","163072101","1,414","0.0%","25,685","",""
"","RANDGOLD RES LTD","ADR","752344309","1,319","0.0%","17,111","",""
"EDU","NEW ORIENTAL ED & TECH GRP I","SPON ADR","647581107","1,283","0.0%","13,556","",""
"TCOM","CTRIP COM INTL LTD","AMERICAN DEP SHS","22943F100","1,270","0.0%","26,658","",""
"AMCX","AMC NETWORKS INC","CL A","00164V103","1,252","0.0%","20,131","",""
"MET","METLIFE INC","COM","59156R108","1,249","0.0%","28,655","",""
"PXD","PIONEER NAT RES CO","COM","723787107","1,244","0.0%","6,572","",""
"ROST","ROSS STORES INC","COM","778296103","1,235","0.0%","14,573","",""
"BWA","BORGWARNER INC","COM","099724106","1,228","0.0%","28,463","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","1,185","0.0%","28,904","",""
"HST","HOST HOTELS & RESORTS INC","COM","44107P104","1,180","0.0%","56,005","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","1,179","0.0%","10,505","",""
"ZION","ZIONS BANCORPORATION","COM","989701107","1,165","0.0%","22,110","",""
"NLOK","SYMANTEC CORP","COM","871503108","1,141","0.0%","55,261","",""
"TECH","BIO TECHNE CORP","COM","09073M104","1,130","0.0%","7,636","",""
"ATHM","AUTOHOME INC","SP ADR RP CL A","05278C107","1,105","0.0%","10,942","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","1,102","0.0%","11,241","",""
"V","VISA INC","COM CL A","92826C839","1,101","0.0%","8,313","",""
"JPM","JPMORGAN CHASE & CO","COM","46625H100","1,066","0.0%","10,229","",""
"TFC","BB&T CORP","COM","054937107","1,056","0.0%","20,930","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","1,031","0.0%","9,062","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","1,013","0.0%","7,499","",""
"BALL","BALL CORP","COM","058498106","962","0.0%","27,063","",""
"CHH","CHOICE HOTELS INTL INC","COM","169905106","959","0.0%","12,690","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","955","0.0%","14,753","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","951","0.0%","17,755","",""
"MSFT","MICROSOFT CORP","COM","594918104","951","0.0%","9,649","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","944","0.0%","325,087","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","940","0.0%","3,406","",""
"KRC","KILROY RLTY CORP","COM","49427F108","939","0.0%","12,417","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","927","0.0%","5,391","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","927","0.0%","8,315","",""
"FISV","FISERV INC","COM","337738108","922","0.0%","12,443","",""
"IRM","IRON MTN INC NEW","COM","46284V101","917","0.0%","26,186","",""
"IT","GARTNER INC","COM","366651107","897","0.0%","6,749","",""
"CACI","CACI INTL INC","CL A","127190304","896","0.0%","5,317","",""
"PKG","PACKAGING CORP AMER","COM","695156109","895","0.0%","8,006","",""
"0A2X.IL","TAL ED GROUP","SPONSORED ADS","874080104","891","0.0%","24,205","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","881","0.0%","20,032","",""
"ESS","ESSEX PPTY TR INC","COM","297178105","853","0.0%","3,568","",""
"WELL","WELLTOWER INC","COM","95040Q104","845","0.0%","13,476","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","823","0.0%","6,317","",""
"ANSS","ANSYS INC","COM","03662Q105","815","0.0%","4,677","",""
"AXS","AXIS CAPITAL HOLDINGS LTD","SHS","G0692U109","815","0.0%","14,649","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","815","0.0%","38,491","",""
"NUAN","NUANCE COMMUNICATIONS INC","COM","67020Y100","815","0.0%","58,672","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","813","0.0%","45,746","",""
"CXO","CONCHO RES INC","COM","20605P101","809","0.0%","5,848","",""
"FTNT","FORTINET INC","COM","34959E109","804","0.0%","12,871","",""
"WRK","WESTROCK CO","COM","96145D105","798","0.0%","13,987","",""
"CVLT","COMMVAULT SYSTEMS INC","COM","204166102","794","0.0%","12,051","",""
"RGA","REINSURANCE GROUP AMER INC","COM NEW","759351604","794","0.0%","5,951","",""
"LII","LENNOX INTL INC","COM","526107107","792","0.0%","3,955","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","785","0.0%","12,368","",""
"TPH","TRI POINTE GROUP INC","COM","87265H109","783","0.0%","47,848","",""
"ALLE","ALLEGION PUB LTD CO","ORD SHS","G0176J109","776","0.0%","10,033","",""
"MAN","MANPOWERGROUP INC","COM","56418H100","776","0.0%","9,022","",""
"OC","OWENS CORNING NEW","COM","690742101","769","0.0%","12,132","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","768","0.0%","14,302","",""
"HES","HESS CORP","COM","42809H107","767","0.0%","11,467","",""
"KBR","KBR INC","COM","48242W106","766","0.0%","42,755","",""
"NLY","ANNALY CAP MGMT INC","COM","035710409","759","0.0%","73,809","",""
"CMA","COMERICA INC","COM","200340107","752","0.0%","8,276","",""
"INGR","INGREDION INC","COM","457187102","734","0.0%","6,634","",""
"GL","TORCHMARK CORP","COM","891027104","711","0.0%","8,737","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","702","0.0%","3,443","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","679","0.0%","5,413","",""
"TUP","TUPPERWARE BRANDS CORP","COM","899896104","670","0.0%","16,256","",""
"DLX","DELUXE CORP","COM","248019101","668","0.0%","10,089","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","659","0.0%","14,759","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","649","0.0%","7,063","",""
"MRO","MARATHON OIL CORP","COM","565849106","649","0.0%","31,089","",""
"MORN","MORNINGSTAR INC","COM","617700109","649","0.0%","5,059","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","644","0.0%","41,558","",""
"NBL","NOBLE ENERGY INC","COM","655044105","644","0.0%","18,241","",""
"SNA","SNAP ON INC","COM","833034101","643","0.0%","3,999","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","642","0.0%","78,223","",""
"APA","APACHE CORP","COM","037411105","641","0.0%","13,712","",""
"PLD","PROLOGIS INC","COM","74340W103","638","0.0%","9,707","",""
"WLY","WILEY JOHN & SONS INC","CL A","968223206","638","0.0%","10,217","",""
"CPRT","COPART INC","COM","217204106","635","0.0%","11,225","",""
"CE","CELANESE CORP DEL","COM SER A","150870103","592","0.0%","5,333","",""
"ATR","APTARGROUP INC","COM","038336103","577","0.0%","6,174","",""
"RMD","RESMED INC","COM","761152107","576","0.0%","5,565","",""
"O","REALTY INCOME CORP","COM","756109104","574","0.0%","10,665","",""
"ALGN","ALIGN TECHNOLOGY INC","COM","016255101","570","0.0%","1,665","",""
"OI","OWENS ILL INC","COM NEW","690768403","570","0.0%","33,920","",""
"DEI","DOUGLAS EMMETT INC","COM","25960P109","567","0.0%","14,120","",""
"SLG","SL GREEN RLTY CORP","COM","78440X101","567","0.0%","5,638","",""
"DLR","DIGITAL RLTY TR INC","COM","253868103","565","0.0%","5,061","",""
"JLL","JONES LANG LASALLE INC","COM","48020Q107","565","0.0%","3,404","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","565","0.0%","1,835","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","564","0.0%","4,467","",""
"ATI","ALLEGHENY TECHNOLOGIES INC","COM","01741R102","564","0.0%","22,434","",""
"QRTEA","QURATE RETAIL INC","COM SER A","74915M100","564","0.0%","26,562","",""
"WPG","WASHINGTON PRIME GROUP NEW","COM","93964W108","564","0.0%","69,591","",""
"CPT","CAMDEN PPTY TR","SH BEN INT","133131102","562","0.0%","6,169","",""
"SVC","HOSPITALITY PPTYS TR","COM SH BEN INT","44106M102","562","0.0%","19,635","",""
"","DUKE REALTY CORP","COM NEW","264411505","560","0.0%","19,284","",""
"KIM","KIMCO RLTY CORP","COM","49446R109","560","0.0%","32,938","",""
"WRI","WEINGARTEN RLTY INVS","SH BEN INT","948741103","560","0.0%","18,190","",""
"ACC","AMERICAN CAMPUS CMNTYS INC","COM","024835100","558","0.0%","13,012","",""
"NNN","NATIONAL RETAIL PPTYS INC","COM","637417106","558","0.0%","12,704","",""
