"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"SHW","SHERWIN WILLIAMS CO","COM","824348106","10,205","0.2%","22,209","",""
"ABX.TO","BARRICK GOLD CORPORATION","COM","067901108","9,951","0.2%","547,194","",""
"HD","HOME DEPOT INC","COM","437076102","9,756","0.2%","52,251","",""
"BIDU","BAIDU INC","SPON ADR REP A","056752108","9,559","0.2%","94,836","",""
"SU.TO","SUNCOR ENERGY INC NEW","COM","867224107","9,308","0.2%","589,873","",""
"LOW","LOWES COS INC","COM","548661107","8,876","0.2%","103,146","",""
"TSLA","TESLA INC","COM","88160R101","8,542","0.2%","16,301","",""
"CM.TO","CANADIAN IMP BK COMM","COM","136069101","7,872","0.2%","136,637","",""
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","7,438","0.1%","599,128","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","6,912","0.1%","69,964","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","6,850","0.1%","202,650","",""
"SLF.TO","SUN LIFE FINL INC","COM","866796105","6,484","0.1%","203,879","",""
"T.TO","TELUS CORPORATION","COM","87971M103","6,300","0.1%","403,006","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","6,164","0.1%","455,797","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","6,083","0.1%","32,090","",""
"0A2X.IL","TAL EDUCATION GROUP","SPONSORED ADS","874080104","5,803","0.1%","108,953","",""
"TRI.TO","THOMSON REUTERS CORP","COM NEW","884903709","5,651","0.1%","83,890","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","5,587","0.1%","18,560","",""
"EDU","NEW ORIENTAL ED & TECH GRP I","SPON ADR","647581107","5,560","0.1%","51,365","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","5,481","0.1%","21,977","",""
"MCD","MCDONALDS CORP","COM","580135101","5,381","0.1%","32,541","",""
"YUMC","YUM CHINA HLDGS INC","COM","98850P109","5,303","0.1%","124,394","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","5,201","0.1%","15,345","",""
"FTS.TO","FORTIS INC","COM","349553107","5,164","0.1%","135,438","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","5,130","0.1%","188,057","",""
"0A2S.IL","PINDUODUO INC","SPONSORED ADS","722304102","5,057","0.1%","140,348","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","4,921","0.1%","67,447","",""
"PPG","PPG INDS INC","COM","693506107","4,839","0.1%","57,883","",""
"VFC","V F CORP","COM","918204108","4,706","0.1%","87,014","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","4,703","0.1%","87,856","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","4,661","0.1%","112,935","",""
"PEP","PEPSICO INC","COM","713448108","4,550","0.1%","37,889","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","4,533","0.1%","27,763","",""
"0A2I.IL","HUAZHU GROUP LTD","SPONSORED ADS","44332N106","4,433","0.1%","154,310","",""
"JCI","JOHNSON CTLS INTL PLC","SHS","G51502105","4,379","0.1%","162,427","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","4,324","0.1%","56,304","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","4,321","0.1%","17,634","",""
"ABT","ABBOTT LABS","COM","002824100","4,307","0.1%","54,586","",""
"HON","HONEYWELL INTL INC","COM","438516106","4,154","0.1%","31,048","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","4,124","0.1%","104,251","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","4,114","0.1%","33,824","",""
"LLY","LILLY ELI & CO","COM","532457108","3,991","0.1%","28,770","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","3,960","0.1%","18,187","",""
"MO","ALTRIA GROUP INC","COM","02209S103","3,938","0.1%","101,832","",""
"BMY","BRISTOL-MYERS SQUIBB CO","COM","110122108","3,854","0.1%","69,134","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","3,662","0.1%","12,913","",""
"KO","COCA COLA CO","COM","191216100","3,654","0.1%","82,584","",""
"PG","PROCTER & GAMBLE CO","COM","742718109","3,654","0.1%","33,217","",""
"MRK","MERCK & CO. INC","COM","58933Y105","3,640","0.1%","47,304","",""
"CI","CIGNA CORP NEW","COM","125523100","3,569","0.1%","20,141","",""
"RTX","UNITED TECHNOLOGIES CORP","COM","913017109","3,548","0.1%","37,614","",""
"FISV","FISERV INC","COM","337738108","3,547","0.1%","37,346","",""
"TCOM","TRIP COM GROUP LTD","ADS","89677Q107","3,486","0.1%","148,640","",""
"SYK","STRYKER CORP","COM","863667101","3,337","0.1%","20,046","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","3,242","0.1%","23,718","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","3,140","0.1%","62,701","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","3,139","0.1%","78,793","",""
"APTV","APTIV PLC","SHS","G6095L109","3,082","0.1%","62,598","",""
"DHI","D R HORTON INC","COM","23331A109","3,068","0.1%","90,231","",""
"LEN","LENNAR CORP","CL A","526057104","2,962","0.1%","77,540","",""
"ATHM","AUTOHOME INC","SP ADR RP CL A","05278C107","2,903","0.1%","40,874","",""
"0LQ0.IL","VIPSHOP HLDGS LTD","SPONSORED ADS A","92763W103","2,884","0.1%","185,093","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","2,877","0.1%","155,104","",""
"MG.TO","MAGNA INTL INC","COM","559222401","2,865","0.1%","90,816","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","2,773","0.1%","9,167","",""
"PFE","PFIZER INC","COM","717081103","2,746","0.1%","84,142","",""
"TMUS","T MOBILE US INC","COM","872590104","2,640","0.1%","31,469","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","2,576","0.1%","19,626","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","2,567","0.1%","25,145","",""
"TJX","TJX COS INC NEW","COM","872540109","2,517","0.0%","52,646","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","2,413","0.0%","26,159","",""
"GPC","GENUINE PARTS CO","COM","372460105","2,398","0.0%","35,615","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","2,364","0.0%","32,009","",""
"MAS","MASCO CORP","COM","574599106","2,344","0.0%","67,800","",""
"CCI","CROWN CASTLE INTL CORP NEW","COM","22822V101","2,340","0.0%","16,207","",""
"GDS","GDS HLDGS LTD","SPONSORED ADS","36165L108","2,311","0.0%","39,860","",""
"NVR","NVR INC","COM","62944T105","2,289","0.0%","891","",""
"HUM","HUMANA INC","COM","444859102","2,282","0.0%","7,267","",""
"CB","CHUBB LIMITED","COM","H1467J104","2,204","0.0%","19,732","",""
"OTEX","OPEN TEXT CORP","COM","683715106","2,194","0.0%","63,460","",""
"K.TO","KINROSS GOLD CORP","COM","496902404","2,170","0.0%","546,636","",""
"KMX","CARMAX INC","COM","143130102","2,169","0.0%","40,301","",""
"CE","CELANESE CORP DEL","COM","150870103","2,156","0.0%","29,374","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","2,156","0.0%","23,288","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","2,124","0.0%","13,331","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","2,111","0.0%","131,617","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","2,103","0.0%","15,892","",""
"ALLE","ALLEGION PLC","ORD SHS","G0176J109","2,101","0.0%","22,827","",""
"TGT","TARGET CORP","COM","87612E106","2,097","0.0%","22,556","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","2,081","0.0%","31,361","",""
"AAP","ADVANCE AUTO PARTS INC","COM","00751Y106","2,018","0.0%","21,620","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","1,992","0.0%","6,987","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","1,955","0.0%","8,509","",""
"UBER","UBER TECHNOLOGIES INC","COM","90353T100","1,951","0.0%","69,892","",""
"PSA","PUBLIC STORAGE","COM","74460D109","1,906","0.0%","9,598","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","1,906","0.0%","35,476","",""
"RPM","RPM INTL INC","COM","749685103","1,905","0.0%","32,017","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","1,902","0.0%","22,003","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","1,897","0.0%","17,098","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","1,885","0.0%","13,067","",""
"CVS","CVS HEALTH CORP","COM","126650100","1,871","0.0%","31,529","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","1,788","0.0%","39,074","",""
"GIS","GENERAL MLS INC","COM","370334104","1,756","0.0%","33,275","",""
"DG","DOLLAR GEN CORP NEW","COM","256677105","1,744","0.0%","11,548","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","1,735","0.0%","113,257","",""
"LII","LENNOX INTL INC","COM","526107107","1,715","0.0%","9,432","",""
"DD","DUPONT DE NEMOURS INC","COM","26614N102","1,680","0.0%","49,280","",""
"HCA","HCA HEALTHCARE INC","COM","40412C101","1,670","0.0%","18,582","",""
"KHC","KRAFT HEINZ CO","COM","500754106","1,659","0.0%","67,067","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","1,633","0.0%","217,793","",""
"F","FORD MTR CO DEL","COM","345370860","1,632","0.0%","337,931","",""
"ELV","ANTHEM INC","COM","036752103","1,627","0.0%","7,167","",""
"KMB","KIMBERLY CLARK CORP","COM","494368103","1,617","0.0%","12,647","",""
"ZTO","ZTO EXPRESS CAYMAN INC","SPONSORED ADS A","98980A105","1,612","0.0%","60,865","",""
"SBUX","STARBUCKS CORP","COM","855244109","1,606","0.0%","24,434","",""
"ALL","ALLSTATE CORP","COM","020002101","1,605","0.0%","17,501","",""
"LKQ","LKQ CORP","COM","501889208","1,549","0.0%","75,543","",""
"HSY","HERSHEY CO","COM","427866108","1,515","0.0%","11,435","",""
"AOS","SMITH A O CORP","COM","831865209","1,512","0.0%","39,990","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","1,503","0.0%","10,481","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","1,485","0.0%","34,339","",""
"PHM","PULTE GROUP INC","COM","745867101","1,484","0.0%","66,473","",""
"ALB","ALBEMARLE CORP","COM","012653101","1,464","0.0%","25,974","",""
"UHAL","AMERCO","COM","023586100","1,403","0.0%","4,829","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","1,397","0.0%","14,058","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","1,391","0.0%","40,468","",""
"ROST","ROSS STORES INC","COM","778296103","1,390","0.0%","15,983","",""
"NEM","NEWMONT CORP","COM","651639106","1,385","0.0%","30,588","",""
"GE","GENERAL ELECTRIC CO","COM","369604103","1,382","0.0%","174,061","",""
"HRL","HORMEL FOODS CORP","COM","440452100","1,379","0.0%","29,565","",""
"GNTX","GENTEX CORP","COM","371901109","1,371","0.0%","61,886","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","1,360","0.0%","121,706","",""
"BAX","BAXTER INTL INC","COM","071813109","1,348","0.0%","16,606","",""
"MHK","MOHAWK INDS INC","COM","608190104","1,345","0.0%","17,644","",""
"WHR","WHIRLPOOL CORP","COM","963320106","1,329","0.0%","15,490","",""
"KNX","KNIGHT SWIFT TRANSN HLDGS IN","CL A","499049104","1,322","0.0%","40,298","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","1,317","0.0%","17,547","",""
"KR","KROGER CO","COM","501044101","1,273","0.0%","42,253","",""
"SYY","SYSCO CORP","COM","871829107","1,271","0.0%","27,856","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","1,261","0.0%","20,429","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","1,246","0.0%","4,616","",""
"PAYX","PAYCHEX INC","COM","704326107","1,240","0.0%","19,703","",""
"BWA","BORGWARNER INC","COM","099724106","1,239","0.0%","50,835","",""
"RL","RALPH LAUREN CORP","CL A","751212101","1,213","0.0%","18,151","",""
"LEA","LEAR CORP","COM NEW","521865204","1,205","0.0%","14,835","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","1,201","0.0%","42,665","",""
"CLX","CLOROX CO DEL","COM","189054109","1,189","0.0%","6,861","",""
"MOMO","MOMO INC","ADR","60879B107","1,188","0.0%","54,760","",""
"AEP","AMERICAN ELEC PWR CO INC","COM","025537101","1,162","0.0%","14,529","",""
"TSN","TYSON FOODS INC","CL A","902494103","1,162","0.0%","20,085","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,143","0.0%","151,675","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","1,136","0.0%","7,721","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","1,112","0.0%","24,406","",""
"VALE","VALE S A","SPONSORED ADS","91912E105","1,103","0.0%","133,093","",""
"V","VISA INC","COM CL A","92826C839","1,096","0.0%","6,805","",""
"AFL","AFLAC INC","COM","001055102","1,085","0.0%","31,686","",""
"COP","CONOCOPHILLIPS","COM","20825C104","1,078","0.0%","34,995","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","1,078","0.0%","196,014","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","1,077","0.0%","8,215","",""
"CERN","CERNER CORP","COM","156782104","1,076","0.0%","17,078","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","1,076","0.0%","28,334","",""
"BHP","BHP GROUP LTD","SPONSORED ADS","088606108","1,075","0.0%","29,296","",""
"BP","BP PLC","SPONSORED ADR","055622104","1,072","0.0%","43,944","",""
"CVX","CHEVRON CORP NEW","COM","166764100","1,071","0.0%","14,777","",""
"INFO","IHS MARKIT LTD","SHS","G47567105","1,044","0.0%","17,401","",""
"OC","OWENS CORNING NEW","COM","690742101","1,044","0.0%","26,911","",""
"EOG","EOG RES INC","COM","26875P101","1,043","0.0%","29,025","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","1,023","0.0%","111,039","",""
"AXTA","AXALTA COATING SYS LTD","COM","G0750C108","999","0.0%","57,852","",""
"CTAS","CINTAS CORP","COM","172908105","990","0.0%","5,714","",""
"ALV","AUTOLIV INC","COM","052800109","989","0.0%","21,487","",""
"0XWG.IL","IQIYI INC","SPONSORED ADS","46267X108","953","0.0%","53,535","",""
"SO","SOUTHERN CO","COM","842587107","940","0.0%","17,361","",""
"MCK","MCKESSON CORP","COM","58155Q103","935","0.0%","6,910","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","925","0.0%","16,856","",""
"AZO","AUTOZONE INC","COM","053332102","915","0.0%","1,081","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","910","0.0%","72,220","",""
"YUM","YUM BRANDS INC","COM","988498101","900","0.0%","13,127","",""
"K","KELLOGG CO","COM","487836108","895","0.0%","14,921","",""
"XEL","XCEL ENERGY INC","COM","98389B100","895","0.0%","14,845","",""
"BF-B","BROWN FORMAN CORP","CL B","115637209","881","0.0%","15,863","",""
"TPR","TAPESTRY INC","COM","876030107","875","0.0%","67,539","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","866","0.0%","32,450","",""
"CHD","CHURCH & DWIGHT INC","COM","171340102","865","0.0%","13,478","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","855","0.0%","24,302","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","847","0.0%","9,610","",""
"D","DOMINION ENERGY INC","COM","25746U109","845","0.0%","11,701","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","826","0.0%","28,353","",""
"MKC","MCCORMICK & CO INC","COM NON VTG","579780206","821","0.0%","5,814","",""
"JOBS","51JOB INC","SPONSORED ADS","316827104","820","0.0%","13,354","",""
"SRE","SEMPRA ENERGY","COM","816851109","817","0.0%","7,231","",""
"","JOYY INC","ADS REPSTG COM A","46591M109","811","0.0%","15,227","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","808","0.0%","18,993","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","796","0.0%","398,815","",""
"EFX","EQUIFAX INC","COM","294429105","792","0.0%","6,634","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","786","0.0%","8,518","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","786","0.0%","10,048","",""
"CAG","CONAGRA BRANDS INC","COM","205887102","785","0.0%","26,769","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","784","0.0%","10,055","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","767","0.0%","16,615","",""
"GM","GENERAL MTRS CO","COM","37045V100","755","0.0%","36,335","",""
"DLTR","DOLLAR TREE INC","COM","256746108","753","0.0%","10,247","",""
"ASH","ASHLAND GLOBAL HLDGS INC","COM","044186104","743","0.0%","14,832","",""
"WDAY","WORKDAY INC","CL A","98138H101","738","0.0%","5,667","",""
"0A2Z.IL","TENCENT MUSIC ENTMT GROUP","SPON ADS","88034P109","727","0.0%","72,262","",""
"T","AT&T INC","COM","00206R102","724","0.0%","24,845","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","715","0.0%","176,258","",""
"CRI","CARTERS INC","COM","146229109","708","0.0%","10,775","",""
"HBI","HANESBRANDS INC","COM","410345102","702","0.0%","89,166","",""
"MKL","MARKEL CORP","COM","570535104","698","0.0%","752","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","696","0.0%","41,861","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","695","0.0%","6,261","",""
"WUBA","58 COM INC","SPON ADR REP A","31680Q104","685","0.0%","14,050","",""
"PEG","PUBLIC SVC ENTERPRISE GRP IN","COM","744573106","678","0.0%","15,087","",""
"SINA","SINA CORP","ORD","G81477104","678","0.0%","21,281","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","677","0.0%","5,355","",""
"PVH","PVH CORPORATION","COM","693656100","676","0.0%","17,947","",""
"CINF","CINCINNATI FINL CORP","COM","172062101","675","0.0%","8,949","",""
"PEAK","HEALTHPEAK PROPERTIES INC","COM","42250P103","660","0.0%","27,660","",""
"DLR","DIGITAL RLTY TR INC","COM","253868103","656","0.0%","4,720","",""
"IDXX","IDEXX LABS INC","COM","45168D104","655","0.0%","2,702","",""
"ROL","ROLLINS INC","COM","775711104","649","0.0%","17,958","",""
"FE","FIRSTENERGY CORP","COM","337932107","647","0.0%","16,154","",""
"POOL","POOL CORPORATION","COM","73278L105","645","0.0%","3,276","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","COM","98956P102","642","0.0%","6,355","",""
"CPRT","COPART INC","COM","217204106","637","0.0%","9,297","",""
"ACGL","ARCH CAP GROUP LTD","ORD","G0450A105","634","0.0%","22,280","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","629","0.0%","5,263","",""
"EXC","EXELON CORP","COM","30161N101","618","0.0%","16,782","",""
"AN","AUTONATION INC","COM","05329W102","617","0.0%","21,998","",""
"TOL","TOLL BROTHERS INC","COM","889478103","614","0.0%","31,873","",""
"RGLD","ROYAL GOLD INC","COM","780287108","601","0.0%","6,854","",""
"EIX","EDISON INTL","COM","281020107","597","0.0%","10,890","",""
"PXD","PIONEER NAT RES CO","COM","723787107","597","0.0%","8,515","",""
"CDW","CDW CORP","COM","12514G108","589","0.0%","6,310","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","586","0.0%","7,300","",""
"GRA","GRACE W R & CO DEL NEW","COM","38388F108","585","0.0%","16,436","",""
"TPX","TEMPUR SEALY INTL INC","COM","88023U101","579","0.0%","13,236","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","562","0.0%","5,982","",""
"L","LOEWS CORP","COM","540424108","555","0.0%","15,928","",""
"THO","THOR INDS INC","COM","885160101","551","0.0%","13,062","",""
"DTE","DTE ENERGY CO","COM","233331107","540","0.0%","5,686","",""
"CCEP.AS","COCA COLA EUROPEAN PARTNERS","SHS","G25839104","536","0.0%","14,294","",""
"PPL","PPL CORP","COM","69351T106","534","0.0%","21,623","",""
"AEE","AMEREN CORP","COM","023608102","533","0.0%","7,320","",""
"DVA","DAVITA INC","COM","23918K108","526","0.0%","6,913","",""
"WRB","BERKLEY W R CORP","COM","084423102","525","0.0%","10,065","",""
"OMC","OMNICOM GROUP INC","COM","681919106","520","0.0%","9,464","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","516","0.0%","15,808","",""
"WB","WEIBO CORP","SPONSORED ADR","948596101","516","0.0%","15,584","",""
"HES","HESS CORP","COM","42809H107","513","0.0%","15,418","",""
"LYFT","LYFT INC","CL A COM","55087P104","510","0.0%","18,978","",""
"CMS","CMS ENERGY CORP","COM","125896100","504","0.0%","8,584","",""
"RMD","RESMED INC","COM","761152107","497","0.0%","3,371","",""
"SPLK","SPLUNK INC","COM","848637104","485","0.0%","3,842","",""
"UHS","UNIVERSAL HLTH SVCS INC","CL B","913903100","472","0.0%","4,760","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","469","0.0%","6,873","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","464","0.0%","2,462","",""
"LW","LAMB WESTON HLDGS INC","COM","513272104","459","0.0%","8,031","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","455","0.0%","12,781","",""
"OXY","OCCIDENTAL PETE CORP","COM","674599105","451","0.0%","38,926","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","444","0.0%","5,491","",""
"FAST","FASTENAL CO","COM","311900104","442","0.0%","14,147","",""
"NOW","SERVICENOW INC","COM","81762P102","438","0.0%","1,530","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","435","0.0%","91,536","",""
"LUMN","CENTURYLINK INC","COM","156700106","429","0.0%","45,344","",""
"ERIE","ERIE INDTY CO","CL A","29530P102","426","0.0%","2,872","",""
"GL","GLOBE LIFE INC","COM","37959E102","423","0.0%","5,873","",""
"CXO","CONCHO RES INC","COM","20605P101","417","0.0%","9,720","",""
"SNAP","SNAP INC","CL A","83304A106","415","0.0%","34,887","",""
"COO","COOPER COS INC","COM NEW","216648402","413","0.0%","1,498","",""
"KDP","KEURIG DR PEPPER INC","COM","49271V100","413","0.0%","17,007","",""
"DOX","AMDOCS LTD","SHS","G02602103","406","0.0%","7,392","",""
"AGR","AVANGRID INC","COM","05351W103","405","0.0%","9,261","",""
"LDOS","LEIDOS HOLDINGS INC","COM","525327102","404","0.0%","4,412","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","398","0.0%","8,303","",""
"HSIC","HENRY SCHEIN INC","COM","806407102","398","0.0%","7,874","",""
"KBH","KB HOME","COM","48666K109","397","0.0%","21,930","",""
"CPRI","CAPRI HOLDINGS LIMITED","SHS","G1890L107","394","0.0%","36,536","",""
"SCI","SERVICE CORP INTL","COM","817565104","389","0.0%","9,936","",""
"ANET","ARISTA NETWORKS INC","COM","040413106","382","0.0%","1,885","",""
"WAT","WATERS CORP","COM","941848103","378","0.0%","2,074","",""
"EVRG","EVERGY INC","COM","30034W106","375","0.0%","6,808","",""
"IRM","IRON MTN INC NEW","COM","46284V101","375","0.0%","15,775","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","372","0.0%","6,262","",""
"AVY","AVERY DENNISON CORP","COM","053611109","370","0.0%","3,632","",""
"HRC","HILL ROM HLDGS INC","COM","431475102","370","0.0%","3,678","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","363","0.0%","6,674","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","359","0.0%","7,442","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","358","0.0%","1,792","",""
"MDC","M D C HLDGS INC","COM","552676108","357","0.0%","15,394","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","356","0.0%","3,587","",""
"VMC","VULCAN MATLS CO","COM","929160109","352","0.0%","3,253","",""
"AFG","AMERICAN FINL GROUP INC OHIO","COM","025932104","348","0.0%","4,968","",""
"R","RYDER SYS INC","COM","783549108","347","0.0%","13,122","",""
