"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","28,605","0.2%","393,897","",""
"GME","GAMESTOP CORP NEW","CL A","36467W109","26,521","0.2%","1,477,511","",""
"SWN","SOUTHWESTERN ENERGY CO","COM","845467109","25,089","0.2%","4,496,246","",""
"BBBY","BED BATH & BEYOND INC","COM","075896100","24,445","0.2%","1,111,621","",""
"CLF","CLEVELAND CLIFFS INC","COM","185899101","23,981","0.2%","3,326,102","",""
"BFH","ALLIANCE DATA SYSTEMS CORP","COM","018581108","21,217","0.2%","83,703","",""
"PPL","PPL CORP","COM","69351T106","20,945","0.2%","676,739","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","19,938","0.2%","484,884","",""
"KMB","KIMBERLY CLARK CORP","COM","494368103","18,614","0.2%","154,265","",""
"ENDP","ENDO INTL PLC","SHS","G30401106","16,452","0.1%","2,122,848","",""
"EIX","EDISON INTL","COM","281020107","16,184","0.1%","255,910","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","16,017","0.1%","844,766","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","15,626","0.1%","83,954","",""
"CMG","CHIPOTLE MEXICAN GRILL INC","COM","169656105","14,278","0.1%","49,401","",""
"RY.TO","ROYAL BK CDA MONTREAL QUE","COM","780087102","14,137","0.1%","172,551","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","13,866","0.1%","93,723","",""
"WU","WESTERN UN CO","COM","959802109","13,018","0.1%","684,822","",""
"","TORONTO DOMINION BK ONT","COM NEW","891160509","12,788","0.1%","217,556","",""
"TJX","TJX COS INC NEW","COM","872540109","12,322","0.1%","161,152","",""
"ORCL","ORACLE CORP","COM","68389X105","12,218","0.1%","258,428","",""
"ROST","ROSS STORES INC","COM","778296103","11,441","0.1%","142,572","",""
"PG","PROCTER AND GAMBLE CO","COM","742718109","10,983","0.1%","119,531","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","10,967","0.1%","139,546","",""
"LLY","LILLY ELI & CO","COM","532457108","10,468","0.1%","123,940","",""
"RIG","TRANSOCEAN LTD","REG SHS","H8817H100","10,466","0.1%","979,945","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","10,296","0.1%","510,707","",""
"BNS.TO","BANK N S HALIFAX","COM","064149107","10,015","0.1%","154,693","",""
"ECL","ECOLAB INC","COM","278865100","10,004","0.1%","74,554","",""
"MLM","MARTIN MARIETTA MATLS INC","COM","573284106","9,915","0.1%","44,856","",""
"VIAC","CBS CORP NEW","CL B","124857202","9,568","0.1%","162,176","",""
"SU.TO","SUNCOR ENERGY INC NEW","COM","867224107","9,423","0.1%","255,826","",""
"PEP","PEPSICO INC","COM","713448108","9,054","0.1%","75,499","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","9,046","0.1%","218,491","",""
"FE","FIRSTENERGY CORP","COM","337932107","8,673","0.1%","283,237","",""
"MRK","MERCK & CO INC","COM","58933Y105","8,621","0.1%","153,206","",""
"T","AT&T INC","COM","00206R102","8,368","0.1%","215,233","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","7,799","0.1%","65,212","",""
"DISH","DISH NETWORK CORP","CL A","25470M109","7,614","0.1%","159,451","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","7,598","0.1%","211,927","",""
"MCK","MCKESSON CORP","COM","58155Q103","7,509","0.1%","48,153","",""
"PVH","PVH CORP","COM","693656100","7,411","0.1%","54,011","",""
"XLNX","XILINX INC","COM","983919101","7,378","0.1%","109,432","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","7,061","0.1%","74,368","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","7,025","0.1%","246,506","",""
"CPRI","MICHAEL KORS HLDGS LTD","SHS","G60754101","6,921","0.1%","109,951","",""
"CNR.TO","CANADIAN NATL RY CO","COM","136375102","6,872","0.1%","83,075","",""
"NFX","NEWFIELD EXPL CO","COM","651290108","6,816","0.1%","216,172","",""
"LBTYA","LIBERTY GLOBAL PLC","SHS CL A","G5480U104","6,563","0.1%","183,132","",""
"FFIV","F5 NETWORKS INC","COM","315616102","6,390","0.1%","48,696","",""
"WELL","WELLTOWER INC","COM","95040Q104","6,363","0.1%","99,785","",""
"TRP","TRANSCANADA CORP","COM","89353D107","6,332","0.1%","129,668","",""
"AZO","AUTOZONE INC","COM","053332102","6,303","0.1%","8,861","",""
"AMAT","APPLIED MATLS INC","COM","038222105","5,996","0.0%","117,284","",""
"BMO.TO","BANK MONTREAL QUE","COM","063671101","5,967","0.0%","74,326","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","5,863","0.0%","24,375","",""
"M","MACYS INC","COM","55616P104","5,817","0.0%","230,910","",""
"XEL","XCEL ENERGY INC","COM","98389B100","5,808","0.0%","120,718","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","5,651","0.0%","64,303","",""
"NEM","NEWMONT MINING CORP","COM","651639106","5,560","0.0%","148,185","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","5,492","0.0%","35,797","",""
"AMTD","TD AMERITRADE HLDG CORP","COM","87236Y108","5,482","0.0%","107,216","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","5,345","0.0%","44,808","",""
"FL","FOOT LOCKER INC","COM","344849104","5,148","0.0%","109,815","",""
"","XL GROUP LTD","COM","G98294104","5,046","0.0%","143,524","",""
"SCG","SCANA CORP NEW","COM","80589M102","5,037","0.0%","126,618","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","4,935","0.0%","113,009","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","4,785","0.0%","30,363","",""
"X","UNITED STATES STL CORP NEW","COM","912909108","4,671","0.0%","132,742","",""
"BIO","BIO RAD LABS INC","CL A","090572207","4,596","0.0%","19,255","",""
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","4,582","0.0%","218,974","",""
"VTR","VENTAS INC","COM","92276F100","4,489","0.0%","74,800","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","4,391","0.0%","45,733","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","4,365","0.0%","176,079","",""
"CM.TO","CDN IMPERIAL BK COMM TORONTO","COM","136069101","4,305","0.0%","44,019","",""
"DISCA","DISCOVERY COMMUNICATNS NEW","COM SER A","25470F104","4,290","0.0%","191,669","",""
"CB","CHUBB LIMITED","COM","H1467J104","4,228","0.0%","28,931","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","4,216","0.0%","80,639","",""
"CRM","SALESFORCE COM INC","COM","79466L302","4,175","0.0%","40,841","",""
"BCE.TO","BCE INC","COM NEW","05534B760","4,067","0.0%","84,392","",""
"CCK","CROWN HOLDINGS INC","COM","228368106","4,046","0.0%","71,927","",""
"ALL","ALLSTATE CORP","COM","020002101","4,011","0.0%","38,305","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","3,977","0.0%","22,293","",""
"RL","RALPH LAUREN CORP","CL A","751212101","3,970","0.0%","38,284","",""
"CA","CA INC","COM","12673P105","3,890","0.0%","116,893","",""
"SO","SOUTHERN CO","COM","842587107","3,813","0.0%","79,298","",""
"CCL","CARNIVAL CORP","UNIT 99/99/9999","143658300","3,793","0.0%","57,144","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","3,773","0.0%","57,647","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","3,772","0.0%","47,045","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","3,700","0.0%","32,832","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","3,661","0.0%","21,940","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","3,588","0.0%","8,751","",""
"MMM","3M CO","COM","88579Y101","3,587","0.0%","15,240","",""
"GG","GOLDCORP INC NEW","COM","380956409","3,456","0.0%","270,418","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","3,432","0.0%","49,383","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","3,425","0.0%","74,067","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","3,419","0.0%","64,597","",""
"SLF.TO","SUN LIFE FINL INC","COM","866796105","3,401","0.0%","82,129","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","3,391","0.0%","56,920","",""
"BHP","BHP BILLITON LTD","SPONSORED ADR","088606108","3,384","0.0%","73,590","",""
"BP","BP PLC","SPONSORED ADR","055622104","3,378","0.0%","80,376","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","3,365","0.0%","18,357","",""
"CVX","CHEVRON CORP NEW","COM","166764100","3,355","0.0%","26,800","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","3,335","0.0%","39,874","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","3,275","0.0%","34,458","",""
"T.TO","TELUS CORP","COM","87971M103","3,208","0.0%","84,409","",""
"GE","GENERAL ELECTRIC CO","COM","369604103","3,207","0.0%","183,774","",""
"WHR","WHIRLPOOL CORP","COM","963320106","3,187","0.0%","18,899","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","3,180","0.0%","143,565","",""
"K","KELLOGG CO","COM","487836108","3,094","0.0%","45,511","",""
"ACC","AMERICAN CAMPUS CMNTYS INC","COM","024835100","3,078","0.0%","75,024","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","2,939","0.0%","4,744","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","2,934","0.0%","285,175","",""
"COP","CONOCOPHILLIPS","COM","20825C104","2,903","0.0%","52,880","",""
"MG.TO","MAGNA INTL INC","COM","559222401","2,873","0.0%","50,531","",""
"VALE","VALE S A","ADR","91912E105","2,806","0.0%","229,438","",""
"AMGN","AMGEN INC","COM","031162100","2,780","0.0%","15,987","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","2,757","0.0%","19,326","",""
"EOG","EOG RES INC","COM","26875P101","2,736","0.0%","25,353","",""
"TGT","TARGET CORP","COM","87612E106","2,712","0.0%","41,559","",""
"GXP","GREAT PLAINS ENERGY INC","COM","391164100","2,645","0.0%","82,047","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","2,583","0.0%","98,469","",""
"NUE","NUCOR CORP","COM","670346105","2,549","0.0%","40,092","",""
"OXY","OCCIDENTAL PETE CORP DEL","COM","674599105","2,541","0.0%","34,493","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","2,526","0.0%","80,684","",""
"AON","AON PLC","SHS CL A","G0408V102","2,493","0.0%","18,605","",""
"BALL","BALL CORP","COM","058498106","2,481","0.0%","65,558","",""
"CCEP.AS","COCA COLA EUROPEAN PARTNERS","SHS","G25839104","2,476","0.0%","62,121","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","2,335","0.0%","160,951","",""
"KO","COCA COLA CO","COM","191216100","2,308","0.0%","50,302","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","2,200","0.0%","43,038","",""
"ADBE","ADOBE SYS INC","COM","00724F101","2,185","0.0%","12,468","",""
"AAPL","APPLE INC","COM","037833100","2,146","0.0%","12,680","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","2,134","0.0%","75,247","",""
"GIB","GROUPE CGI INC","CL A SUB VTG","39945C109","2,104","0.0%","38,589","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","2,042","0.0%","28,757","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","2,031","0.0%","25,152","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","2,025","0.0%","20,560","",""
"GIS","GENERAL MLS INC","COM","370334104","1,995","0.0%","33,649","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","1,909","0.0%","47,672","",""
"AGU","AGRIUM INC","COM","008916108","1,888","0.0%","16,334","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","1,886","0.0%","44,260","",""
"POT","POTASH CORP SASK INC","COM","73755L107","1,874","0.0%","90,844","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","1,854","0.0%","30,068","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","1,843","0.0%","50,741","",""
"FTS.TO","FORTIS INC","COM","349553107","1,803","0.0%","48,988","",""
"ESRX","EXPRESS SCRIPTS HLDG CO","COM","30219G108","1,736","0.0%","23,259","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","1,718","0.0%","397,255","",""
"RHT","RED HAT INC","COM","756577102","1,710","0.0%","14,240","",""
"","RANDGOLD RES LTD","ADR","752344309","1,702","0.0%","17,207","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","1,689","0.0%","18,399","",""
"OVV","ENCANA CORP","COM","292505104","1,677","0.0%","125,329","",""
"V","VISA INC","COM CL A","92826C839","1,653","0.0%","14,498","",""
"META","FACEBOOK INC","CL A","30303M102","1,635","0.0%","9,264","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","1,613","0.0%","33,987","",""
"URI","UNITED RENTALS INC","COM","911363109","1,612","0.0%","9,375","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","1,611","0.0%","23,039","",""
"BKNG","PRICELINE GRP INC","COM NEW","741503403","1,590","0.0%","915","",""
"MSCI","MSCI INC","COM","55354G100","1,535","0.0%","12,130","",""
"XEC","CIMAREX ENERGY CO","COM","171798101","1,450","0.0%","11,886","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","1,435","0.0%","17,633","",""
"TOC","THOMSON REUTERS CORP","COM","884903105","1,352","0.0%","30,911","",""
"PXD","PIONEER NAT RES CO","COM","723787107","1,280","0.0%","7,407","",""
"APC","ANADARKO PETE CORP","COM","032511107","1,262","0.0%","23,525","",""
"OGE","OGE ENERGY CORP","COM","670837103","1,218","0.0%","37,000","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","1,209","0.0%","131,967","",""
"RGLD","ROYAL GOLD INC","COM","780287108","1,161","0.0%","14,132","",""
"","APARTMENT INVT & MGMT CO","CL A","03748R101","1,055","0.0%","24,133","",""
"INTU","INTUIT","COM","461202103","1,035","0.0%","6,560","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","1,021","0.0%","31,509","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","999","0.0%","319,802","",""
"URBN","URBAN OUTFITTERS INC","COM","917047102","979","0.0%","27,934","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","962","0.0%","42,014","",""
"CXO","CONCHO RES INC","COM","20605P101","957","0.0%","6,368","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","950","0.0%","5,635","",""
"TIF","TIFFANY & CO NEW","COM","886547108","935","0.0%","8,997","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","875","0.0%","22,294","",""
"BHC","VALEANT PHARMACEUTICALS INTL","COM","91911K102","875","0.0%","41,855","",""
"BEN","FRANKLIN RES INC","COM","354613101","870","0.0%","20,088","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","857","0.0%","16,183","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","831","0.0%","74,136","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","826","0.0%","16,123","",""
"EQIX","EQUINIX INC","COM PAR $0.001","29444U700","790","0.0%","1,742","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","746","0.0%","73,180","",""
"APA","APACHE CORP","COM","037411105","704","0.0%","16,677","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","687","0.0%","8,004","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","686","0.0%","16,028","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","678","0.0%","9,608","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","675","0.0%","12,061","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","642","0.0%","22,451","",""
"EQT","EQT CORP","COM","26884L109","640","0.0%","11,241","",""
"HES","HESS CORP","COM","42809H107","639","0.0%","13,456","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","638","0.0%","148,479","",""
"MRO","MARATHON OIL CORP","COM","565849106","631","0.0%","37,247","",""
"NBL","NOBLE ENERGY INC","COM","655044105","624","0.0%","21,404","",""
"JWN","NORDSTROM INC","COM","655664100","620","0.0%","13,089","",""
"HSY","HERSHEY CO","COM","427866108","588","0.0%","5,180","",""
"SPLK","SPLUNK INC","COM","848637104","588","0.0%","7,104","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","573","0.0%","8,991","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","568","0.0%","36,909","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","552","0.0%","178,166","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","541","0.0%","70,725","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","SPONSORED ADR","881624209","525","0.0%","27,700","",""
"FLEX","FLEX LTD","ORD","Y2573F102","522","0.0%","29,020","",""
"GOOGL","ALPHABET INC","CAP STK CL A","02079K305","495","0.0%","470","",""
"SBSW","SIBANYE STILLWATER","SPONSORED ADR","825724206","470","0.0%","93,077","",""
"TSLA","TESLA INC","COM","88160R101","469","0.0%","1,507","",""
"MCO","MOODYS CORP","COM","615369105","411","0.0%","2,785","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","410","0.0%","282,531","",""
"PVG","PRETIUM RES INC","COM","74139C102","371","0.0%","32,500","",""
"CME","CME GROUP INC","COM CL A","12572Q105","344","0.0%","2,353","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","344","0.0%","2,991","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","341","0.0%","103,468","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","301","0.0%","87,852","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","292","0.0%","3,802","",""
"TAHO","TAHOE RES INC","COM","873868103","280","0.0%","58,154","",""
"SCHW","SCHWAB CHARLES CORP NEW","COM","808513105","274","0.0%","5,340","",""
"NOW","SERVICENOW INC","COM","81762P102","269","0.0%","2,063","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","260","0.0%","3,384","",""
"CAKE","CHEESECAKE FACTORY INC","COM","163072101","222","0.0%","4,603","",""
"PX","PRAXAIR INC","COM","74005P104","220","0.0%","1,425","",""
"TMUS","T MOBILE US INC","COM","872590104","212","0.0%","3,337","",""
"CTAS","CINTAS CORP","COM","172908105","209","0.0%","1,341","",""
"CCO.TO","CAMECO CORP","COM","13321L108","155","0.0%","16,767","",""
"CBLAQ","CBL & ASSOC PPTYS INC","COM","124830100","57","0.0%","10,063","",""
