"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"BP","BP PLC","SPONSORED ADR","055622104","13,235","0.1%","347,200","",""
"VLO","VALERO ENERGY CORP NEW","COM","91913Y100","13,229","0.1%","267,257","",""
"DNR","DENBURY RES INC","COM NEW","247916208","13,073","0.1%","1,608,015","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","13,027","0.1%","1,784,500","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","12,879","0.1%","367,874","",""
"GLW","CORNING INC","COM","219350105","12,872","0.1%","561,376","",""
"BHP","BHP BILLITON LTD","SPONSORED ADR","088606108","12,867","0.1%","271,911","",""
"WU","WESTERN UN CO","COM","959802109","12,861","0.1%","718,089","",""
"GE","GENERAL ELECTRIC CO","COM","369604103","12,756","0.1%","504,800","",""
"EOG","EOG RES INC","COM","26875P101","12,337","0.1%","134,000","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","11,643","0.1%","258,094","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","11,635","0.1%","274,931","",""
"BRCM","BROADCOM CORP","CL A","111320107","11,615","0.1%","268,064","",""
"SU.TO","SUNCOR ENERGY INC NEW","COM","867224107","11,428","0.1%","358,700","",""
"ALTR","ALTERA CORP","COM","021441100","11,198","0.1%","303,149","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","11,106","0.1%","74,659","",""
"TXN","TEXAS INSTRS INC","COM","882508104","10,799","0.1%","201,980","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","10,774","0.1%","204,600","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","10,620","0.1%","453,278","",""
"WPM","SILVER WHEATON CORP","COM","828336107","10,396","0.1%","511,361","",""
"AZO","AUTOZONE INC","COM","053332102","10,381","0.1%","16,768","",""
"APC","ANADARKO PETE CORP","COM","032511107","10,222","0.1%","123,900","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","10,160","0.1%","100,500","",""
"VALE","VALE S A","ADR","91912E105","10,143","0.1%","1,240,000","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","10,085","0.1%","431,700","",""
"NEM","NEWMONT MINING CORP","COM","651639106","10,007","0.1%","529,474","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","9,991","0.1%","447,610","",""
"AGU","AGRIUM INC","COM","008916108","9,800","0.1%","103,466","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","9,023","0.1%","208,800","",""
"URI","UNITED RENTALS INC","COM","911363109","8,992","0.1%","88,144","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","8,495","0.1%","315,200","",""
"PHM","PULTE GROUP INC","COM","745867101","8,489","0.1%","395,558","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","8,447","0.1%","92,287","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","8,420","0.1%","271,500","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","8,364","0.1%","169,328","",""
"LOW","LOWES COS INC","COM","548661107","8,322","0.1%","120,953","",""
"MET","METLIFE INC","COM","59156R108","8,085","0.1%","149,464","",""
"HD","HOME DEPOT INC","COM","437076102","8,039","0.1%","76,580","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","8,023","0.1%","30,501","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","7,935","0.1%","318,791","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","7,871","0.1%","168,265","",""
"BCR","BARD C R INC","COM","067383109","7,854","0.1%","47,138","",""
"BCE.TO","BCE INC","COM NEW","05534B760","7,746","0.1%","168,400","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","7,557","0.1%","70,036","",""
"VRSN","VERISIGN INC","COM","92343E102","7,508","0.1%","131,728","",""
"EMC","E M C CORP MASS","COM","268648102","7,435","0.1%","249,997","",""
"BBBY","BED BATH & BEYOND INC","COM","075896100","7,409","0.1%","97,274","",""
"BFH","ALLIANCE DATA SYSTEMS CORP","COM","018581108","7,064","0.1%","24,694","",""
"ROST","ROSS STORES INC","COM","778296103","7,051","0.1%","74,808","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","6,890","0.1%","331,747","",""
"NVDA","NVIDIA CORP","COM","67066G104","6,888","0.1%","343,543","",""
"","RANDGOLD RES LTD","ADR","752344309","6,876","0.1%","102,000","",""
"NTAP","NETAPP INC","COM","64110D104","6,800","0.1%","164,047","",""
"JOY","JOY GLOBAL INC","COM","481165108","6,781","0.1%","145,763","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","6,723","0.1%","64,293","",""
"PFE","PFIZER INC","COM","717081103","6,579","0.1%","211,208","",""
"ESRX","EXPRESS SCRIPTS HLDG CO","COM","30219G108","6,542","0.1%","77,262","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","6,458","0.1%","137,352","",""
"WMT","WAL-MART STORES INC","COM","931142103","6,304","0.1%","73,404","",""
"NUE","NUCOR CORP","COM","670346105","6,207","0.0%","126,550","",""
"CMI","CUMMINS INC","COM","231021106","6,194","0.0%","42,966","",""
"","NOBLE CORP PLC","SHS USD","G65431101","6,183","0.0%","373,124","",""
"SYY","SYSCO CORP","COM","871829107","6,068","0.0%","152,875","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","CL B NEW","084670702","5,915","0.0%","39,396","",""
"APA","APACHE CORP","COM","037411105","5,828","0.0%","93,000","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","5,735","0.0%","203,383","",""
"HES","HESS CORP","COM","42809H107","5,463","0.0%","74,000","",""
"PXD","PIONEER NAT RES CO","COM","723787107","5,448","0.0%","36,600","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","5,422","0.0%","38,250","",""
"CVS","CVS HEALTH CORP","COM","126650100","5,337","0.0%","55,411","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","5,270","0.0%","1,310,900","",""
"BIIB","BIOGEN IDEC INC","COM","09062X103","5,141","0.0%","15,146","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","5,039","0.0%","250,066","",""
"WY","WEYERHAEUSER CO","COM","962166104","5,038","0.0%","140,373","",""
"CHK","CHESAPEAKE ENERGY CORP","COM","165167107","5,033","0.0%","257,156","",""
"MON","MONSANTO CO NEW","COM","61166W101","4,922","0.0%","41,199","",""
"CA","CA INC","COM","12673P105","4,875","0.0%","160,097","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","4,859","0.0%","354,400","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","4,841","0.0%","11,800","",""
"FFIV","F5 NETWORKS INC","COM","315616102","4,827","0.0%","36,997","",""
"MRO","MARATHON OIL CORP","COM","565849106","4,747","0.0%","167,800","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","4,730","0.0%","59,620","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","4,704","0.0%","42,397","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","4,698","0.0%","768,500","",""
"TSN","TYSON FOODS INC","CL A","902494103","4,683","0.0%","116,815","",""
"MCK","MCKESSON CORP","COM","58155Q103","4,632","0.0%","22,313","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","4,628","0.0%","41,620","",""
"T.TO","TELUS CORP","COM","87971M103","4,615","0.0%","127,600","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","4,602","0.0%","50,876","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","4,438","0.0%","23,039","",""
"RGLD","ROYAL GOLD INC","COM","780287108","4,433","0.0%","70,700","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","4,377","0.0%","120,500","",""
"M","MACYS INC","COM","55616P104","4,292","0.0%","65,271","",""
"GIS","GENERAL MLS INC","COM","370334104","4,281","0.0%","80,281","",""
"NBL","NOBLE ENERGY INC","COM","655044105","4,257","0.0%","89,752","",""
"VIAB","VIACOM INC NEW","CL B","92553P201","4,198","0.0%","55,788","",""
"STJ","ST JUDE MED INC","COM","790849103","4,171","0.0%","64,136","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","4,161","0.0%","106,700","",""
"CAM","CAMERON INTERNATIONAL CORP","COM","13342B105","4,153","0.0%","83,151","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","4,116","0.0%","43,460","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","4,090","0.0%","78,662","",""
"BKNG","PRICELINE GRP INC","COM NEW","741503403","3,945","0.0%","3,460","",""
"ADI","ANALOG DEVICES INC","COM","032654105","3,809","0.0%","68,609","",""
"ADBE","ADOBE SYS INC","COM","00724F101","3,799","0.0%","52,252","",""
"LB","L BRANDS INC","COM","501797104","3,799","0.0%","43,899","",""
"DVA","DAVITA HEALTHCARE PARTNERS I","COM","23918K108","3,789","0.0%","50,026","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","3,781","0.0%","182,700","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","3,775","0.0%","7,137","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","3,746","0.0%","430,600","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","3,717","0.0%","58,759","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","3,705","0.0%","817,800","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","3,700","0.0%","53,471","",""
"AFL","AFLAC INC","COM","001055102","3,664","0.0%","59,985","",""
"PCAR","PACCAR INC","COM","693718108","3,656","0.0%","53,752","",""
"TJX","TJX COS INC NEW","COM","872540109","3,624","0.0%","52,839","",""
"NOV","NATIONAL OILWELL VARCO INC","COM","637071101","3,611","0.0%","55,108","",""
"KSS","KOHLS CORP","COM","500255104","3,583","0.0%","58,700","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","3,581","0.0%","40,100","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","3,563","0.0%","53,126","",""
"AMAT","APPLIED MATLS INC","COM","038222105","3,561","0.0%","142,899","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","3,514","0.0%","91,616","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","3,448","0.0%","1,225,200","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","3,425","0.0%","18,513","",""
"PAYX","PAYCHEX INC","COM","704326107","3,415","0.0%","73,972","",""
"ELV","ANTHEM INC","COM","036752103","3,411","0.0%","27,141","",""
"SNDK","SANDISK CORP","COM","80004C101","3,302","0.0%","33,700","",""
"CERN","CERNER CORP","COM","156782104","3,296","0.0%","50,970","",""
"FLR","FLUOR CORP NEW","COM","343412102","3,286","0.0%","54,203","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","3,270","0.0%","121,151","",""
"NLY","ANNALY CAP MGMT INC","COM","035710409","3,115","0.0%","288,200","",""
"LLTC","LINEAR TECHNOLOGY CORP","COM","535678106","3,078","0.0%","67,493","",""
"AET","AETNA INC NEW","COM","00817Y108","3,066","0.0%","34,519","",""
"PH","PARKER HANNIFIN CORP","COM","701094104","2,987","0.0%","23,163","",""
"QEP","QEP RES INC","COM","74733V100","2,985","0.0%","147,649","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","2,976","0.0%","100,500","",""
"EMR","EMERSON ELEC CO","COM","291011104","2,973","0.0%","48,167","",""
"MYL","MYLAN INC","COM","628530107","2,971","0.0%","52,706","",""
"EQT","EQT CORP","COM","26884L109","2,854","0.0%","37,700","",""
"IP","INTL PAPER CO","COM","460146103","2,853","0.0%","53,254","",""
"QRTEA","LIBERTY INTERACTIVE CORP","INT COM SER A","53071M104","2,838","0.0%","96,465","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","2,802","0.0%","48,947","",""
"PSX","PHILLIPS 66","COM","718546104","2,793","0.0%","38,950","",""
"CI","CIGNA CORPORATION","COM","125509109","2,777","0.0%","26,981","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","2,675","0.0%","60,800","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","2,653","0.0%","28,517","",""
"MDT","MEDTRONIC INC","COM","585055106","2,645","0.0%","36,632","",""
"OVV","ENCANA CORP","COM","292505104","2,572","0.0%","184,200","",""
"WFC","WELLS FARGO & CO NEW","COM","949746101","2,570","0.0%","46,881","",""
"","WEATHERFORD INTL PLC","ORD SHS","G48833100","2,532","0.0%","221,155","",""
"CXO","CONCHO RES INC","COM","20605P101","2,477","0.0%","24,833","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","2,400","0.0%","41,265","",""
"FTI","FMC TECHNOLOGIES INC","COM","30249U101","2,383","0.0%","50,867","",""
"FAST","FASTENAL CO","COM","311900104","2,373","0.0%","49,902","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","2,360","0.0%","547,900","",""
"PRGO","PERRIGO CO PLC","SHS","G97822103","2,324","0.0%","13,900","",""
"RTX","UNITED TECHNOLOGIES CORP","COM","913017109","2,324","0.0%","20,209","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","2,300","0.0%","99,000","",""
"RRC","RANGE RES CORP","COM","75281A109","2,224","0.0%","41,600","",""
"MUR","MURPHY OIL CORP","COM","626717102","2,193","0.0%","43,400","",""
"JPM","JPMORGAN CHASE & CO","COM","46625H100","2,112","0.0%","33,742","",""
"ANDV","TESORO CORP","COM","881609101","2,085","0.0%","28,040","",""
"TPR","COACH INC","COM","189754104","2,084","0.0%","55,485","",""
"RHT","RED HAT INC","COM","756577102","2,030","0.0%","29,367","",""
"ABT","ABBOTT LABS","COM","002824100","2,026","0.0%","45,000","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","2,024","0.0%","27,026","",""
"DHR","DANAHER CORP DEL","COM","235851102","2,023","0.0%","23,603","",""
"MJN","MEAD JOHNSON NUTRITION CO","COM","582839106","2,013","0.0%","20,018","",""
"SO","SOUTHERN CO","COM","842587107","1,964","0.0%","40,000","",""
"MA","MASTERCARD INC","CL A","57636Q104","1,954","0.0%","22,677","",""
"SWK","STANLEY BLACK & DECKER INC","COM","854502101","1,922","0.0%","20,000","",""
"HSY","HERSHEY CO","COM","427866108","1,920","0.0%","18,476","",""
"CNX","CONSOL ENERGY INC","COM","20854P109","1,908","0.0%","56,420","",""
"MOS","MOSAIC CO NEW","COM","61945C103","1,885","0.0%","41,300","",""
"BAX","BAXTER INTL INC","COM","071813109","1,844","0.0%","25,163","",""
"","ALCOA INC","COM","013817101","1,843","0.0%","116,700","",""
"PEP","PEPSICO INC","COM","713448108","1,831","0.0%","19,361","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","1,816","0.0%","31,492","",""
"WFM","WHOLE FOODS MKT INC","COM","966837106","1,816","0.0%","36,021","",""
"","COCA COLA ENTERPRISES INC NE","COM","19122T109","1,772","0.0%","40,076","",""
"PX","PRAXAIR INC","COM","74005P104","1,749","0.0%","13,497","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","1,730","0.0%","19,996","",""
"BAC","BANK AMER CORP","COM","060505104","1,707","0.0%","95,391","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","1,696","0.0%","22,260","",""
"WDC","WESTERN DIGITAL CORP","COM","958102105","1,676","0.0%","15,139","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,587","0.0%","96,500","",""
"GOOGL","GOOGLE INC","CL A","38259P508","1,534","0.0%","2,890","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","1,500","0.0%","18,200","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","1,492","0.0%","14,035","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","1,491","0.0%","11,899","",""
"AEO","AMERICAN EAGLE OUTFITTERS NE","COM","02553E106","1,489","0.0%","107,300","",""
"EAT","BRINKER INTL INC","COM","109641100","1,428","0.0%","24,324","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","1,427","0.0%","18,853","",""
"DOW","DOW CHEM CO","COM","260543103","1,422","0.0%","31,188","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","1,405","0.0%","453,200","",""
"HON","HONEYWELL INTL INC","COM","438516106","1,388","0.0%","13,895","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","1,358","0.0%","9,758","",""
"ORCL","ORACLE CORP","COM","68389X105","1,342","0.0%","29,832","",""
"HUM","HUMANA INC","COM","444859102","1,294","0.0%","9,011","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","1,288","0.0%","65,254","",""
"MAN","MANPOWERGROUP INC","COM","56418H100","1,278","0.0%","18,748","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","1,264","0.0%","21,645","",""
"GPS","GAP INC DEL","COM","364760108","1,253","0.0%","29,745","",""
"JBL","JABIL CIRCUIT INC","COM","466313103","1,253","0.0%","57,419","",""
"PLD","PROLOGIS INC","COM","74340W103","1,237","0.0%","28,745","",""
"PSA","PUBLIC STORAGE","COM","74460D109","1,225","0.0%","6,627","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","1,216","0.0%","14,437","",""
"FOSL","FOSSIL GROUP INC","COM","34988V106","1,184","0.0%","10,692","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","1,182","0.0%","89,184","",""
"LKQ","LKQ CORP","COM","501889208","1,170","0.0%","41,605","",""
"MRK","MERCK & CO INC NEW","COM","58933Y105","1,167","0.0%","20,541","",""
"HST","HOST HOTELS & RESORTS INC","COM","44107P104","1,165","0.0%","49,018","",""
"SYK","STRYKER CORP","COM","863667101","1,117","0.0%","11,841","",""
"ECL","ECOLAB INC","COM","278865100","1,099","0.0%","10,510","",""
"SNI","SCRIPPS NETWORKS INTERACT IN","CL A COM","811065101","1,083","0.0%","14,394","",""
"GME","GAMESTOP CORP NEW","CL A","36467W109","1,082","0.0%","32,000","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","1,057","0.0%","15,753","",""
"AVP","AVON PRODS INC","COM","054303102","1,053","0.0%","112,140","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","1,050","0.0%","28,026","",""
"K","KELLOGG CO","COM","487836108","1,008","0.0%","15,396","",""
"URBN","URBAN OUTFITTERS INC","COM","917047102","996","0.0%","28,341","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","938","0.0%","14,896","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","883","0.0%","17,200","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","851","0.0%","15,200","",""
"KRFT","KRAFT FOODS GROUP INC","COM","50076Q106","848","0.0%","13,539","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","828","0.0%","25,987","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","792","0.0%","8,784","",""
"CCL","CARNIVAL CORP","PAIRED CTF","143658300","740","0.0%","16,332","",""
"JWN","NORDSTROM INC","COM","655664100","718","0.0%","9,043","",""
"FDX","FEDEX CORP","COM","31428X106","711","0.0%","4,095","",""
"C","CITIGROUP INC","COM NEW","172967424","694","0.0%","12,822","",""
"PAAS.TO","PAN AMERICAN SILVER CORP","COM","697900108","609","0.0%","66,177","",""
"NLOK","SYMANTEC CORP","COM","871503108","599","0.0%","23,333","",""
"USB","US BANCORP DEL","COM NEW","902973304","575","0.0%","12,784","",""
"MSGN","MADISON SQUARE GARDEN CO","CL A","55826P100","570","0.0%","7,578","",""
"CRM","SALESFORCE COM INC","COM","79466L302","559","0.0%","9,423","",""
"SE","SPECTRA ENERGY CORP","COM","847560109","538","0.0%","14,825","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP","COM","744573106","474","0.0%","11,453","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","447","0.0%","4,900","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","443","0.0%","9,780","",""
"PRE","PARTNERRE LTD","COM","G6852T105","422","0.0%","3,700","",""
"AAL","AMERICAN AIRLS GROUP INC","COM","02376R102","408","0.0%","7,600","",""
"CMA","COMERICA INC","COM","200340107","377","0.0%","8,048","",""
"TECH","BIO TECHNE CORP","COM","09073M104","368","0.0%","3,982","",""
"NSC","NORFOLK SOUTHERN CORP","COM","655844108","361","0.0%","3,293","",""
"MAS","MASCO CORP","COM","574599106","355","0.0%","14,101","",""
"CLX","CLOROX CO DEL","COM","189054109","348","0.0%","3,342","",""
"ETN","EATON CORP PLC","SHS","G29183103","338","0.0%","4,980","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","331","0.0%","5,200","",""
"CB","ACE LTD","SHS","H0023R105","320","0.0%","2,785","",""
"LLY","LILLY ELI & CO","COM","532457108","320","0.0%","4,639","",""
"AMCX","AMC NETWORKS INC","CL A","00164V103","317","0.0%","4,968","",""
"V","VISA INC","COM CL A","92826C839","315","0.0%","1,201","",""
"LVLT","LEVEL 3 COMMUNICATIONS INC","COM NEW","52729N308","296","0.0%","6,000","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","293","0.0%","3,849","",""
"NDAQ","NASDAQ OMX GROUP INC","COM","631103108","293","0.0%","6,100","",""
"CIT","CIT GROUP INC","COM NEW","125581801","282","0.0%","5,900","",""
"TFC","BB&T CORP","COM","054937107","280","0.0%","7,200","",""
"COLM","COLUMBIA SPORTSWEAR CO","COM","198516106","274","0.0%","6,146","",""
"UAL","UNITED CONTL HLDGS INC","COM","910047109","268","0.0%","4,000","",""
"WLY","WILEY JOHN & SONS INC","CL A","968223206","267","0.0%","4,499","",""
"KEX","KIRBY CORP","COM","497266106","264","0.0%","3,275","",""
"MDP","MEREDITH CORP","COM","589433101","260","0.0%","4,780","",""
"AOL","AOL INC","COM","00184X105","259","0.0%","5,600","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","258","0.0%","3,800","",""
"HBI","HANESBRANDS INC","COM","410345102","257","0.0%","2,300","",""
"EXPE","EXPEDIA INC DEL","COM NEW","30212P303","256","0.0%","3,000","",""
"TEX","TEREX CORP NEW","COM","880779103","256","0.0%","9,200","",""
"LNKD","LINKEDIN CORP","COM CL A","53578A108","253","0.0%","1,100","",""
"DNY","DONNELLEY R R & SONS CO","COM","257867101","245","0.0%","14,600","",""
"ALK","ALASKA AIR GROUP INC","COM","011659109","239","0.0%","4,000","",""
"ZBH","ZIMMER HLDGS INC","COM","98956P102","230","0.0%","2,028","",""
"SNA","SNAP ON INC","COM","833034101","227","0.0%","1,658","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","220","0.0%","5,155","",""
"RPM","RPM INTL INC","COM","749685103","219","0.0%","4,328","",""
"NWL","NEWELL RUBBERMAID INC","COM","651229106","217","0.0%","5,700","",""
"FICO","FAIR ISAAC CORP","COM","303250104","216","0.0%","2,982","",""
"CVG","CONVERGYS CORP","COM","212485106","211","0.0%","10,344","",""
"STI","SUNTRUST BKS INC","COM","867914103","211","0.0%","5,028","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","210","0.0%","6,182","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","209","0.0%","2,063","",""
"PTC","PTC INC","COM","69370C100","209","0.0%","5,715","",""
"CYT","CYTEC INDS INC","COM","232820100","208","0.0%","4,500","",""
"FTNT","FORTINET INC","COM","34959E109","208","0.0%","6,800","",""
"ALB","ALBEMARLE CORP","COM","012653101","207","0.0%","3,444","",""
"DLX","DELUXE CORP","COM","248019101","207","0.0%","3,322","",""
"IT","GARTNER INC","COM","366651107","207","0.0%","2,454","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","207","0.0%","3,706","",""
"CBT","CABOT CORP","COM","127055101","206","0.0%","4,689","",""
"CE","CELANESE CORP DEL","COM SER A","150870103","205","0.0%","3,426","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","205","0.0%","3,300","",""
"VAL","VALSPAR CORP","COM","920355104","205","0.0%","2,366","",""
"ANSS","ANSYS INC","COM","03662Q105","202","0.0%","2,461","",""
"CVLT","COMMVAULT SYSTEMS INC","COM","204166102","202","0.0%","3,900","",""
"NEU","NEWMARKET CORP","COM","651587107","202","0.0%","500","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","201","0.0%","2,534","",""
"NUAN","NUANCE COMMUNICATIONS INC","COM","67020Y100","198","0.0%","13,907","",""
"KBR","KBR INC","COM","48242W106","191","0.0%","11,264","",""
"AVX","AVX CORP NEW","COM","002444107","171","0.0%","12,200","",""
"OAS","OASIS PETE INC NEW","COM","674215108","165","0.0%","10,000","",""
"QLGC","QLOGIC CORP","COM","747277101","159","0.0%","11,917","",""
"VSH","VISHAY INTERTECHNOLOGY INC","COM","928298108","158","0.0%","11,133","",""
"BRCD","BROCADE COMMUNICATIONS SYS I","COM NEW","111621306","155","0.0%","13,100","",""
