"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"HD","HOME DEPOT INC","COM","437076102","63,314","0.3%","230,845","",""
"BAC","BK OF AMERICA CORP","COM","060505104","62,737","0.3%","2,015,336","",""
"BF-B","BROWN FORMAN CORP","CL B","115637209","62,613","0.3%","892,426","",""
"QCOM","QUALCOMM INC","COM","747525103","62,469","0.3%","489,036","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","61,191","0.3%","217,152","",""
"CI","CIGNA CORP NEW","COM","125523100","60,507","0.3%","229,611","",""
"MKTX","MARKETAXESS HLDGS INC","COM","57060D108","60,331","0.3%","235,658","",""
"BMY","BRISTOLMYERS SQUIBB CO","COM","110122108","58,444","0.2%","759,007","",""
"INTC","INTEL CORP","COM","458140100","57,798","0.2%","1,544,985","",""
"EEM","ISHARES TR","MSCI EMG MKT ETF","464287234","57,555","0.2%","1,435,298","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","57,504","0.2%","742,374","",""
"BAX","BAXTER INTL INC","COM","071813109","55,726","0.2%","867,608","",""
"MO","ALTRIA GROUP INC","COM","02209S103","55,622","0.2%","1,331,617","",""
"BEKE","KE HLDGS INC","SPONSORED ADS","482497104","55,436","0.2%","3,088,335","",""
"FXI","ISHARES TR","CHINA LGCAP ETF","464287184","54,667","0.2%","1,612,109","",""
"BIIB","BIOGEN INC","COM","09062X103","54,642","0.2%","267,931","",""
"CBOE","CBOE GLOBAL MKTS INC","COM","12503M108","54,037","0.2%","477,403","",""
"49BA.SG","BEIGENE LTD","SPONSORED ADR","07725L102","53,595","0.2%","331,142","",""
"MCHI","ISHARES TR","MSCI CHINA ETF","46429B671","53,350","0.2%","955,915","",""
"LU","LUFAX HOLDING LTD","ADS REP SHS CL A","54975P102","53,221","0.2%","8,870,197","",""
"F","FORD MTR CO DEL","COM","345370860","51,429","0.2%","4,620,739","",""
"TW","TRADEWEB MKTS INC","CL A","892672106","51,201","0.2%","750,202","",""
"RMD","RESMED INC","COM","761152107","50,924","0.2%","242,921","",""
"ZTO","ZTO EXPRESS CAYMAN INC","SPONSORED ADS A","98980A105","49,737","0.2%","1,811,900","",""
"K","KELLOGG CO","COM","487836108","49,559","0.2%","694,691","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","49,278","0.2%","348,306","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","48,966","0.2%","885,780","",""
"IDXX","IDEXX LABS INC","COM","45168D104","48,121","0.2%","137,201","",""
"DXCM","DEXCOM INC","COM","252131107","47,182","0.2%","633,054","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","45,955","0.2%","918,036","",""
"AMD","ADVANCED MICRO DEVICES INC","COM","007903107","45,141","0.2%","590,316","",""
"HRL","HORMEL FOODS CORP","COM","440452100","44,784","0.2%","945,616","",""
"HOLX","HOLOGIC INC","COM","436440101","44,257","0.2%","638,634","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","44,177","0.2%","312,891","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","43,685","0.2%","73,900","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","43,667","0.2%","386,021","",""
"CAT","CATERPILLAR INC","COM","149123101","42,138","0.2%","235,722","",""
"DHI","D R HORTON INC","COM","23331A109","41,722","0.2%","630,342","",""
"CLX","CLOROX CO DEL","COM","189054109","41,612","0.2%","295,162","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","COM","98956P102","41,368","0.2%","393,756","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","41,112","0.2%","175,423","",""
"AMH","AMERICAN HOMES 4 RENT","CL A","02665T306","40,183","0.2%","1,133,833","",""
"PGR","PROGRESSIVE CORP","COM","743315103","39,820","0.2%","342,482","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","39,794","0.2%","1,015,924","",""
"LEN","LENNAR CORP","CL A","526057104","39,633","0.2%","561,608","",""
"SLB","SCHLUMBERGER LTD","COM STK","806857108","38,850","0.2%","1,086,420","",""
"ALGN","ALIGN TECHNOLOGY INC","COM","016255101","38,650","0.2%","163,307","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","38,620","0.2%","301,693","",""
"Z","ZILLOW GROUP INC","CL C CAP STK","98954M200","38,581","0.2%","1,215,164","",""
"GE","GENERAL ELECTRIC CO","COM NEW","369604301","38,566","0.2%","605,715","",""
"PSA","PUBLIC STORAGE","COM","74460D109","38,392","0.2%","122,789","",""
"ELV","ELEVANCE HEALTH INC","COM","036752103","37,560","0.2%","77,832","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","37,384","0.2%","1,969,127","",""
"FCX","FREEPORTMCMORAN INC","CL B","35671D857","36,886","0.2%","1,260,625","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","36,702","0.2%","342,337","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","36,189","0.2%","585,484","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","35,835","0.2%","593,192","",""
"MRNA","MODERNA INC","COM","60770K107","35,592","0.2%","249,157","",""
"SO","SOUTHERN CO","COM","842587107","35,266","0.1%","494,540","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","34,040","0.1%","132,823","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","33,516","0.1%","61,692","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","33,330","0.1%","461,508","",""
"STE","STERIS PLC","SHS USD","G8473T100","32,852","0.1%","159,358","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","32,843","0.1%","76,386","",""
"EOG","EOG RES INC","COM","26875P101","32,542","0.1%","294,655","",""
"CTVA","CORTEVA INC","COM","22052L104","32,463","0.1%","599,616","",""
"BZ","KANZHUN LIMITED","SPONSORED ADS","48553T106","31,993","0.1%","1,217,372","",""
"MSFT","MICROSOFT CORP","COM","594918104","31,963","0.1%","124,452","",""
"DIS","DISNEY WALT CO","COM","254687106","31,710","0.1%","335,906","",""
"SI","SILVERGATE CAP CORP","CL A","82837P408","31,462","0.1%","587,746","",""
"LEGN","LEGEND BIOTECH CORP","SPONSORED ADS","52490G102","31,437","0.1%","571,587","",""
"SE","SEA LTD","SPONSORD ADS","81141R100","30,705","0.1%","459,240","",""
"LW","LAMB WESTON HLDGS INC","COM","513272104","30,645","0.1%","428,835","",""
"D","DOMINION ENERGY INC","COM","25746U109","30,163","0.1%","377,929","",""
"DOW","DOW INC","COM","260557103","30,035","0.1%","581,959","",""
"WBD","WARNER BROS DISCOVERY INC","COM SER A","934423104","29,710","0.1%","2,213,889","",""
"INCY","INCYTE CORP","COM","45337C102","29,700","0.1%","390,943","",""
"SCHW","SCHWAB CHARLES CORP","COM","808513105","29,271","0.1%","463,288","",""
"PLD","PROLOGIS INC","COM","74340W103","28,362","0.1%","241,070","",""
"MET","METLIFE INC","COM","59156R108","28,168","0.1%","448,611","",""
"TAP","MOLSON COORS BEVERAGE CO","CL B","60871R209","27,942","0.1%","512,602","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","27,887","0.1%","65,439","",""
"MS","MORGAN STANLEY","COM NEW","617446448","27,769","0.1%","365,090","",""
"EDU","NEW ORIENTAL ED TECHNOLOGY","SPON ADR","647581206","27,704","0.1%","1,360,704","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS A","N53745100","27,673","0.1%","316,411","",""
"0A2I.IL","HUAZHU GROUP LTD","SPONSORED ADS","44332N106","27,206","0.1%","714,058","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","26,893","0.1%","514,503","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","26,442","0.1%","340,753","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","25,896","0.1%","117,046","",""
"AEP","AMERICAN ELEC PWR CO INC","COM","025537101","25,233","0.1%","263,003","",""
"HUM","HUMANA INC","COM","444859102","25,140","0.1%","53,710","",""
"MPC","MARATHON PETE CORP","COM","56585A102","24,983","0.1%","303,890","",""
"LNG","CHENIERE ENERGY INC","COM NEW","16411R208","24,838","0.1%","186,710","",""
"ALB","ALBEMARLE CORP","COM","012653101","24,393","0.1%","116,723","",""
"INVH","INVITATION HOMES INC","COM","46187W107","24,269","0.1%","682,110","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","24,180","0.1%","142,964","",""
"C","CITIGROUP INC","COM NEW","172967424","24,117","0.1%","524,393","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","24,046","0.1%","183,737","",""
"O","REALTY INCOME CORP","COM","756109104","23,817","0.1%","348,915","",""
"MOS","MOSAIC CO NEW","COM","61945C103","23,735","0.1%","502,547","",""
"GDS","GDS HLDGS LTD","SPONSORED ADS","36165L108","23,676","0.1%","709,079","",""
"APA","APA CORPORATION","COM","03743Q108","23,557","0.1%","674,995","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","23,306","0.1%","175,257","",""
"CB","CHUBB LIMITED","COM","H1467J104","23,266","0.1%","118,352","",""
"COO","COOPER COS INC","COM NEW","216648402","22,973","0.1%","73,367","",""
"NKE","NIKE INC","CL B","654106103","22,934","0.1%","224,402","",""
"DLR","DIGITAL RLTY TR INC","COM","253868103","22,875","0.1%","176,193","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","22,666","0.1%","335,846","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","22,553","0.1%","238,458","",""
"PHM","PULTE GROUP INC","COM","745867101","22,511","0.1%","568,017","",""
"ABMD","ABIOMED INC","COM","003654100","22,332","0.1%","90,225","",""
"BA","BOEING CO","COM","097023105","22,276","0.1%","162,930","",""
"ZLAB","ZAI LAB LTD","ADR","98887Q104","22,097","0.1%","637,181","",""
"WY","WEYERHAEUSER CO MTN BE","COM NEW","962166104","21,929","0.1%","662,103","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","21,912","0.1%","73,773","",""
"FANG","DIAMONDBACK ENERGY INC","COM","25278X109","21,839","0.1%","180,268","",""
"NFLX","NETFLIX INC","COM","64110L106","21,831","0.1%","124,840","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","21,726","0.1%","208,521","",""
"CE","CELANESE CORP DEL","COM","150870103","21,712","0.1%","184,611","",""
"0LQ0.IL","VIPSHOP HOLDINGS LIMITED","SPONSORED ADS A","92763W103","21,476","0.1%","2,171,443","",""
"HSIC","HENRY SCHEIN INC","COM","806407102","21,430","0.1%","279,252","",""
"SRE","SEMPRA","COM","816851109","21,404","0.1%","142,439","",""
"DD","DUPONT DE NEMOURS INC","COM","26614N102","21,382","0.1%","384,714","",""
"ALL","ALLSTATE CORP","COM","020002101","21,247","0.1%","167,652","",""
"TT","TRANE TECHNOLOGIES PLC","SHS","G8994E103","21,145","0.1%","162,820","",""
"ETN","EATON CORP PLC","SHS","G29183103","21,032","0.1%","166,934","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","21,029","0.1%","554,851","",""
"JCI","JOHNSON CTLS INTL PLC","SHS","G51502105","21,021","0.1%","439,033","",""
"PODD","INSULET CORP","COM","45784P101","21,006","0.1%","96,383","",""
"DVA","DAVITA INC","COM","23918K108","20,616","0.1%","257,825","",""
"OXY","OCCIDENTAL PETE CORP","COM","674599105","20,380","0.1%","346,120","",""
"TTWO","TAKETWO INTERACTIVE SOFTWAR","COM","874054109","20,198","0.1%","164,845","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","20,041","0.1%","363,660","",""
"XEL","XCEL ENERGY INC","COM","98389B100","19,678","0.1%","278,089","",""
"NVR","NVR INC","COM","62944T105","19,520","0.1%","4,875","",""
"CMI","CUMMINS INC","COM","231021106","19,351","0.1%","99,992","",""
"PXD","PIONEER NAT RES CO","COM","723787107","19,285","0.1%","86,450","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","19,149","0.1%","80,568","",""
"EXC","EXELON CORP","COM","30161N101","19,148","0.1%","422,512","",""
"MRO","MARATHON OIL CORP","COM","565849106","19,057","0.1%","847,713","",""
"CASY","CASEYS GEN STORES INC","COM","147528103","19,051","0.1%","102,991","",""
"PPG","PPG INDS INC","COM","693506107","18,990","0.1%","166,082","",""
"TFX","TELEFLEX INCORPORATED","COM","879369106","18,906","0.1%","76,901","",""
"USB","US BANCORP DEL","COM NEW","902973304","18,703","0.1%","406,405","",""
"","DAQO NEW ENERGY CORP","SPNSRD ADS NEW","23703Q203","18,682","0.1%","261,725","",""
"CF","CF INDS HLDGS INC","COM","125269100","18,391","0.1%","214,527","",""
"UHS","UNIVERSAL HLTH SVCS INC","CL B","913903100","18,314","0.1%","181,848","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","18,311","0.1%","87,181","",""
"NEM","NEWMONT CORP","COM","651639106","18,006","0.1%","301,763","",""
"CCI","CROWN CASTLE INTL CORP NEW","COM","22822V101","17,964","0.1%","106,689","",""
"WELL","WELLTOWER INC","COM","95040Q104","17,962","0.1%","218,117","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","17,802","0.1%","65,303","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","17,694","0.1%","112,149","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","17,592","0.1%","191,904","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","17,489","0.1%","224,618","",""
"IFF","INTERNATIONAL FLAVORSFRAGRA","COM","459506101","17,483","0.1%","146,768","",""
"RTX","RAYTHEON TECHNOLOGIES CORP","COM","75513E101","17,476","0.1%","181,831","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","17,435","0.1%","89,754","",""
"AFL","AFLAC INC","COM","001055102","17,376","0.1%","314,047","",""
"TFC","TRUIST FINL CORP","COM","89832Q109","17,118","0.1%","360,911","",""
"APTV","APTIV PLC","SHS","G6095L109","16,929","0.1%","190,066","",""
"VTR","VENTAS INC","COM","92276F100","16,843","0.1%","327,495","",""
"UDR","UDR INC","COM","902653104","16,621","0.1%","361,009","",""
"AMAT","APPLIED MATLS INC","COM","038222105","16,501","0.1%","181,374","",""
"HES","HESS CORP","COM","42809H107","16,435","0.1%","155,137","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","16,377","0.1%","234,961","",""
"LSI","LIFE STORAGE INC","COM","53223X107","16,290","0.1%","145,889","",""
"PEG","PUBLIC SVC ENTERPRISE GRP IN","COM","744573106","16,225","0.1%","256,407","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","16,109","0.1%","102,302","",""
"LOPE","GRAND CANYON ED INC","COM","38526M106","16,044","0.1%","170,333","",""
"NTAP","NETAPP INC","COM","64110D104","15,991","0.1%","245,106","",""
"QRVO","QORVO INC","COM","74736K101","15,875","0.1%","168,312","",""
"AMZN","AMAZON COM INC","COM","023135106","15,852","0.1%","149,250","",""
"XRAY","DENTSPLY SIRONA INC","COM","24906P109","15,603","0.1%","436,703","",""
"NVDA","NVIDIA CORPORATION","COM","67066G104","15,520","0.1%","102,381","",""
"0A2Z.IL","TENCENT MUSIC ENTMT GROUP","SPON ADS","88034P109","15,149","0.1%","3,017,694","",""
"CARR","CARRIER GLOBAL CORPORATION","COM","14448C104","15,135","0.1%","424,427","",""
"LIN","LINDE PLC","SHS","G5494J103","15,111","0.1%","52,554","",""
"EWY","ISHARES INC","MSCI STH KOR ETF","464286772","14,814","0.1%","254,576","",""
"SII.TO","SPROTT INC","COM NEW","852066208","14,775","0.1%","426,194","",""
"BFAM","BRIGHT HORIZONS FAM SOL IN D","COM","109194100","14,726","0.1%","174,228","",""
"MASI","MASIMO CORP","COM","574795100","14,684","0.1%","112,373","",""
"GLW","CORNING INC","COM","219350105","14,571","0.1%","462,429","",""
"TJX","TJX COS INC NEW","COM","872540109","14,567","0.1%","260,822","",""
"MAS","MASCO CORP","COM","574599106","14,543","0.1%","287,419","",""
"LBRDK","LIBERTY BROADBAND CORP","COM SER C","530307305","14,429","0.1%","124,776","",""
"TXRH","TEXAS ROADHOUSE INC","COM","882681109","14,369","0.1%","196,298","",""
"INSP","INSPIRE MED SYS INC","COM","457730109","14,360","0.1%","78,611","",""
"CNS","COHEN STEERS INC","COM","19247A100","14,262","0.1%","224,288","",""
"EBAY","EBAY INC","COM","278642103","14,178","0.1%","340,235","",""
"TDOC","TELADOC HEALTH INC","COM","87918A105","14,042","0.1%","422,831","",""
"CNR.TO","CANADIAN NATL RY CO","COM","136375102","14,022","0.1%","124,924","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","13,985","0.1%","280,775","",""
"VLO","VALERO ENERGY CORP","COM","91913Y100","13,979","0.1%","131,527","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","13,958","0.1%","62,336","",""
"PINS","PINTEREST INC","CL A","72352L106","13,939","0.1%","767,566","",""
"AAPL","APPLE INC","COM","037833100","13,794","0.1%","100,891","",""
"VFC","V F CORP","COM","918204108","13,630","0.1%","308,575","",""
"TPR","TAPESTRY INC","COM","876030107","13,570","0.1%","444,641","",""
"AMGN","AMGEN INC","COM","031162100","13,329","0.1%","54,786","",""
"ROST","ROSS STORES INC","COM","778296103","13,269","0.1%","188,930","",""
"GPC","GENUINE PARTS CO","COM","372460105","13,103","0.1%","98,516","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","13,067","0.1%","87,836","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","13,051","0.1%","136,400","",""
"PCAR","PACCAR INC","COM","693718108","13,026","0.1%","158,202","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","12,825","0.1%","54,426","",""
"JBL","JABIL INC","COM","466313103","12,774","0.1%","249,452","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","12,626","0.1%","190,874","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","12,608","0.1%","302,289","",""
"ORCL","ORACLE CORP","COM","68389X105","12,559","0.1%","179,741","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","12,554","0.1%","113,149","",""
"ABBV","ABBVIE INC","COM","00287Y109","12,536","0.1%","81,850","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","12,516","0.1%","68,567","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","12,444","0.1%","243,378","",""
"SAFM","SANDERSON FARMS INC","COM","800013104","12,422","0.1%","57,634","",""
"FISV","FISERV INC","COM","337738108","12,389","0.1%","139,253","",""
"OC","OWENS CORNING NEW","COM","690742101","12,341","0.1%","166,070","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","12,272","0.1%","695,540","",""
"HTA","HEALTHCARE TR AMER INC","CL A NEW","42225P501","12,224","0.1%","437,990","",""
"UAL","UNITED AIRLS HLDGS INC","COM","910047109","12,202","0.1%","344,504","",""
"HPQ","HP INC","COM","40434L105","12,123","0.1%","369,836","",""
"FLO","FLOWERS FOODS INC","COM","343498101","12,086","0.1%","459,201","",""
"WHR","WHIRLPOOL CORP","COM","963320106","11,812","0.1%","76,273","",""
"NUE","NUCOR CORP","COM","670346105","11,705","0.0%","112,107","",""
"WEX","WEX INC","COM","96208T104","11,658","0.0%","74,945","",""
"NXPI","NXP SEMICONDUCTORS N V","COM","N6596X109","11,564","0.0%","78,117","",""
"CLF","CLEVELANDCLIFFS INC NEW","COM","185899101","11,464","0.0%","745,864","",""
"TPX","TEMPUR SEALY INTL INC","COM","88023U101","11,459","0.0%","536,215","",""
"PVH","PVH CORPORATION","COM","693656100","11,354","0.0%","199,545","",""
"MHK","MOHAWK INDS INC","COM","608190104","11,224","0.0%","90,453","",""
"PAYX","PAYCHEX INC","COM","704326107","11,169","0.0%","98,086","",""
"WT","WISDOMTREE INVTS INC","COM","97717P104","11,161","0.0%","2,201,350","",""
"CTRA","COTERRA ENERGY INC","COM","127097103","11,130","0.0%","431,563","",""
"HELE","HELEN OF TROY LTD","COM","G4388N106","11,130","0.0%","68,529","",""
"BLDR","BUILDERS FIRSTSOURCE INC","COM","12008R107","11,019","0.0%","205,192","",""
"EMN","EASTMAN CHEM CO","COM","277432100","10,989","0.0%","122,413","",""
"PDCE","PDC ENERGY INC","COM","69327R101","10,917","0.0%","177,197","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","10,875","0.0%","117,385","",""
"ATHM","AUTOHOME INC","SP ADS RP CL A","05278C107","10,700","0.0%","272,058","",""
"NVCR","NOVOCURE LTD","ORD SHS","G6674U108","10,527","0.0%","151,470","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","10,526","0.0%","110,686","",""
"CPRI","CAPRI HOLDINGS LIMITED","SHS","G1890L107","10,515","0.0%","256,407","",""
"HZNP","HORIZON THERAPEUTICS PUB L","SHS","G46188101","10,508","0.0%","131,741","",""
"ACI","ALBERTSONS COS INC","COMMON STOCK","013091103","10,507","0.0%","393,238","",""
"HLF","HERBALIFE NUTRITION LTD","COM SHS","G4412G101","10,459","0.0%","511,433","",""
"KMX","CARMAX INC","COM","143130102","10,379","0.0%","114,712","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","10,270","0.0%","102,043","",""
