"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","982","0.0%","235,541","",""
"SUI","SUN CMNTYS INC","COM","866674104","964","0.0%","6,425","",""
"LB","L BRANDS INC","COM","501797104","954","0.0%","15,416","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","950","0.0%","6,211","",""
"","RLX TECHNOLOGY INC","SPONSORED ADS","74969N103","934","0.0%","90,167","",""
"PANW","PALO ALTO NETWORKS INC","COM","697435105","925","0.0%","2,871","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","924","0.0%","29,899","",""
"HRC","HILL ROM HLDGS INC","COM","431475102","916","0.0%","8,295","",""
"FHI","FEDERATED HERMES INC","CL B","314211103","911","0.0%","29,090","",""
"WAFD","WASHINGTON FED INC","COM","938824109","892","0.0%","28,977","",""
"INVH","INVITATION HOMES INC","COM","46187W107","873","0.0%","27,276","",""
"GOOGL","ALPHABET INC","CAP STK CL A","02079K305","868","0.0%","421","",""
"ELS","EQUITY LIFESTYLE PPTYS INC","COM","29472R108","836","0.0%","13,133","",""
"MAA","MID-AMER APT CMNTYS INC","COM","59522J103","789","0.0%","5,466","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","783","0.0%","30,102","",""
"CME","CME GROUP INC","COM","12572Q105","780","0.0%","3,818","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","780","0.0%","6,453","",""
"BERY","BERRY GLOBAL GROUP INC","COM","08579W103","777","0.0%","12,655","",""
"ELD.TO","ELDORADO GOLD CORP NEW","COM","284902509","770","0.0%","71,301","",""
"CCO.TO","CAMECO CORP","COM","13321L108","765","0.0%","46,148","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","758","0.0%","16,444","",""
"FNV.TO","FRANCO NEV CORP","COM","351858105","744","0.0%","5,937","",""
"TFII.TO","TFI INTL INC","COM","87241L109","737","0.0%","9,830","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","736","0.0%","7,267","",""
"OMC","OMNICOM GROUP INC","COM","681919106","731","0.0%","9,854","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","729","0.0%","16,386","",""
"CAE.TO","CAE INC","COM","124765108","720","0.0%","25,278","",""
"URI","UNITED RENTALS INC","COM","911363109","719","0.0%","2,184","",""
"CFFN","CAPITOL FED FINL INC","COM","14057J101","688","0.0%","51,974","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","686","0.0%","1,702","",""
"","CHANGE HEALTHCARE INC","COM","15912K100","666","0.0%","30,145","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","658","0.0%","4,442","",""
"GE","GENERAL ELECTRIC CO","COM","369604103","646","0.0%","49,204","",""
"INSP","INSPIRE MED SYS INC","COM","457730109","644","0.0%","3,113","",""
"VMC","VULCAN MATLS CO","COM","929160109","637","0.0%","3,777","",""
"META","FACEBOOK INC","CL A","30303M102","597","0.0%","2,027","",""
"WPC","WP CAREY INC","COM","92936U109","596","0.0%","8,417","",""
"RNG","RINGCENTRAL INC","CL A","76680R206","587","0.0%","1,972","",""
"BKR","BAKER HUGHES COMPANY","CL A","05722G100","583","0.0%","26,977","",""
"AYX","ALTERYX INC","COM CL A","02156B103","579","0.0%","6,975","",""
"VTRS","VIATRIS INC","COM","92556V106","577","0.0%","41,332","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","576","0.0%","18,811","",""
"HST","HOST HOTELS & RESORTS INC","COM","44107P104","574","0.0%","34,047","",""
"CNA","CNA FINL CORP","COM","126117100","570","0.0%","12,776","",""
"T.TO","TELUS CORPORATION","COM","87971M103","566","0.0%","28,436","",""
"SHAK","SHAKE SHACK INC","CL A","819047101","562","0.0%","4,987","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","559","0.0%","187,859","",""
"V","VISA INC","COM CL A","92826C839","555","0.0%","2,622","",""
"PAAS.TO","PAN AMERN SILVER CORP","COM","697900108","537","0.0%","17,916","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","532","0.0%","70,842","",""
"CBOE","CBOE GLOBAL MKTS INC","COM","12503M108","531","0.0%","5,379","",""
"PVG","PRETIUM RES INC","COM","74139C102","530","0.0%","51,039","",""
"OMCL","OMNICELL COM","COM","68213N109","518","0.0%","3,988","",""
"BBY","BEST BUY INC","COM","086516101","514","0.0%","4,475","",""
"RNR","RENAISSANCERE HLDGS LTD","COM","G7496G103","512","0.0%","3,194","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","504","0.0%","3,052","",""
"SLB","SCHLUMBERGER LTD","COM","806857108","471","0.0%","17,328","",""
"ALSN","ALLISON TRANSMISSION HLDGS I","COM","01973R101","466","0.0%","11,424","",""
"DOO.TO","BRP INC","COM SUN VTG","05577W200","465","0.0%","5,367","",""
"SPLK","SPLUNK INC","COM","848637104","464","0.0%","3,426","",""
"RBA","RITCHIE BROS AUCTIONEERS","COM","767744105","460","0.0%","7,852","",""
"DISCA","DISCOVERY INC","COM SER A","25470F104","459","0.0%","10,551","",""
"HII","HUNTINGTON INGALLS INDS INC","COM","446413106","456","0.0%","2,216","",""
"EQX.TO","EQUINOX GOLD CORP","COM","29446Y502","447","0.0%","56,073","",""
"PAYC","PAYCOM SOFTWARE INC","COM","70432V102","442","0.0%","1,194","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","435","0.0%","529","",""
"REG","REGENCY CTRS CORP","COM","758849103","430","0.0%","7,577","",""
"XRX","XEROX HOLDINGS CORP","COM NEW","98421M106","422","0.0%","17,390","",""
"JLL","JONES LANG LASALLE INC","COM","48020Q107","420","0.0%","2,346","",""
"HAIN","HAIN CELESTIAL GROUP INC","COM","405217100","410","0.0%","9,411","",""
"GWW","GRAINGER W W INC","COM","384802104","407","0.0%","1,016","",""
"CACC","CREDIT ACCEP CORP MICH","COM","225310101","405","0.0%","1,123","",""
"VER","VEREIT INC","COM","92339V308","405","0.0%","10,479","",""
"NEM","NEWMONT CORP","COM","651639106","402","0.0%","6,670","",""
"OHI","OMEGA HEALTHCARE INVS INC","COM","681936100","397","0.0%","10,846","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","396","0.0%","256,567","",""
"CRWD","CROWDSTRIKE HLDGS INC","CL A","22788C105","395","0.0%","2,164","",""
"MLM","MARTIN MARIETTA MATLS INC","COM","573284106","391","0.0%","1,163","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","385","0.0%","8,485","",""
"KIM","KIMCO RLTY CORP","COM","49446R109","370","0.0%","19,718","",""
"NNN","NATIONAL RETAIL PROPERTIES I","COM","637417106","369","0.0%","8,371","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","358","0.0%","42,672","",""
"FRT","FEDERAL RLTY INVT TR","SH BEN INT NEW","313747206","352","0.0%","3,474","",""
"CIGI.TO","COLLIERS INTL GROUP INC","SUB VTG SHS","194693107","351","0.0%","3,571","",""
"KRC","KILROY RLTY CORP","COM","49427F108","350","0.0%","5,329","",""
"CDAY","CERIDIAN HCM HLDG INC","COM","15677J108","344","0.0%","4,077","",""
"AAPL","APPLE INC","COM","037833100","342","0.0%","2,803","",""
"UNP","UNION PAC CORP","COM","907818108","341","0.0%","1,545","",""
"BMY","BRISTOL-MYERS SQUIBB CO","COM","110122108","339","0.0%","5,369","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","339","0.0%","1,394","",""
"CSCO","CISCO SYS INC","COM","17275R102","329","0.0%","6,365","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","324","0.0%","5,983","",""
"TRI.TO","THOMSON REUTERS CORP.","COM NEW","884903709","315","0.0%","3,592","",""
"SRPT","SAREPTA THERAPEUTICS INC","COM","803607100","314","0.0%","4,208","",""
"FICO","FAIR ISAAC CORP","COM","303250104","294","0.0%","604","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","288","0.0%","8,754","",""
"NEU","NEWMARKET CORP","COM","651587107","287","0.0%","755","",""
"HTA","HEALTHCARE TR AMER INC","CL A NEW","42225P501","285","0.0%","10,348","",""
"NOV","NOV INC","COM","62955J103","284","0.0%","20,705","",""
"FLS","FLOWSERVE CORP","COM","34354P105","279","0.0%","7,181","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","277","0.0%","2,903","",""
"WWE","WORLD WRESTLING ENTMT INC","CL A","98156Q108","273","0.0%","5,027","",""
"PFE","PFIZER INC","COM","717081103","271","0.0%","7,486","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","269","0.0%","814","",""
"HRB","BLOCK H & R INC","COM","093671105","267","0.0%","12,234","",""
"AMGN","AMGEN INC","COM","031162100","261","0.0%","1,050","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","260","0.0%","3,330","",""
"DEI","DOUGLAS EMMETT INC","COM","25960P109","259","0.0%","8,264","",""
"EHC","ENCOMPASS HEALTH CORP","COM","29261A100","258","0.0%","3,153","",""
"HHC","HOWARD HUGHES CORP","COM","44267D107","254","0.0%","2,673","",""
"LAMR","LAMAR ADVERTISING CO NEW","CL A","512816109","252","0.0%","2,679","",""
"MX.TO","METHANEX CORP","COM","59151K108","249","0.0%","6,762","",""
"VET.TO","VERMILION ENERGY INC","COM","923725105","236","0.0%","32,556","",""
"ZNGA","ZYNGA INC","CL A","98986T108","236","0.0%","23,079","",""
"SRC","SPIRIT RLTY CAP INC NEW","COM NEW","84860W300","232","0.0%","5,455","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","229","0.0%","743","",""
"FCN","FTI CONSULTING INC","COM","302941109","225","0.0%","1,607","",""
"MA","MASTERCARD INCORPORATED","CL A","57636Q104","223","0.0%","626","",""
"EOG","EOG RES INC","COM","26875P101","221","0.0%","3,044","",""
"NKTR","NEKTAR THERAPEUTICS","COM","640268108","221","0.0%","11,063","",""
"NEPT.TO","NEPTUNE WELLNESS SOLUTIONS I","COM","64079L105","221","0.0%","167,370","",""
"ORCL","ORACLE CORP","COM","68389X105","219","0.0%","3,116","",""
"SEB","SEABOARD CORP DEL","COM","811543107","218","0.0%","59","",""
"CSL","CARLISLE COS INC","COM","142339100","212","0.0%","1,289","",""
"MSGS","MADISON SQUARE GRDN SPRT COR","CL A","55825T103","212","0.0%","1,184","",""
"PRMW.TO","PRIMO WATER CORPORATION","COM","74167P108","209","0.0%","12,813","",""
"SLG","SL GREEN RLTY CORP","COM","78440X804","207","0.0%","2,951","",""
"HUBB","HUBBELL INC","COM","443510607","202","0.0%","1,081","",""
"CELH","CELSIUS HLDGS INC","COM NEW","15118V207","200","0.0%","4,165","",""
"ERF.TO","ENERPLUS CORP","COM","292766102","132","0.0%","26,388","",""
"CIM","CHIMERA INVT CORP","COM NEW","16934Q208","131","0.0%","10,286","",""
"TA.TO","TRANSALTA CORP","COM","89346D107","123","0.0%","12,947","",""
"NG.TO","NOVAGOLD RES INC","COM NEW","66987E206","100","0.0%","11,496","",""
"TWO","TWO HBRS INVT CORP","COM NEW","90187B408","89","0.0%","12,140","",""
"BEST","BEST INC","SPONSORED ADS","08653C106","56","0.0%","29,909","",""
