"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"CHK","CHESAPEAKE ENERGY CORP","COM","165167107","11,588","0.1%","426,969","",""
"CSCO","CISCO SYS INC","COM","17275R102","11,587","0.1%","516,580","",""
"BHP","BHP BILLITON LTD","SPONSORED ADR","088606108","11,547","0.1%","169,311","",""
"COP","CONOCOPHILLIPS","COM","20825C104","11,269","0.1%","159,500","",""
"KO","COCA COLA CO","COM","191216100","11,182","0.1%","270,674","",""
"VALE","VALE S A","ADR","91912E105","11,151","0.1%","731,200","",""
"EMC","E M C CORP MASS","COM","268648102","11,115","0.1%","441,962","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","10,498","0.1%","761,800","",""
"PG","PROCTER & GAMBLE CO","COM","742718109","10,464","0.1%","128,531","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","10,367","0.1%","113,193","",""
"BCE.TO","BCE INC","COM NEW","05534B760","10,226","0.1%","236,200","",""
"ESRX","EXPRESS SCRIPTS HLDG CO","COM","30219G108","10,022","0.1%","142,688","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","9,542","0.1%","332,357","",""
"ANDV","TESORO CORP","COM","881609101","9,298","0.1%","158,938","",""
"RL","RALPH LAUREN CORP","CL A","751212101","9,149","0.1%","51,817","",""
"MCK","MCKESSON CORP","COM","58155Q103","9,140","0.1%","56,630","",""
"VRSN","VERISIGN INC","COM","92343E102","8,954","0.1%","149,776","",""
"NEM","NEWMONT MINING CORP","COM","651639106","8,750","0.1%","379,926","",""
"HD","HOME DEPOT INC","COM","437076102","8,471","0.1%","102,880","",""
"PCG","PG&E CORP","COM","69331C108","8,311","0.1%","206,342","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","8,185","0.1%","101,298","",""
"EOG","EOG RES INC","COM","26875P101","8,174","0.1%","48,700","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","8,174","0.1%","165,629","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","8,147","0.1%","106,343","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","7,853","0.1%","342,345","",""
"NLOK","SYMANTEC CORP","COM","871503108","7,846","0.1%","332,751","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","7,614","0.1%","266,100","",""
"MDT","MEDTRONIC INC","COM","585055106","7,595","0.1%","132,345","",""
"HON","HONEYWELL INTL INC","COM","438516106","7,455","0.1%","81,595","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","7,418","0.1%","860,500","",""
"SNDK","SANDISK CORP","COM","80004C101","7,386","0.1%","104,700","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","7,359","0.1%","126,123","",""
"INTU","INTUIT","COM","461202103","7,262","0.1%","95,150","",""
"FCX","FREEPORT-MCMORAN COPPER & GO","COM","35671D857","7,178","0.1%","190,185","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","7,167","0.1%","36,905","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","7,108","0.1%","157,100","",""
"HP","HELMERICH & PAYNE INC","COM","423452101","6,767","0.1%","80,483","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","6,719","0.1%","285,688","",""
"T.TO","TELUS CORP","COM","87971M103","6,538","0.1%","190,000","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","6,372","0.1%","117,033","",""
"FAST","FASTENAL CO","COM","311900104","6,360","0.1%","133,861","",""
"ENB.TO","ENBRIDGE INC","COM","29250N105","6,316","0.1%","144,600","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","6,262","0.1%","139,924","",""
"PHM","PULTE GROUP INC","COM","745867101","6,252","0.1%","306,914","",""
"XLNX","XILINX INC","COM","983919101","6,170","0.0%","134,371","",""
"WPM","SILVER WHEATON CORP","COM","828336107","6,120","0.0%","303,100","",""
"FOSL","FOSSIL GROUP INC","COM","34988V106","6,050","0.0%","50,439","",""
"KLAC","KLA-TENCOR CORP","COM","482480100","6,007","0.0%","93,184","",""
"APA","APACHE CORP","COM","037411105","5,999","0.0%","69,800","",""
"CAG","CONAGRA FOODS INC","COM","205887102","5,979","0.0%","177,409","",""
"BFH","ALLIANCE DATA SYSTEMS CORP","COM","018581108","5,935","0.0%","22,574","",""
"DVA","DAVITA HEALTHCARE PARTNERS I","COM","23918K108","5,921","0.0%","93,437","",""
"EBAY","EBAY INC","COM","278642103","5,884","0.0%","107,250","",""
"CME","CME GROUP INC","COM","12572Q105","5,874","0.0%","74,868","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","5,850","0.0%","1,336,700","",""
"HOT","STARWOOD HOTELS&RESORTS WRLD","COM","85590A401","5,763","0.0%","72,540","",""
"META","FACEBOOK INC","CL A","30303M102","5,574","0.0%","102,000","",""
"WY","WEYERHAEUSER CO","COM","962166104","5,546","0.0%","175,666","",""
"COV","COVIDIEN PLC","SHS","G2554F113","5,506","0.0%","80,858","",""
"RHT","RED HAT INC","COM","756577102","5,472","0.0%","97,636","",""
"LUMN","CENTURYLINK INC","COM","156700106","5,420","0.0%","170,175","",""
"AET","AETNA INC NEW","COM","00817Y108","5,365","0.0%","78,219","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","5,362","0.0%","203,258","",""
"AMAT","APPLIED MATLS INC","COM","038222105","5,353","0.0%","302,799","",""
"TRP","TRANSCANADA CORP","COM","89353D107","5,341","0.0%","116,900","",""
"BIIB","BIOGEN IDEC INC","COM","09062X103","5,328","0.0%","19,057","",""
"FFIV","F5 NETWORKS INC","COM","315616102","5,258","0.0%","57,872","",""
"MUR","MURPHY OIL CORP","COM","626717102","5,220","0.0%","80,451","",""
"HES","HESS CORP","COM","42809H107","5,138","0.0%","61,900","",""
"TIF","TIFFANY & CO NEW","COM","886547108","5,134","0.0%","55,330","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","5,102","0.0%","125,228","",""
"","RANDGOLD RES LTD","ADR","752344309","5,019","0.0%","79,900","",""
"NTAP","NETAPP INC","COM","64110D104","4,968","0.0%","120,747","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","4,891","0.0%","98,426","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","4,849","0.0%","109,580","",""
"NVDA","NVIDIA CORP","COM","67066G104","4,814","0.0%","300,524","",""
"EQIX","EQUINIX INC","COM NEW","29444U502","4,798","0.0%","27,037","",""
"OVV","ENCANA CORP","COM","292505104","4,719","0.0%","261,400","",""
"PXD","PIONEER NAT RES CO","COM","723787107","4,712","0.0%","25,600","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","4,661","0.0%","821,200","",""
"IP","INTL PAPER CO","COM","460146103","4,590","0.0%","93,624","",""
"MRO","MARATHON OIL CORP","COM","565849106","4,536","0.0%","128,500","",""
"AGN","ALLERGAN INC","COM","018490102","4,523","0.0%","40,719","",""
"NBL","NOBLE ENERGY INC","COM","655044105","4,397","0.0%","64,552","",""
"DNR","DENBURY RES INC","COM NEW","247916208","4,347","0.0%","264,594","",""
"KMX","CARMAX INC","COM","143130102","4,326","0.0%","92,014","",""
"TJX","TJX COS INC NEW","COM","872540109","4,325","0.0%","67,868","",""
"MCO","MOODYS CORP","COM","615369105","4,261","0.0%","54,300","",""
"TLM","TALISMAN ENERGY INC","COM","87425E103","4,218","0.0%","362,900","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","4,177","0.0%","356,400","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","4,170","0.0%","37,997","",""
"SPLS","STAPLES INC","COM","855030102","4,075","0.0%","256,440","",""
"AZO","AUTOZONE INC","COM","053332102","4,019","0.0%","8,410","",""
"T","AT&T INC","COM","00206R102","3,959","0.0%","112,600","",""
"EMN","EASTMAN CHEM CO","COM","277432100","3,905","0.0%","48,387","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","3,878","0.0%","57,448","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","3,854","0.0%","148,100","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","3,736","0.0%","33,200","",""
"FE","FIRSTENERGY CORP","COM","337932107","3,720","0.0%","112,800","",""
"WFM","WHOLE FOODS MKT INC","COM","966837106","3,695","0.0%","63,900","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","3,638","0.0%","161,203","",""
"K","KELLOGG CO","COM","487836108","3,591","0.0%","58,800","",""
"TXN","TEXAS INSTRS INC","COM","882508104","3,537","0.0%","80,558","",""
"PTEN","PATTERSON UTI ENERGY INC","COM","703481101","3,501","0.0%","138,282","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","3,485","0.0%","185,000","",""
"PFE","PFIZER INC","COM","717081103","3,382","0.0%","110,408","",""
"EXC","EXELON CORP","COM","30161N101","3,311","0.0%","120,869","",""
"GOOGL","GOOGLE INC","CL A","38259P508","3,126","0.0%","2,789","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","3,076","0.0%","39,598","",""
"GWW","GRAINGER W W INC","COM","384802104","3,016","0.0%","11,809","",""
"M","MACYS INC","COM","55616P104","3,010","0.0%","56,371","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","2,954","0.0%","76,200","",""
"GPS","GAP INC DEL","COM","364760108","2,930","0.0%","74,985","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","2,900","0.0%","38,621","",""
"BA","BOEING CO","COM","097023105","2,872","0.0%","21,041","",""
"ANF","ABERCROMBIE & FITCH CO","CL A","002896207","2,787","0.0%","84,671","",""
"CERN","CERNER CORP","COM","156782104","2,767","0.0%","49,650","",""
"BBBY","BED BATH & BEYOND INC","COM","075896100","2,757","0.0%","34,329","",""
"LO","LORILLARD INC","COM","544147101","2,750","0.0%","54,261","",""
"BCR","BARD C R INC","COM","067383109","2,650","0.0%","19,786","",""
"MO","ALTRIA GROUP INC","COM","02209S103","2,538","0.0%","66,100","",""
"RGLD","ROYAL GOLD INC","COM","780287108","2,538","0.0%","55,100","",""
"RRC","RANGE RES CORP","COM","75281A109","2,479","0.0%","29,400","",""
"SWN","SOUTHWESTERN ENERGY CO","COM","845467109","2,470","0.0%","62,800","",""
"LLY","LILLY ELI & CO","COM","532457108","2,460","0.0%","48,239","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","2,445","0.0%","51,833","",""
"EQT","EQT CORP","COM","26884L109","2,424","0.0%","27,000","",""
"CSX","CSX CORP","COM","126408103","2,377","0.0%","82,605","",""
"HAL","HALLIBURTON CO","COM","406216101","2,365","0.0%","46,600","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","2,351","0.0%","734,700","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","2,323","0.0%","444,000","",""
"INTC","INTEL CORP","COM","458140100","2,130","0.0%","82,053","",""
"GLW","CORNING INC","COM","219350105","2,063","0.0%","115,745","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","1,828","0.0%","15,600","",""
"JBL","JABIL CIRCUIT INC","COM","466313103","1,809","0.0%","103,719","",""
"UNP","UNION PAC CORP","COM","907818108","1,743","0.0%","10,373","",""
"SLB","SCHLUMBERGER LTD","COM","806857108","1,729","0.0%","19,187","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","1,713","0.0%","25,646","",""
"JWN","NORDSTROM INC","COM","655664100","1,675","0.0%","27,103","",""
"ALB","ALBEMARLE CORP","COM","012653101","1,620","0.0%","25,555","",""
"CXO","CONCHO RES INC","COM","20605P101","1,588","0.0%","14,700","",""
"NSC","NORFOLK SOUTHERN CORP","COM","655844108","1,580","0.0%","17,015","",""
"CNX","CONSOL ENERGY INC","COM","20854P109","1,560","0.0%","41,020","",""
"NOV","NATIONAL OILWELL VARCO INC","COM","637071101","1,544","0.0%","19,417","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP","COM","744573106","1,495","0.0%","46,648","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","1,485","0.0%","123,584","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,481","0.0%","71,400","",""
"LBTYA","LIBERTY GLOBAL PLC","SHS CL A","G5480U104","1,460","0.0%","16,400","",""
"MJN","MEAD JOHNSON NUTRITION CO","COM","582839106","1,441","0.0%","17,200","",""
"BKNG","PRICELINE COM INC","COM NEW","741503403","1,395","0.0%","1,200","",""
"XRX","XEROX CORP","COM","984121103","1,387","0.0%","114,000","",""
"UAL","UNITED CONTL HLDGS INC","COM","910047109","1,377","0.0%","36,400","",""
"CREE","CREE INC","COM","225447101","1,369","0.0%","21,900","",""
"MA","MASTERCARD INC","CL A","57636Q104","1,313","0.0%","1,571","",""
"CIEIQ","COBALT INTL ENERGY INC","COM","19075F106","1,291","0.0%","78,500","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","1,226","0.0%","17,425","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","1,196","0.0%","360,000","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","1,155","0.0%","349,500","",""
"PPG","PPG INDS INC","COM","693506107","1,141","0.0%","6,016","",""
"CELG","CELGENE CORP","COM","151020104","1,132","0.0%","6,700","",""
"SYY","SYSCO CORP","COM","871829107","1,126","0.0%","31,179","",""
"AGI","ALAMOS GOLD INC","COM","011527108","1,055","0.0%","87,122","",""
"CBRE","CBRE GROUP INC","CL A","12504L109","1,044","0.0%","39,681","",""
"","CALPINE CORP","COM NEW","131347304","1,036","0.0%","53,076","",""
"LAMR","LAMAR ADVERTISING CO","CL A","512815101","1,029","0.0%","19,698","",""
"KR","KROGER CO","COM","501044101","1,028","0.0%","26,000","",""
"CVC","CABLEVISION SYS CORP","CL A NY CABLVS","12686C109","1,025","0.0%","57,189","",""
"CF","CF INDS HLDGS INC","COM","125269100","1,025","0.0%","4,400","",""
"AGO","ASSURED GUARANTY LTD","COM","G0585R106","1,021","0.0%","43,300","",""
"SYK","STRYKER CORP","COM","863667101","1,019","0.0%","13,567","",""
"UHS","UNIVERSAL HLTH SVCS INC","CL B","913903100","1,016","0.0%","12,500","",""
"PMCS","PMC-SIERRA INC","COM","69344F106","1,012","0.0%","157,358","",""
"CFX","COLFAX CORP","COM","194014106","1,010","0.0%","15,858","",""
"PVH","PVH CORP","COM","693656100","998","0.0%","7,334","",""
"BKS","BARNES & NOBLE INC","COM","067774109","990","0.0%","66,200","",""
"NCR","NCR CORP NEW","COM","62886E108","975","0.0%","28,624","",""
"HMY","HARMONY GOLD MNG LTD","SPONSORED ADR","413216300","973","0.0%","384,700","",""
"BTU","PEABODY ENERGY CORP","COM","704549104","967","0.0%","49,500","",""
"BEAM","BEAM INC","COM","073730103","960","0.0%","14,100","",""
"CACI","CACI INTL INC","CL A","127190304","960","0.0%","13,111","",""
"ULTA","ULTA SALON COSMETCS & FRAG I","COM","90384S303","956","0.0%","9,900","",""
"","E TRADE FINANCIAL CORP","COM NEW","269246401","946","0.0%","48,173","",""
"WLTW","WILLIS GROUP HOLDINGS PUBLIC","SHS","G96666105","932","0.0%","20,800","",""
"BGC","GENERAL CABLE CORP DEL NEW","COM","369300108","930","0.0%","31,629","",""
"OC","OWENS CORNING NEW","COM","690742101","930","0.0%","22,851","",""
"TNL","WYNDHAM WORLDWIDE CORP","COM","98310W108","928","0.0%","12,600","",""
"CPRT","COPART INC","COM","217204106","927","0.0%","25,300","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","923","0.0%","38,718","",""
"URI","UNITED RENTALS INC","COM","911363109","920","0.0%","11,800","",""
"LPNT","LIFEPOINT HOSPITALS INC","COM","53219L109","917","0.0%","17,361","",""
"THC","TENET HEALTHCARE CORP","COM NEW","88033G407","915","0.0%","21,729","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","914","0.0%","7,734","",""
"TGI","TRIUMPH GROUP INC NEW","COM","896818101","913","0.0%","12,000","",""
"ACAS","AMERICAN CAP LTD","COM","02503Y103","898","0.0%","57,404","",""
"HRB","BLOCK H & R INC","COM","093671105","896","0.0%","30,866","",""
"ENDP","ENDO HEALTH SOLUTIONS INC","COM","29264F205","895","0.0%","13,272","",""
"BRCD","BROCADE COMMUNICATIONS SYS I","COM NEW","111621306","891","0.0%","100,487","",""
"WOOF","VCA ANTECH INC","COM","918194101","891","0.0%","28,400","",""
"CHS","CHICOS FAS INC","COM","168615102","884","0.0%","46,901","",""
"DOV","DOVER CORP","COM","260003108","882","0.0%","9,134","",""
"LM","LEGG MASON INC","COM","524901105","880","0.0%","20,233","",""
"FLEX","FLEXTRONICS INTL LTD","ORD","Y2573F102","878","0.0%","113,037","",""
"ROC","ROCKWOOD HLDGS INC","COM","774415103","875","0.0%","12,169","",""
"AAP","ADVANCE AUTO PARTS INC","COM","00751Y106","874","0.0%","7,900","",""
"ATGE","DEVRY ED GROUP INC","COM","251893103","872","0.0%","24,555","",""
"GRA","GRACE W R & CO DEL NEW","COM","38388F108","870","0.0%","8,801","",""
"COL","ROCKWELL COLLINS INC","COM","774341101","869","0.0%","11,751","",""
"CYH","COMMUNITY HEALTH SYS INC NEW","COM","203668108","868","0.0%","22,098","",""
"CYT","CYTEC INDS INC","COM","232820100","866","0.0%","9,300","",""
"INFA","INFORMATICA CORP","COM","45666Q102","863","0.0%","20,800","",""
"SWI","SOLARWINDS INC","COM","83416B109","859","0.0%","22,700","",""
"AMGN","AMGEN INC","COM","031162100","857","0.0%","7,513","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","847","0.0%","31,051","",""
"BEAV","B/E AEROSPACE INC","COM","073302101","840","0.0%","9,651","",""
"LNG","CHENIERE ENERGY INC","COM NEW","16411R208","840","0.0%","19,478","",""
"LXK","LEXMARK INTL NEW","CL A","529771107","840","0.0%","23,645","",""
"UFS","DOMTAR CORP","COM NEW","257559203","833","0.0%","8,831","",""
"TWC","TIME WARNER CABLE INC","COM","88732J207","827","0.0%","6,100","",""
"CE","CELANESE CORP DEL","COM SER A","150870103","826","0.0%","14,926","",""
"MCRS","MICROS SYS INC","COM","594901100","820","0.0%","14,300","",""
"NUAN","NUANCE COMMUNICATIONS INC","COM","67020Y100","820","0.0%","53,938","",""
"CSC","COMPUTER SCIENCES CORP","COM","205363104","817","0.0%","14,620","",""
"ICE","INTERCONTINENTALEXCHANGE GRO","COM","45866F104","810","0.0%","3,600","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","810","0.0%","28,208","",""
"HUN","HUNTSMAN CORP","COM","447011107","806","0.0%","32,755","",""
"URS","URS CORP NEW","COM","903236107","801","0.0%","15,118","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","791","0.0%","23,835","",""
"ASH","ASHLAND INC NEW","COM","044209104","757","0.0%","7,800","",""
"MSCI","MSCI INC","COM","55354G100","738","0.0%","16,870","",""
"WDC","WESTERN DIGITAL CORP","COM","958102105","730","0.0%","8,700","",""
"NVR","NVR INC","COM","62944T105","715","0.0%","697","",""
"OIS","OIL STS INTL INC","COM","678026105","713","0.0%","7,009","",""
"TWTC","TW TELECOM INC","COM","87311L104","713","0.0%","23,390","",""
"TIBX","TIBCO SOFTWARE INC","COM","88632Q103","692","0.0%","30,802","",""
"DOW","DOW CHEM CO","COM","260543103","680","0.0%","15,308","",""
"NBR","NABORS INDUSTRIES LTD","SHS","G6359F103","679","0.0%","39,967","",""
"RAD","RITE AID CORP","COM","767754104","670","0.0%","132,400","",""
"ZBH","ZIMMER HLDGS INC","COM","98956P102","633","0.0%","6,792","",""
"QRTEA","LIBERTY INTERACTIVE CORP","INT COM SER A","53071M104","503","0.0%","17,130","",""
"PAAS.TO","PAN AMERICAN SILVER CORP","COM","697900108","503","0.0%","42,977","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","475","0.0%","4,295","",""
"V","VISA INC","COM CL A","92826C839","468","0.0%","2,101","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","458","0.0%","4,534","",""
"ALK","ALASKA AIR GROUP INC","COM","011659109","454","0.0%","6,186","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","443","0.0%","8,037","",""
"BHI","BAKER HUGHES INC","COM","057224107","421","0.0%","7,611","",""
"LNKD","LINKEDIN CORP","COM CL A","53578A108","412","0.0%","1,900","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","372","0.0%","5,289","",""
"TOC","THOMSON REUTERS CORP","COM","884903105","295","0.0%","7,800","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","288","0.0%","3,438","",""
"SDRLF","SEADRILL LIMITED","SHS","G7945E105","283","0.0%","6,900","",""
"","LIBERTY MEDIA CORP DELAWARE","CL A","531229102","278","0.0%","1,900","",""
"PSX","PHILLIPS 66","COM","718546104","274","0.0%","3,550","",""
"AEP","AMERICAN ELEC PWR INC","COM","025537101","202","0.0%","4,313","",""
"","WEATHERFORD INTERNATIONAL LT","REG SHS","H27013103","184","0.0%","11,880","",""
